"Subject","Block","Trial","Session","Syll","Cond_Order","Word","Position","Dial","Prev_ISI","Prev_Pos","Curr_ISI","Curr_Pos","ISI_Diff","Pos_Diff","X","Point"
"m2208",2,9,"struct","za","rand-struct","4","1","1",0,0,0,0,0,0,163,"end"
"m2208",2,9,"rand","se","rand-struct",NA,"1","2",3,10,3,10,0,0,137,"end"
"m2208",2,9,"rand","di","rand-struct",NA,"2","3",174,524,174,524,0,0,138,"end"
"m2208",2,9,"rand","ki","rand-struct",NA,"3","1",17,51,17,51,0,0,138,"end"
"m2208",2,10,"struct","ga","rand-struct","1","2","2",0,0,0,0,0,0,106,"end"
"m2208",2,10,"struct","di","rand-struct","1","3","3",0,0,0,0,0,0,107,"end"
"m2208",2,10,"struct","mi","rand-struct","3","1","1",8,24,8,24,0,0,107,"end"
"m2208",2,10,"rand","mi","rand-struct",NA,"3","1",87,261,87,261,0,0,63,"end"
"m2208",2,10,"rand","di","rand-struct",NA,"1","3",107,321,107,321,0,0,63,"end"
"m2208",2,10,"rand","nu","rand-struct",NA,"2","2",0,0,0,0,0,0,63,"end"
"m2208",3,1,"struct","ki","rand-struct","2","2","3",3,10,3,10,0,0,102,"end"
"m2208",3,1,"struct","se","rand-struct","2","3","2",0,0,0,0,0,0,102,"end"
"m2208",3,1,"struct","nu","rand-struct","1","1","1",0,0,0,0,0,0,102,"end"
"m2208",3,1,"rand","be","rand-struct",NA,"1","1",6,20,6,20,0,0,54,"end"
"m2208",3,1,"rand","za","rand-struct",NA,"2","2",327,982,327,982,0,0,54,"end"
"m2208",3,1,"rand","tu","rand-struct",NA,"3","3",10,30,10,30,0,0,55,"end"
"m2208",3,2,"struct","be","rand-struct","4","2","2",0,0,0,0,0,0,135,"end"
"m2208",3,2,"struct","tu","rand-struct","4","3","3",88,264,88,264,0,0,135,"end"
"m2208",3,2,"struct","ro","rand-struct","2","1","1",0,0,0,0,0,0,135,"end"
"m2208",3,2,"rand","la","rand-struct",NA,"3","1",162,488,162,488,0,0,110,"end"
"m2208",3,2,"rand","be","rand-struct",NA,"1","3",40,120,40,120,0,0,111,"end"
"m2208",3,2,"rand","mi","rand-struct",NA,"2","2",0,0,0,0,0,0,111,"end"
"m2208",3,3,"struct","mi","rand-struct","3","1","3",0,0,0,0,0,0,93,"end"
"m2208",3,3,"struct","po","rand-struct","3","2","2",0,0,0,0,0,0,94,"end"
"m2208",3,3,"struct","la","rand-struct","3","3","1",38,115,38,115,0,0,94,"end"
"m2208",3,3,"rand","po","rand-struct",NA,"2","2",23,70,23,70,0,0,55,"end"
"m2208",3,3,"rand","tu","rand-struct",NA,"3","1",205,617,205,617,0,0,55,"end"
"m2208",3,3,"rand","nu","rand-struct",NA,"1","3",0,0,0,0,0,0,55,"end"
"m2208",3,4,"struct","za","rand-struct","4","1","2",26,80,26,80,0,0,161,"end"
"m2208",3,4,"struct","be","rand-struct","4","2","3",26,80,26,80,0,0,161,"end"
"m2208",3,4,"struct","tu","rand-struct","4","3","1",26,80,26,80,0,0,162,"end"
"m2208",3,4,"rand","ga","rand-struct",NA,"2","2",178,534,178,534,0,0,72,"end"
"m2208",3,4,"rand","di","rand-struct",NA,"3","1",0,0,0,0,0,0,72,"end"
"m2208",3,4,"rand","tu","rand-struct",NA,"1","3",0,0,0,0,0,0,73,"end"
"m2208",3,5,"struct","di","rand-struct","1","3","2",0,0,0,0,0,0,141,"end"
"m2208",3,5,"struct","ro","rand-struct","2","1","3",0,0,0,0,0,0,142,"end"
"m2208",3,5,"struct","ki","rand-struct","2","2","1",53,160,53,160,0,0,142,"end"
"m2208",3,5,"rand","tu","rand-struct",NA,"1","1",26,80,26,80,0,0,71,"end"
"m2208",3,5,"rand","be","rand-struct",NA,"2","3",268,805,268,805,0,0,71,"end"
"m2208",3,5,"rand","nu","rand-struct",NA,"3","2",6,20,6,20,0,0,71,"end"
"m2208",3,6,"struct","ga","rand-struct","1","2","1",25,76,25,76,0,0,100,"end"
"m2208",3,6,"struct","di","rand-struct","1","3","2",0,0,0,0,0,0,101,"end"
"m2208",3,6,"struct","mi","rand-struct","3","1","3",0,0,0,0,0,0,101,"end"
"m2208",3,6,"rand","po","rand-struct",NA,"2","3",0,0,0,0,0,0,57,"end"
"m2208",3,6,"rand","tu","rand-struct",NA,"3","2",231,695,231,695,0,0,57,"end"
"m2208",3,6,"rand","ki","rand-struct",NA,"1","1",0,0,0,0,0,0,58,"end"
"m2208",3,7,"struct","be","rand-struct","4","2","2",0,0,0,0,0,0,89,"end"
"m2208",3,7,"struct","tu","rand-struct","4","3","3",0,0,0,0,0,0,89,"end"
"m2208",3,7,"struct","nu","rand-struct","1","1","1",0,0,0,0,0,0,90,"end"
"m2208",3,7,"rand","ga","rand-struct",NA,"3","2",0,0,0,0,0,0,61,"end"
"m2208",3,7,"rand","la","rand-struct",NA,"1","3",154,464,154,464,0,0,61,"end"
"m2208",3,7,"rand","ro","rand-struct",NA,"2","1",0,0,0,0,0,0,62,"end"
"m2208",3,8,"struct","po","rand-struct","3","2","2",0,0,0,0,0,0,56,"end"
"m2208",3,8,"struct","la","rand-struct","3","3","3",0,0,0,0,0,0,57,"end"
"m2208",3,8,"struct","nu","rand-struct","1","1","1",0,0,0,0,0,0,57,"end"
"m2208",3,8,"rand","za","rand-struct",NA,"2","2",14,44,14,44,0,0,22,"end"
"m2208",3,8,"rand","se","rand-struct",NA,"3","3",280,842,280,842,0,0,22,"end"
"m2208",3,8,"rand","ki","rand-struct",NA,"1","1",0,0,0,0,0,0,23,"end"
"m2208",3,9,"struct","za","rand-struct","4","1","2",0,0,0,0,0,0,103,"end"
"m2208",3,9,"struct","be","rand-struct","4","2","3",0,0,0,0,0,0,103,"end"
"m2208",3,9,"struct","tu","rand-struct","4","3","1",83,250,83,250,0,0,103,"end"
"m2208",3,9,"rand","di","rand-struct",NA,"1","1",98,295,98,295,0,0,55,"end"
"m2208",3,9,"rand","ro","rand-struct",NA,"2","3",0,0,0,0,0,0,55,"end"
"m2208",3,9,"rand","la","rand-struct",NA,"3","2",0,0,0,0,0,0,55,"end"
"m2208",3,10,"struct","be","rand-struct","4","2","1",0,0,0,0,0,0,140,"end"
"m2208",3,10,"struct","tu","rand-struct","4","3","3",0,0,0,0,0,0,141,"end"
"m2208",3,10,"struct","ro","rand-struct","2","1","2",0,0,0,0,0,0,141,"end"
"m2208",3,10,"rand","ga","rand-struct",NA,"1","1",3,10,3,10,0,0,110,"end"
"m2208",3,10,"rand","za","rand-struct",NA,"2","3",125,377,125,377,0,0,111,"end"
"m2208",3,10,"rand","tu","rand-struct",NA,"3","2",0,0,0,0,0,0,111,"end"
"n1906",1,1,"struct","ki","struct-rand","2","2","3",600,1800,600,1800,0,0,33,"end"
"n1906",1,1,"struct","se","struct-rand","2","3","1",600,1800,600,1800,0,0,33,"end"
"n1906",1,1,"struct","mi","struct-rand","3","1","2",600,1800,600,1800,0,0,34,"end"
"n1906",1,1,"rand","nu","struct-rand",NA,"3","2",600,1800,600,1800,0,0,4,"end"
"n1906",1,1,"rand","di","struct-rand",NA,"1","3",600,1800,600,1800,0,0,4,"end"
"n1906",1,1,"rand","mi","struct-rand",NA,"2","1",564,1692,564,1692,0,0,5,"end"
"n1906",1,2,"struct","po","struct-rand","3","2","2",456,1370,456,1370,0,0,64,"end"
"n1906",1,2,"struct","la","struct-rand","3","3","3",600,1800,600,1800,0,0,64,"end"
"n1906",1,2,"struct","za","struct-rand","4","1","1",600,1800,600,1800,0,0,64,"end"
"n1906",1,2,"rand","la","struct-rand",NA,"2","2",600,1800,600,1800,0,0,13,"end"
"n1906",1,2,"rand","ga","struct-rand",NA,"3","3",600,1800,600,1800,0,0,13,"end"
"n1906",1,2,"rand","di","struct-rand",NA,"1","1",600,1800,600,1800,0,0,13,"end"
"n1906",1,3,"struct","di","struct-rand","1","3","2",408,1224,408,1224,0,0,35,"end"
"n1906",1,3,"struct","ro","struct-rand","2","1","1",456,1368,456,1368,0,0,35,"end"
"n1906",1,3,"struct","ki","struct-rand","2","2","3",210,632,210,632,0,0,35,"end"
"n1906",1,3,"rand","nu","struct-rand",NA,"1","1",600,1800,600,1800,0,0,11,"end"
"n1906",1,3,"rand","ki","struct-rand",NA,"2","3",600,1800,600,1800,0,0,12,"end"
"n1906",1,3,"rand","za","struct-rand",NA,"3","2",600,1800,600,1800,0,0,12,"end"
"n1906",1,4,"struct","be","struct-rand","4","2","2",600,1800,600,1800,0,0,54,"end"
"n1906",1,4,"struct","tu","struct-rand","4","3","3",518,1554,518,1554,0,0,55,"end"
"n1906",1,4,"struct","nu","struct-rand","1","1","1",552,1656,552,1656,0,0,55,"end"
"n1906",1,4,"rand","mi","struct-rand",NA,"2","3",600,1800,600,1800,0,0,13,"end"
"n1906",1,4,"rand","be","struct-rand",NA,"3","2",600,1800,600,1800,0,0,13,"end"
"n1906",1,4,"rand","ro","struct-rand",NA,"1","1",600,1800,600,1800,0,0,14,"end"
"n1906",1,5,"struct","po","struct-rand","3","2","2",600,1800,600,1800,0,0,82,"end"
"n1906",1,5,"struct","la","struct-rand","3","3","1",600,1800,600,1800,0,0,83,"end"
"n1906",1,5,"struct","za","struct-rand","4","1","3",600,1800,600,1800,0,0,83,"end"
"n1906",1,5,"rand","za","struct-rand",NA,"2","2",0,0,560,1680,0,0,1,"end"
"n1906",1,5,"rand","ga","struct-rand",NA,"3","1",293,879,293,879,0,0,1,"end"
"n1906",1,6,"struct","se","struct-rand","2","3","3",563,1690,563,1690,0,0,46,"end"
"n1906",1,6,"struct","mi","struct-rand","3","1","2",600,1800,600,1800,0,0,46,"end"
"n1906",1,6,"struct","po","struct-rand","3","2","1",600,1800,600,1800,0,0,47,"end"
"n1906",1,6,"rand","ro","struct-rand",NA,"3","1",600,1800,600,1800,0,0,23,"end"
"n1906",1,6,"rand","nu","struct-rand",NA,"1","2",600,1800,600,1800,0,0,24,"end"
"n1906",1,6,"rand","po","struct-rand",NA,"2","3",600,1800,600,1800,0,0,24,"end"
"n1906",1,7,"struct","be","struct-rand","4","2","1",221,664,221,664,0,0,33,"end"
"n1906",1,7,"struct","tu","struct-rand","4","3","3",600,1800,600,1800,0,0,34,"end"
"n1906",1,7,"struct","ro","struct-rand","2","1","2",422,1268,422,1268,0,0,34,"end"
"n1906",1,7,"rand","la","struct-rand",NA,"1","2",600,1800,600,1800,0,0,18,"end"
"n1906",1,7,"rand","ki","struct-rand",NA,"2","1",600,1800,600,1800,0,0,19,"end"
"n1906",1,7,"rand","tu","struct-rand",NA,"3","3",600,1800,600,1800,0,0,19,"end"
"n1906",1,8,"struct","nu","struct-rand","1","1","3",351,1054,351,1054,0,0,44,"end"
"n1906",1,8,"struct","ga","struct-rand","1","2","2",462,1386,462,1386,0,0,44,"end"
"n1906",1,8,"struct","di","struct-rand","1","3","1",151,455,151,455,0,0,44,"end"
"n1906",1,8,"rand","ki","struct-rand",NA,"1","3",600,1800,600,1800,0,0,11,"end"
"n1906",1,8,"rand","be","struct-rand",NA,"2","1",600,1800,600,1800,0,0,11,"end"
"n1906",1,8,"rand","se","struct-rand",NA,"3","2",600,1800,600,1800,0,0,11,"end"
"n1906",1,9,"struct","di","struct-rand","1","3","3",600,1800,600,1800,0,0,45,"end"
"n1906",1,9,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,46,"end"
"n1906",1,9,"struct","ki","struct-rand","2","2","2",350,1050,350,1050,0,0,46,"end"
"n1906",1,9,"rand","mi","struct-rand",NA,"3","1",600,1800,600,1800,0,0,12,"end"
"n1906",1,9,"rand","po","struct-rand",NA,"1","2",600,1800,600,1800,0,0,12,"end"
"n1906",1,9,"rand","nu","struct-rand",NA,"2","3",600,1800,600,1800,0,0,13,"end"
"n1906",1,10,"struct","mi","struct-rand","3","1","2",352,1056,352,1056,0,0,22,"end"
"n1906",1,10,"struct","po","struct-rand","3","2","3",116,348,116,348,0,0,23,"end"
"n1906",1,10,"struct","la","struct-rand","3","3","1",114,342,114,342,0,0,23,"end"
"n1906",1,10,"rand","za","struct-rand",NA,"2","1",0,0,0,0,0,0,21,"end"
"n1906",1,10,"rand","di","struct-rand",NA,"3","3",600,1800,600,1800,0,0,21,"end"
"n1906",1,10,"rand","ki","struct-rand",NA,"1","2",600,1800,600,1800,0,0,21,"end"
"n1906",2,1,"struct","se","struct-rand","2","3","1",600,1800,600,1800,0,0,30,"end"
"n1906",2,1,"struct","nu","struct-rand","1","1","3",600,1800,600,1800,0,0,31,"end"
"n1906",2,1,"struct","ga","struct-rand","1","2","2",600,1800,600,1800,0,0,31,"end"
"n1906",2,1,"rand","tu","struct-rand",NA,"1","2",600,1800,600,1800,0,0,5,"end"
"n1906",2,1,"rand","za","struct-rand",NA,"2","3",600,1800,600,1800,0,0,5,"end"
"n1906",2,1,"rand","se","struct-rand",NA,"3","1",600,1800,600,1800,0,0,5,"end"
"n1906",2,2,"struct","la","struct-rand","3","3","1",600,1800,600,1800,0,0,42,"end"
"n1906",2,2,"struct","ro","struct-rand","2","1","2",596,1790,596,1790,0,0,43,"end"
"n1906",2,2,"struct","ki","struct-rand","2","2","3",600,1800,600,1800,0,0,43,"end"
"n1906",2,2,"rand","ga","struct-rand",NA,"3","2",600,1800,600,1800,0,0,18,"end"
"n1906",2,2,"rand","ki","struct-rand",NA,"1","3",600,1800,600,1800,0,0,18,"end"
"n1906",2,2,"rand","di","struct-rand",NA,"2","1",600,1800,600,1800,0,0,19,"end"
"n1906",2,3,"struct","za","struct-rand","4","1","2",600,1800,600,1800,0,0,47,"end"
"n1906",2,3,"struct","be","struct-rand","4","2","1",600,1800,600,1800,0,0,47,"end"
"n1906",2,3,"struct","tu","struct-rand","4","3","3",600,1800,600,1800,0,0,48,"end"
"n1906",2,3,"rand","nu","struct-rand",NA,"1","1",600,1800,600,1800,0,0,10,"end"
"n1906",2,3,"rand","po","struct-rand",NA,"2","2",600,1800,600,1800,0,0,11,"end"
"n1906",2,3,"rand","ga","struct-rand",NA,"3","3",600,1800,600,1800,0,0,11,"end"
"n1906",2,4,"struct","se","struct-rand","2","3","1",600,1800,600,1800,0,0,36,"end"
"n1906",2,4,"struct","nu","struct-rand","1","1","3",589,1769,589,1769,0,0,37,"end"
"n1906",2,4,"struct","ga","struct-rand","1","2","2",600,1800,600,1800,0,0,37,"end"
"n1906",2,4,"rand","po","struct-rand",NA,"2","3",600,1800,600,1800,0,0,7,"end"
"n1906",2,4,"rand","se","struct-rand",NA,"3","1",600,1800,600,1800,0,0,8,"end"
"n1906",2,4,"rand","ga","struct-rand",NA,"1","2",600,1800,600,1800,0,0,8,"end"
"n1906",2,5,"struct","ki","struct-rand","2","2","1",301,905,301,905,0,0,23,"end"
"n1906",2,5,"struct","se","struct-rand","2","3","2",600,1800,600,1800,0,0,23,"end"
"n1906",2,5,"struct","mi","struct-rand","3","1","3",553,1659,553,1659,0,0,24,"end"
"n1906",2,5,"rand","ki","struct-rand",NA,"1","3",600,1800,600,1800,0,0,16,"end"
"n1906",2,5,"rand","tu","struct-rand",NA,"2","1",600,1800,600,1800,0,0,16,"end"
"n1906",2,5,"rand","be","struct-rand",NA,"3","2",600,1800,600,1800,0,0,16,"end"
"n1906",2,6,"struct","di","struct-rand","1","3","2",600,1800,600,1800,0,0,62,"end"
"n1906",2,6,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,62,"end"
"n1906",2,6,"struct","ki","struct-rand","2","2","3",273,820,273,820,0,0,62,"end"
"n1906",2,6,"rand","be","struct-rand",NA,"3","1",600,1800,600,1800,0,0,24,"end"
"n1906",2,6,"rand","ki","struct-rand",NA,"1","3",600,1800,600,1800,0,0,24,"end"
"n1906",2,6,"rand","la","struct-rand",NA,"2","2",600,1800,600,1800,0,0,24,"end"
"n1906",2,7,"struct","za","struct-rand","4","1","2",600,1800,600,1800,0,0,31,"end"
"n1906",2,7,"struct","be","struct-rand","4","2","1",600,1800,600,1800,0,0,32,"end"
"n1906",2,7,"struct","tu","struct-rand","4","3","3",600,1800,600,1800,0,0,32,"end"
"n1906",2,7,"rand","la","struct-rand",NA,"2","3",600,1800,600,1800,0,0,15,"end"
"n1906",2,7,"rand","nu","struct-rand",NA,"3","1",600,1800,600,1800,0,0,15,"end"
"n1906",2,7,"rand","di","struct-rand",NA,"1","2",600,1800,600,1800,0,0,15,"end"
"n1906",2,8,"struct","po","struct-rand","3","2","3",600,1800,600,1800,0,0,39,"end"
"n1906",2,8,"struct","la","struct-rand","3","3","1",600,1800,600,1800,0,0,39,"end"
"n1906",2,8,"struct","za","struct-rand","4","1","2",600,1800,600,1800,0,0,40,"end"
"n1906",2,8,"rand","se","struct-rand",NA,"3","3",600,1800,600,1800,0,0,16,"end"
"n1906",2,8,"rand","mi","struct-rand",NA,"1","1",600,1800,600,1800,0,0,16,"end"
"n1906",2,8,"rand","ki","struct-rand",NA,"2","2",600,1800,600,1800,0,0,17,"end"
"n1906",2,9,"struct","be","struct-rand","4","2","2",600,1800,600,1800,0,0,39,"end"
"n1906",2,9,"struct","tu","struct-rand","4","3","3",600,1800,600,1800,0,0,39,"end"
"n1906",2,9,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,40,"end"
"n1906",2,9,"rand","po","struct-rand",NA,"2","3",600,1800,600,1800,0,0,11,"end"
"n1906",2,9,"rand","mi","struct-rand",NA,"3","1",600,1800,600,1800,0,0,12,"end"
"n1906",2,9,"rand","za","struct-rand",NA,"1","2",600,1800,600,1800,0,0,12,"end"
"n1906",2,10,"struct","la","struct-rand","3","3","1",600,1800,600,1800,0,0,37,"end"
"n1906",2,10,"struct","nu","struct-rand","1","1","3",600,1800,600,1800,0,0,38,"end"
"n1906",2,10,"struct","ga","struct-rand","1","2","2",600,1800,600,1800,0,0,38,"end"
"n1906",2,10,"rand","ro","struct-rand",NA,"1","1",600,1800,600,1800,0,0,11,"end"
"n1906",2,10,"rand","ga","struct-rand",NA,"2","2",600,1800,600,1800,0,0,11,"end"
"n1906",2,10,"rand","tu","struct-rand",NA,"3","3",600,1800,600,1800,0,0,11,"end"
"n1906",3,1,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,60,"end"
"n1906",3,1,"struct","ki","struct-rand","2","2","2",600,1800,600,1800,0,0,60,"end"
"n1906",3,1,"struct","se","struct-rand","2","3","3",600,1800,600,1800,0,0,60,"end"
"n1906",3,1,"rand","nu","struct-rand",NA,"2","1",600,1800,600,1800,0,0,25,"end"
"n1906",3,1,"rand","ga","struct-rand",NA,"3","3",600,1800,590,1770,-10,-30,26,"end"
"n1906",3,1,"rand","ro","struct-rand",NA,"1","2",600,1800,600,1800,0,0,26,"end"
"n1906",3,2,"struct","ga","struct-rand","1","2","3",600,1800,600,1800,0,0,49,"end"
"n1906",3,2,"struct","di","struct-rand","1","3","2",600,1800,600,1800,0,0,49,"end"
"n1906",3,2,"struct","za","struct-rand","4","1","1",600,1800,600,1800,0,0,49,"end"
"n1906",3,2,"rand","tu","struct-rand",NA,"2","1",600,1800,600,1800,0,0,16,"end"
"n1906",3,2,"rand","mi","struct-rand",NA,"3","3",600,1800,600,1800,0,0,16,"end"
"n1906",3,2,"rand","di","struct-rand",NA,"1","2",600,1800,600,1800,0,0,16,"end"
"n1906",3,3,"struct","nu","struct-rand","1","1","2",600,1800,600,1800,0,0,30,"end"
"n1906",3,3,"struct","ga","struct-rand","1","2","3",600,1800,600,1800,0,0,30,"end"
"n1906",3,3,"struct","di","struct-rand","1","3","1",600,1800,600,1800,0,0,31,"end"
"n1906",3,3,"rand","ro","struct-rand",NA,"3","1",600,1800,600,1800,0,0,16,"end"
"n1906",3,3,"rand","tu","struct-rand",NA,"1","3",600,1800,600,1800,0,0,16,"end"
"n1906",3,3,"rand","ga","struct-rand",NA,"2","2",600,1800,600,1800,0,0,16,"end"
"n1906",3,4,"struct","za","struct-rand","4","1","2",600,1800,600,1800,0,0,35,"end"
"n1906",3,4,"struct","be","struct-rand","4","2","1",600,1800,600,1800,0,0,35,"end"
"n1906",3,4,"struct","tu","struct-rand","4","3","3",600,1800,600,1800,0,0,35,"end"
"n1906",3,4,"rand","ga","struct-rand",NA,"1","1",600,1800,600,1800,0,0,14,"end"
"n1906",3,4,"rand","ki","struct-rand",NA,"2","2",600,1800,600,1800,0,0,14,"end"
"n1906",3,4,"rand","mi","struct-rand",NA,"3","3",600,1800,600,1800,0,0,14,"end"
"n1906",3,5,"struct","za","struct-rand","4","1","1",600,1800,600,1800,0,0,24,"end"
"n1906",3,5,"struct","be","struct-rand","4","2","3",600,1800,600,1800,0,0,24,"end"
"n1906",3,5,"struct","tu","struct-rand","4","3","2",600,1800,600,1800,0,0,24,"end"
"n1906",3,5,"rand","mi","struct-rand",NA,"2","2",495,1485,495,1485,0,0,4,"end"
"n1906",3,5,"rand","ga","struct-rand",NA,"3","3",600,1800,600,1800,0,0,5,"end"
"n1906",3,5,"rand","la","struct-rand",NA,"1","1",600,1800,600,1800,0,0,5,"end"
"n1906",3,6,"struct","ga","struct-rand","1","2","3",600,1800,600,1800,0,0,36,"end"
"n1906",3,6,"struct","di","struct-rand","1","3","2",600,1800,600,1800,0,0,36,"end"
"n1906",3,6,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,37,"end"
"n1906",3,6,"rand","di","struct-rand",NA,"3","1",600,1800,600,1800,0,0,10,"end"
"n1906",3,6,"rand","tu","struct-rand",NA,"1","3",600,1800,600,1800,0,0,10,"end"
"n1906",3,6,"rand","za","struct-rand",NA,"2","2",600,1800,600,1800,0,0,11,"end"
"n1906",3,7,"struct","la","struct-rand","3","3","2",140,420,383,1150,243,730,43,"end"
"n1906",3,7,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,43,"end"
"n1906",3,7,"struct","ki","struct-rand","2","2","3",600,1800,600,1800,0,0,44,"end"
"n1906",3,7,"rand","la","struct-rand",NA,"2","3",600,1800,600,1800,0,0,16,"end"
"n1906",3,7,"rand","za","struct-rand",NA,"3","2",600,1800,600,1800,0,0,16,"end"
"n1906",3,7,"rand","mi","struct-rand",NA,"1","1",600,1800,600,1800,0,0,16,"end"
"n1906",3,8,"struct","mi","struct-rand","3","1","1",600,1800,600,1800,0,0,36,"end"
"n1906",3,8,"struct","po","struct-rand","3","2","3",600,1800,600,1800,0,0,37,"end"
"n1906",3,8,"struct","la","struct-rand","3","3","2",600,1800,600,1800,0,0,37,"end"
"n1906",3,8,"rand","ga","struct-rand",NA,"1","1",600,1800,600,1800,0,0,10,"end"
"n1906",3,8,"rand","di","struct-rand",NA,"2","3",600,1800,600,1800,0,0,10,"end"
"n1906",3,8,"rand","ki","struct-rand",NA,"3","2",600,1800,600,1800,0,0,11,"end"
"n1906",3,9,"struct","ro","struct-rand","2","1","1",600,1800,600,1800,0,0,43,"end"
"n1906",3,9,"struct","ki","struct-rand","2","2","2",600,1800,600,1800,0,0,43,"end"
"n1906",3,9,"struct","se","struct-rand","2","3","3",600,1800,600,1800,0,0,44,"end"
"n1906",3,9,"rand","po","struct-rand",NA,"3","2",600,1800,600,1800,0,0,20,"end"
"n1906",3,9,"rand","di","struct-rand",NA,"1","3",600,1800,600,1800,0,0,20,"end"
"n1906",3,9,"rand","se","struct-rand",NA,"2","1",600,1800,600,1800,0,0,20,"end"
"n1906",3,10,"struct","se","struct-rand","2","3","1",320,960,320,960,0,0,40,"end"
"n1906",3,10,"struct","za","struct-rand","4","1","2",600,1800,600,1800,0,0,41,"end"
"n1906",3,10,"struct","be","struct-rand","4","2","3",600,1800,600,1800,0,0,41,"end"
"n1906",3,10,"rand","ro","struct-rand",NA,"2","1",600,1800,600,1800,0,0,23,"end"
"n1906",3,10,"rand","po","struct-rand",NA,"3","3",600,1800,600,1800,0,0,24,"end"
"n1906",3,10,"rand","di","struct-rand",NA,"1","2",600,1800,600,1800,0,0,24,"end"
"s0310",1,1,"struct","ro","struct-rand","2","1","2",0,0,0,0,0,0,209,"end"
"s0310",1,1,"struct","ki","struct-rand","2","2","3",600,1800,600,1800,0,0,209,"end"
"s0310",1,1,"struct","se","struct-rand","2","3","1",306,920,306,920,0,0,210,"end"
"s0310",1,2,"struct","di","struct-rand","1","3","3",0,0,0,0,0,0,218,"end"
"s0310",1,2,"struct","ro","struct-rand","2","1","1",0,0,0,0,0,0,218,"end"
"s0310",1,2,"struct","ki","struct-rand","2","2","2",566,1700,566,1700,0,0,218,"end"
"s0310",1,3,"struct","po","struct-rand","3","2","3",46,140,46,140,0,0,121,"end"
"s0310",1,3,"struct","la","struct-rand","3","3","1",123,370,123,370,0,0,121,"end"
"s0310",1,3,"struct","nu","struct-rand","1","1","2",120,360,120,360,0,0,121,"end"
"s0310",1,4,"struct","ki","struct-rand","2","2","3",73,220,73,220,0,0,149,"end"
"s0310",1,4,"struct","se","struct-rand","2","3","1",80,240,80,240,0,0,149,"end"
"s0310",1,4,"struct","za","struct-rand","4","1","2",100,300,100,300,0,0,149,"end"
"s0310",1,5,"struct","po","struct-rand","3","2","1",268,804,268,804,0,0,142,"end"
"s0310",1,5,"struct","la","struct-rand","3","3","3",473,1420,473,1420,0,0,142,"end"
"s0310",1,5,"struct","ro","struct-rand","2","1","2",100,300,100,300,0,0,143,"end"
"s0310",1,6,"struct","ki","struct-rand","2","2","3",0,0,0,0,0,0,125,"end"
"s0310",1,6,"struct","se","struct-rand","2","3","2",416,1248,416,1248,0,0,125,"end"
"s0310",1,6,"struct","mi","struct-rand","3","1","1",316,950,316,950,0,0,126,"end"
"s0310",1,7,"struct","di","struct-rand","1","3","2",0,0,0,0,0,0,73,"end"
"s0310",1,7,"struct","mi","struct-rand","3","1","1",0,0,0,0,0,0,73,"end"
"s0310",1,7,"struct","po","struct-rand","3","2","3",26,80,26,80,0,0,73,"end"
"s0310",1,8,"struct","mi","struct-rand","3","1","2",0,0,0,0,0,0,36,"end"
"s0310",1,8,"struct","po","struct-rand","3","2","1",83,251,83,251,0,0,37,"end"
"s0310",1,8,"struct","la","struct-rand","3","3","3",0,0,0,0,0,0,37,"end"
"s0310",1,9,"struct","ki","struct-rand","2","2","1",0,0,0,0,0,0,150,"end"
"s0310",1,9,"struct","se","struct-rand","2","3","3",266,800,266,800,0,0,150,"end"
"s0310",1,9,"struct","nu","struct-rand","1","1","2",30,90,30,90,0,0,150,"end"
"s0310",1,10,"struct","ki","struct-rand","2","2","1",126,380,126,380,0,0,58,"end"
"s0310",1,10,"struct","se","struct-rand","2","3","2",116,350,116,350,0,0,59,"end"
"s0310",1,10,"struct","za","struct-rand","4","1","3",243,730,243,730,0,0,59,"end"
"s0310",2,1,"struct","za","struct-rand","4","1","3",80,240,80,240,0,0,129,"end"
"s0310",2,1,"struct","be","struct-rand","4","2","2",130,390,130,390,0,0,130,"end"
"s0310",2,1,"struct","tu","struct-rand","4","3","1",353,1060,353,1060,0,0,130,"end"
"s0310",2,2,"struct","ga","struct-rand","1","2","2",6,20,6,20,0,0,61,"end"
"s0310",2,2,"struct","di","struct-rand","1","3","3",92,278,92,278,0,0,61,"end"
"s0310",2,2,"struct","ro","struct-rand","2","1","1",90,270,90,270,0,0,62,"end"
"s0310",2,3,"struct","ga","struct-rand","1","2","3",318,954,318,954,0,0,49,"end"
"s0310",2,3,"struct","di","struct-rand","1","3","1",230,690,230,690,0,0,49,"end"
"s0310",2,3,"struct","mi","struct-rand","3","1","2",92,276,92,276,0,0,50,"end"
"s0310",2,4,"struct","mi","struct-rand","3","1","2",0,0,0,0,0,0,32,"end"
"s0310",2,4,"struct","po","struct-rand","3","2","3",600,1800,600,1800,0,0,32,"end"
"s0310",2,4,"struct","la","struct-rand","3","3","1",292,876,292,876,0,0,32,"end"
"s0310",2,5,"struct","be","struct-rand","4","2","2",53,160,53,160,0,0,51,"end"
