subject,trial,code,time,target_num,sess,target,tgt_word,tgt_pos
h0502,8,1,508016.2,0,struct,nu,1,1
h0502,8,nu,508746.2,4,struct,nu,1,1
h0502,8,1,509104.2,0,struct,nu,1,1
h0502,8,nu,510366.3,5,struct,nu,1,1
h0502,8,nu,512806.4,6,struct,nu,1,1
h0502,8,1,513280.1,0,struct,nu,1,1
h0502,8,nu,516056.5,7,struct,nu,1,1
h0502,8,nu,518496.6,8,struct,nu,1,1
h0502,8,1,518991.9,0,struct,nu,1,1
h0502,8,1,521295.8,0,struct,nu,1,1
h0502,8,nu,525806.8,9,struct,nu,1,1
h0502,8,nu,527426.9,10,struct,nu,1,1
h0502,8,nu,530677,11,struct,nu,1,1
h0502,8,1,531639.6,0,struct,nu,1,1
h0502,8,nu,535557.1,12,struct,nu,1,1
h0502,8,1,536351.4,0,struct,nu,1,1
h0502,8,nu,540427.3,13,struct,nu,1,1
h0502,8,nu,546117.5,14,struct,nu,1,1
h0502,8,1,546751.2,0,struct,nu,1,1
h0502,8,nu,548557.6,15,struct,nu,1,1
h0502,8,1,549207.1,0,struct,nu,1,1
h0502,8,nu,550997.6,16,struct,nu,1,1
h0502,8,nu,552617.7,17,struct,nu,1,1
h0502,8,1,553159,0,struct,nu,1,1
h0502,8,nu * 0.03,555057.8,18,struct,nu,1,1
h0502,8,1,555662.9,0,struct,nu,1,1
h0502,9,se,562148,1,struct,se,2,3
h0502,9,1,562694.7,0,struct,se,2,3
h0502,9,se,565398.1,2,struct,se,2,3
h0502,9,1,566278.7,0,struct,se,2,3
h0502,9,se,567838.2,3,struct,se,2,3
h0502,9,1,568406.6,0,struct,se,2,3
h0502,9,1,570398.5,0,struct,se,2,3
h0502,9,se,571908.3,4,struct,se,2,3
h0502,9,1,572678.5,0,struct,se,2,3
h0502,9,1,575086.4,0,struct,se,2,3
h0502,9,se,575158.4,5,struct,se,2,3
h0502,9,1,575806.4,0,struct,se,2,3
h0502,9,se,576778.5,6,struct,se,2,3
h0502,9,1,577206.3,0,struct,se,2,3
h0502,9,1,580470.3,0,struct,se,2,3
h0502,9,1,581046.2,0,struct,se,2,3
h0502,9,se,583288.7,7,struct,se,2,3
h0502,9,se,586538.8,8,struct,se,2,3
h0502,9,se,588968.9,9,struct,se,2,3
h0502,9,se,592219,10,struct,se,2,3
h0502,9,1,593829.9,0,struct,se,2,3
h0502,9,se,593849,11,struct,se,2,3
h0502,9,se,595469.1,12,struct,se,2,3
h0502,9,1,597437.8,0,struct,se,2,3
h0502,9,se,597909.2,13,struct,se,2,3
h0502,9,se,600349.2,14,struct,se,2,3
h0502,9,1,603477.7,0,struct,se,2,3
h0502,9,se,604419.4,15,struct,se,2,3
h0502,9,1,605285.6,0,struct,se,2,3
h0502,9,se,610099.6,16,struct,se,2,3
h0502,9,1,610933.4,0,struct,se,2,3
h0502,9,1,611845.4,0,struct,se,2,3
h0502,9,se,612539.7,17,struct,se,2,3
h0502,9,1,613013.4,0,struct,se,2,3
h0502,9,se,616599.8,18,struct,se,2,3
h0502,10,ro,625310.1,1,struct,ro,2,1
h0502,10,1,625957,0,struct,ro,2,1
h0502,10,ro,626930.1,2,struct,ro,2,1
h0502,10,1,627853,0,struct,ro,2,1
h0502,10,ro,631810.3,3,struct,ro,2,1
h0502,10,ro,636680.4,4,struct,ro,2,1
h0502,10,1,637324.8,0,struct,ro,2,1
h0502,10,ro,638300.5,5,struct,ro,2,1
h0502,10,1,639164.7,0,struct,ro,2,1
h0502,10,ro,641550.6,6,struct,ro,2,1
h0502,10,1,643724.6,0,struct,ro,2,1
h0502,10,ro,646420.8,7,struct,ro,2,1
h0502,10,1,647084.5,0,struct,ro,2,1
h0502,10,ro,648860.9,8,struct,ro,2,1
h0502,10,1,649268.4,0,struct,ro,2,1
h0502,10,ro,650490.9,9,struct,ro,2,1
h0502,10,1,650836.4,0,struct,ro,2,1
h0502,10,1,652364.4,0,struct,ro,2,1
h0502,10,ro,652931,10,struct,ro,2,1
h0502,10,ro,654551,11,struct,ro,2,1
h0502,10,1,655460.3,0,struct,ro,2,1
h0502,10,ro,659431.2,12,struct,ro,2,1
h0502,10,ro,661061.3,13,struct,ro,2,1
h0502,10,ro,665121.4,14,struct,ro,2,1
h0502,10,1,665204,0,struct,ro,2,1
h0502,10,ro,667551.5,15,struct,ro,2,1
h0502,10,1,668067.9,0,struct,ro,2,1
h0502,10,ro,669991.6,16,struct,ro,2,1
h0502,10,1,673571.8,0,struct,ro,2,1
h0502,10,ro,674051.8,17,struct,ro,2,1
h0502,10,1,675051.7,0,struct,ro,2,1
h0502,10,ro,677301.8,18,struct,ro,2,1
h0502,10,1,677907.7,0,struct,ro,2,1
h0502,11,tu,687562.1,1,struct,tu,4,3
h0502,11,1,687979.4,0,struct,tu,4,3
h0502,11,tu,690812.2,2,struct,tu,4,3
h0502,11,1,691299.3,0,struct,tu,4,3
h0502,11,tu,692442.3,3,struct,tu,4,3
h0502,11,1,692867.3,0,struct,tu,4,3
h0502,11,tu,694882.4,4,struct,tu,4,3
h0502,11,1,696379.2,0,struct,tu,4,3
h0502,11,tu,697322.5,5,struct,tu,4,3
h0502,11,1,697787.1,0,struct,tu,4,3
h0502,11,tu,699762.5,6,struct,tu,4,3
h0502,11,1,700339.1,0,struct,tu,4,3
h0502,11,tu,702202.6,7,struct,tu,4,3
h0502,11,tu,703832.7,8,struct,tu,4,3
h0502,11,1,704722.9,0,struct,tu,4,3
h0502,11,tu,712753,9,struct,tu,4,3
h0502,11,1,713138.7,0,struct,tu,4,3
h0502,11,1,714474.7,0,struct,tu,4,3
h0502,11,tu,715193.1,10,struct,tu,4,3
h0502,11,1,715650.7,0,struct,tu,4,3
h0502,11,tu,716823.1,11,struct,tu,4,3
h0502,11,1,717290.6,0,struct,tu,4,3
h0502,11,tu,720883.2,12,struct,tu,4,3
h0502,11,1,721514.5,0,struct,tu,4,3
h0502,11,tu,730613.6,13,struct,tu,4,3
h0502,11,1,731322.3,0,struct,tu,4,3
h0502,11,tu,733863.7,14,struct,tu,4,3
h0502,11,1,734618.2,0,struct,tu,4,3
h0502,11,tu,735493.7,15,struct,tu,4,3
h0502,11,1,736466.1,0,struct,tu,4,3
h0502,11,tu,738743.8,16,struct,tu,4,3
h0502,11,1,738938.1,0,struct,tu,4,3
h0502,11,tu,740373.9,17,struct,tu,4,3
h0502,11,tu,742003.9,18,struct,tu,4,3
h0502,12,mi,752014.3,1,struct,mi,3,1
h0502,12,1,752489.7,0,struct,mi,3,1
h0502,12,mi,753644.3,2,struct,mi,3,1
h0502,12,1,754017.6,0,struct,mi,3,1
h0502,12,mi,755264.4,3,struct,mi,3,1
h0502,12,mi,760144.5,4,struct,mi,3,1
h0502,12,1,760481.5,0,struct,mi,3,1
h0502,12,mi,761764.6,5,struct,mi,3,1
h0502,12,1,762281.4,0,struct,mi,3,1
h0502,12,mi,769074.8,6,struct,mi,3,1
h0502,12,1,769425.2,0,struct,mi,3,1
h0502,12,mi,772324.9,7,struct,mi,3,1
h0502,12,1,772961.1,0,struct,mi,3,1
h0502,12,mi,773945,8,struct,mi,3,1
h0502,12,1,774473.1,0,struct,mi,3,1
h0502,12,mi,775575,9,struct,mi,3,1
h0502,12,1,776217.1,0,struct,mi,3,1
h0502,12,1,777713,0,struct,mi,3,1
h0502,12,mi,782075.2,10,struct,mi,3,1
h0502,12,1,782784.9,0,struct,mi,3,1
h0502,12,mi,785325.4,11,struct,mi,3,1
h0502,12,mi,786945.4,12,struct,mi,3,1
h0502,12,1,787640.7,0,struct,mi,3,1
h0502,12,mi,788565.5,13,struct,mi,3,1
h0502,12,1,789840.8,0,struct,mi,3,1
h0502,12,mi,790185.5,14,struct,mi,3,1
h0502,12,1,791136.6,0,struct,mi,3,1
h0502,12,mi,795875.7,15,struct,mi,3,1
h0502,12,1,796776.5,0,struct,mi,3,1
h0502,12,mi,798315.8,16,struct,mi,3,1
h0502,12,1,798872.4,0,struct,mi,3,1
h0502,12,mi,801565.9,17,struct,mi,3,1
h0502,12,1,802128.4,0,struct,mi,3,1
h0502,12,mi,803196,18,struct,mi,3,1
h0502,12,1,803680.3,0,struct,mi,3,1
h0502,1,se * 0.31,7793.8,1,rand,se,2,3
h0502,1,se,9686,2,rand,se,2,3
h0502,1,1,10202.4,0,rand,se,2,3
h0502,1,se,11856.3,3,rand,se,2,3
h0502,1,1,12370.3,0,rand,se,2,3
h0502,1,se,16466.3,4,rand,se,2,3
h0502,1,1,16874.2,0,rand,se,2,3
h0502,1,se,17816.3,5,rand,se,2,3
h0502,1,1,18418.1,0,rand,se,2,3
h0502,1,1,22290,0,rand,se,2,3
h0502,1,se,23776.5,6,rand,se,2,3
h0502,1,1,24258,0,rand,se,2,3
h0502,1,se,24586.5,7,rand,se,2,3
h0502,1,se,28376.7,8,rand,se,2,3
h0502,1,1,28721.8,0,rand,se,2,3
h0502,1,se,32986.8,9,rand,se,2,3
h0502,1,1,33377.7,0,rand,se,2,3
h0502,1,se,35696.9,10,rand,se,2,3
h0502,1,1,36081.6,0,rand,se,2,3
h0502,1,se,40027.1,11,rand,se,2,3
h0502,1,1,40209.5,0,rand,se,2,3
h0502,1,se,40567.1,12,rand,se,2,3
h0502,1,1,41025.5,0,rand,se,2,3
h0502,1,1,43233.5,0,rand,se,2,3
h0502,1,1,45697.4,0,rand,se,2,3
h0502,1,se,45717.2,13,rand,se,2,3
h0502,1,1,48249.3,0,rand,se,2,3
h0502,1,se,49777.4,14,rand,se,2,3
h0502,1,se,50317.4,15,rand,se,2,3
h0502,1,1,50649.3,0,rand,se,2,3
h0502,1,1,53497.2,0,rand,se,2,3
h0502,1,se,53847.5,16,rand,se,2,3
h0502,1,1,55553.1,0,rand,se,2,3
h0502,1,se,57627.6,17,rand,se,2,3
h0502,1,1,58433.1,0,rand,se,2,3
h0502,1,1,59393,0,rand,se,2,3
h0502,1,1,60513,0,rand,se,2,3
h0502,1,se,61427.7,18,rand,se,2,3
h0502,1,se * 0.08,64947.9,19,rand,se,2,3
h0502,2,ro,73118.1,1,rand,ro,2,1
h0502,2,1,73672.6,0,rand,ro,2,1
h0502,2,ro,75288.2,2,rand,ro,2,1
h0502,2,1,75960.6,0,rand,ro,2,1
h0502,2,ro,78808.3,3,rand,ro,2,1
h0502,2,ro,82058.7,4,rand,ro,2,1
h0502,2,1,82624.4,0,rand,ro,2,1
h0502,2,1,83400.4,0,rand,ro,2,1
h0502,2,ro,83948.4,5,rand,ro,2,1
h0502,2,ro,89088.6,6,rand,ro,2,1
h0502,2,ro,90178.7,7,rand,ro,2,1
h0502,2,1,90216.2,0,rand,ro,2,1
h0502,2,ro,95868.9,8,rand,ro,2,1
h0502,2,1,96560,0,rand,ro,2,1
h0502,2,ro,96678.9,9,rand,ro,2,1
h0502,2,ro,99659,10,rand,ro,2,1
h0502,2,1,100375.9,0,rand,ro,2,1
h0502,2,ro,105079.2,11,rand,ro,2,1
h0502,2,ro,107249.3,12,rand,ro,2,1
h0502,2,1,107903.7,0,rand,ro,2,1
h0502,2,ro,111299.4,13,rand,ro,2,1
h0502,2,ro,114559.5,14,rand,ro,2,1
h0502,2,1,115183.5,0,rand,ro,2,1
h0502,2,ro,118349.6,15,rand,ro,2,1
h0502,2,1,120487.4,0,rand,ro,2,1
h0502,2,ro,121599.7,16,rand,ro,2,1
h0502,2,ro,125389.8,17,rand,ro,2,1
h0502,2,ro,125929.8,18,rand,ro,2,1
h0502,2,1,126383.2,0,rand,ro,2,1
h0502,3,di,134360.1,1,rand,di,1,3
h0502,3,1,134839,0,rand,di,1,3
h0502,3,di,139240.3,2,rand,di,1,3
h0502,3,1,139718.9,0,rand,di,1,3
h0502,3,di,142220.4,3,rand,di,1,3
h0502,3,1,142678.8,0,rand,di,1,3
h0502,3,di,144650.5,4,rand,di,1,3
h0502,3,1,145142.7,0,rand,di,1,3
h0502,3,1,147606.7,0,rand,di,1,3
h0502,3,di,148720.6,5,rand,di,1,3
h0502,3,1,149262.6,0,rand,di,1,3
h0502,3,di,150880.7,6,rand,di,1,3
h0502,3,1,151470.5,0,rand,di,1,3
h0502,3,di,153320.8,7,rand,di,1,3
h0502,3,1,153854.5,0,rand,di,1,3
h0502,3,di,156840.9,8,rand,di,1,3
h0502,3,di,160361,9,rand,di,1,3
h0502,3,di,164431.1,10,rand,di,1,3
h0502,3,1,165054.2,0,rand,di,1,3
h0502,3,di,168491.3,11,rand,di,1,3
h0502,3,1,169062.1,0,rand,di,1,3
h0502,3,di,171471.3,12,rand,di,1,3
h0502,3,1,172102,0,rand,di,1,3
h0502,3,di,173641.4,13,rand,di,1,3
h0502,3,1,174350,0,rand,di,1,3
h0502,3,di,176341.5,14,rand,di,1,3
h0502,3,1,176709.9,0,rand,di,1,3
h0502,3,di,180671.7,15,rand,di,1,3
h0502,3,1,181221.8,0,rand,di,1,3
h0502,3,di,184201.8,16,rand,di,1,3
h0502,3,1,184701.7,0,rand,di,1,3
h0502,3,1,186053.7,0,rand,di,1,3
h0502,3,di,186911.9,17,rand,di,1,3
h0502,3,di * 0.03,189611.9,18,rand,di,1,3
h0502,3,1,190173.5,0,rand,di,1,3
h0502,4,1,196317.4,0,rand,ga,1,2
h0502,4,ga,198052.2,1,rand,ga,1,2
h0502,4,1,198589.3,0,rand,ga,1,2
h0502,4,ga,201302.4,2,rand,ga,1,2
h0502,4,ga,204282.4,3,rand,ga,1,2
h0502,4,1,204933.1,0,rand,ga,1,2
h0502,4,ga,208072.5,4,rand,ga,1,2
h0502,4,ga,209972.6,5,rand,ga,1,2
h0502,4,1,210789,0,rand,ga,1,2
h0502,4,ga,213752.7,6,rand,ga,1,2
h0502,4,ga,216462.8,7,rand,ga,1,2
h0502,4,1,217124.8,0,rand,ga,1,2
h0502,4,ga,220262.9,8,rand,ga,1,2
h0502,4,1,220828.7,0,rand,ga,1,2
h0502,4,ga,223503,9,rand,ga,1,2
h0502,4,1,224060.6,0,rand,ga,1,2
h0502,4,1,227308.6,0,rand,ga,1,2
h0502,4,ga,227573.2,10,rand,ga,1,2
h0502,4,ga,231363.3,11,rand,ga,1,2
h0502,4,1,231740.4,0,rand,ga,1,2
h0502,4,ga,232173.3,12,rand,ga,1,2
h0502,4,1,232780.4,0,rand,ga,1,2
h0502,4,ga,234883.4,13,rand,ga,1,2
h0502,4,1,235460.3,0,rand,ga,1,2
h0502,4,ga,239763.6,14,rand,ga,1,2
h0502,4,1,240260.2,0,rand,ga,1,2
h0502,4,ga,243273.7,15,rand,ga,1,2
h0502,4,1,244044.1,0,rand,ga,1,2
h0502,4,ga,245443.7,16,rand,ga,1,2
h0502,4,ga,249783.9,17,rand,ga,1,2
h0502,4,1,250371.9,0,rand,ga,1,2
h0502,4,ga,252224,18,rand,ga,1,2
h0502,5,ki,261274.3,1,rand,ki,2,2
h0502,5,1,261907.6,0,rand,ki,2,2
h0502,5,ki,263974.3,2,rand,ki,2,2
h0502,5,1,264787.5,0,rand,ki,2,2
h0502,5,ki,267774.5,3,rand,ki,2,2
h0502,5,1,268467.4,0,rand,ki,2,2
h0502,5,ki,269394.5,4,rand,ki,2,2
h0502,5,1,269987.4,0,rand,ki,2,2
h0502,5,ki,272924.6,5,rand,ki,2,2
h0502,5,1,273355.3,0,rand,ki,2,2
h0502,5,ki,274814.7,6,rand,ki,2,2
h0502,5,1,275379.3,0,rand,ki,2,2
h0502,5,1,278779.2,0,rand,ki,2,2
h0502,5,ki,280234.9,7,rand,ki,2,2
h0502,5,1,280723.1,0,rand,ki,2,2
h0502,5,ki,283215,8,rand,ki,2,2
h0502,5,ki,286465.1,9,rand,ki,2,2
h0502,5,ki,290525.2,10,rand,ki,2,2
h0502,5,ki,293505.3,11,rand,ki,2,2
h0502,5,1,294002.8,0,rand,ki,2,2
h0502,5,ki,295675.4,12,rand,ki,2,2
h0502,5,1,296138.7,0,rand,ki,2,2
h0502,5,ki,298925.5,13,rand,ki,2,2
h0502,5,1,299410.6,0,rand,ki,2,2
h0502,5,ki,302985.6,14,rand,ki,2,2
h0502,5,1,303498.5,0,rand,ki,2,2
h0502,5,1,304666.5,0,rand,ki,2,2
h0502,5,ki,306505.8,15,rand,ki,2,2
h0502,5,1,307066.4,0,rand,ki,2,2
h0502,5,ki,309475.9,16,rand,ki,2,2
h0502,5,1,310250.3,0,rand,ki,2,2
h0502,5,1,311906.3,0,rand,ki,2,2
h0502,5,ki,313546,17,rand,ki,2,2
h0502,5,1,314330.2,0,rand,ki,2,2
h0502,5,ki,315436,18,rand,ki,2,2
h0502,5,1,316330.2,0,rand,ki,2,2
h0502,6,za,323276.4,1,rand,za,4,1
h0502,6,1,323882,0,rand,za,4,1
h0502,6,za,325976.5,2,rand,za,4,1
h0502,6,1,326529.9,0,rand,za,4,1
h0502,6,za,328686.6,3,rand,za,4,1
h0502,6,1,329265.8,0,rand,za,4,1
h0502,6,za,334376.6,4,rand,za,4,1
h0502,6,1,335513.7,0,rand,za,4,1
h0502,6,za,336266.7,5,rand,za,4,1
h0502,6,za,338166.8,6,rand,za,4,1
h0502,6,1,340113.5,0,rand,za,4,1
h0502,6,za,343857,7,rand,za,4,1
h0502,6,za,344397,8,rand,za,4,1
h0502,6,za,347917.1,9,rand,za,4,1
h0502,6,za,351707.2,10,rand,za,4,1
h0502,6,1,352305.2,0,rand,za,4,1
h0502,6,za,355497.3,11,rand,za,4,1
h0502,6,za,358477.4,12,rand,za,4,1
h0502,6,za,361457.6,13,rand,za,4,1
h0502,6,za,365517.7,14,rand,za,4,1
h0502,6,1,366168.8,0,rand,za,4,1
h0502,6,za,369037.8,15,rand,za,4,1
h0502,6,za,372027.9,16,rand,za,4,1
h0502,6,1,372528.7,0,rand,za,4,1
h0502,6,za,374997.9,17,rand,za,4,1
h0502,6,1,375712.6,0,rand,za,4,1
h0502,6,za * 0.03,378248.1,18,rand,za,4,1
h0502,6,1,379232.5,0,rand,za,4,1
h0502,7,be,386608.4,1,rand,be,4,2
h0502,7,be,388508.4,2,rand,be,4,2
h0502,7,1,388976.2,0,rand,be,4,2
h0502,7,be,391758.5,3,rand,be,4,2
h0502,7,1,392232.2,0,rand,be,4,2
h0502,7,be,396898.7,4,rand,be,4,2
h0502,7,be,397448.7,5,rand,be,4,2
h0502,7,1,398808,0,rand,be,4,2
h0502,7,be,402858.9,6,rand,be,4,2
h0502,7,1,403447.9,0,rand,be,4,2
h0502,7,be,405029,7,rand,be,4,2
h0502,7,1,405615.8,0,rand,be,4,2
h0502,7,be,409629.1,8,rand,be,4,2
h0502,7,1,410471.7,0,rand,be,4,2
h0502,7,be,410989.2,9,rand,be,4,2
h0502,7,1,411831.6,0,rand,be,4,2
h0502,7,be,415049.3,10,rand,be,4,2
h0502,7,1,416263.5,0,rand,be,4,2
h0502,7,be,419379.5,11,rand,be,4,2
h0502,7,be,421819.5,12,rand,be,4,2
h0502,7,be,426149.7,13,rand,be,4,2
h0502,7,be,426699.7,14,rand,be,4,2
h0502,7,1,426807.2,0,rand,be,4,2
h0502,7,1,427463.2,0,rand,be,4,2
h0502,7,be,431839.9,15,rand,be,4,2
h0502,7,1,432431.1,0,rand,be,4,2
h0502,7,be,433469.9,16,rand,be,4,2
h0502,7,1,433999,0,rand,be,4,2
h0502,7,be,437260.1,17,rand,be,4,2
h0502,7,1,438375,0,rand,be,4,2
h0502,7,be,439970.1,18,rand,be,4,2
h0502,7,1,440542.9,0,rand,be,4,2
h0502,8,nu,449430.5,1,rand,nu,1,1
h0502,8,1,450006.6,0,rand,nu,1,1
h0502,8,nu,451050.5,2,rand,nu,1,1
h0502,8,1,451550.6,0,rand,nu,1,1
h0502,8,nu,455390.7,3,rand,nu,1,1
h0502,8,1,456006.4,0,rand,nu,1,1
h0502,8,1,457670.4,0,rand,nu,1,1
h0502,8,nu,457820.7,4,rand,nu,1,1
h0502,8,nu,461340.8,5,rand,nu,1,1
h0502,8,1,461350.3,0,rand,nu,1,1
h0502,8,nu,463240.9,6,rand,nu,1,1
h0502,8,1,464150.2,0,rand,nu,1,1
h0502,8,nu,466761,7,rand,nu,1,1
h0502,8,1,467390.2,0,rand,nu,1,1
h0502,8,nu,470281.1,8,rand,nu,1,1
h0502,8,1,470822,0,rand,nu,1,1
h0502,8,nu,473531.2,9,rand,nu,1,1
h0502,8,1,474045.9,0,rand,nu,1,1
h0502,8,nu,477871.4,10,rand,nu,1,1
h0502,8,1,478437.8,0,rand,nu,1,1
h0502,8,nu,480851.5,11,rand,nu,1,1
h0502,8,1,481485.7,0,rand,nu,1,1
h0502,8,1,482501.7,0,rand,nu,1,1
h0502,8,nu,484911.6,12,rand,nu,1,1
h0502,8,nu,487341.7,13,rand,nu,1,1
h0502,8,1,487917.5,0,rand,nu,1,1
h0502,8,nu,489241.7,14,rand,nu,1,1
h0502,8,1,489965.5,0,rand,nu,1,1
h0502,8,nu,493851.9,15,rand,nu,1,1
h0502,8,1,494565.4,0,rand,nu,1,1
h0502,8,nu,497912.1,16,rand,nu,1,1
h0502,8,1,498541.2,0,rand,nu,1,1
h0502,8,nu,498992.2,17,rand,nu,1,1
h0502,8,1,499757.2,0,rand,nu,1,1
h0502,8,nu * 0.03,503332.2,18,rand,nu,1,1
h0502,8,1,504245.1,0,rand,nu,1,1
h0502,9,la,511322.5,1,rand,la,3,3
h0502,9,1,511917,0,rand,la,3,3
h0502,9,la,515942.6,2,rand,la,3,3
h0502,9,1,516460.8,0,rand,la,3,3
h0502,9,la,518652.8,3,rand,la,3,3
h0502,9,la,522176.9,4,rand,la,3,3
h0502,9,1,522828.6,0,rand,la,3,3
h0502,9,la,524902.9,5,rand,la,3,3
h0502,9,la,526253,6,rand,la,3,3
h0502,9,1,526860.5,0,rand,la,3,3
h0502,9,la,532213.2,7,rand,la,3,3
h0502,9,1,532724.4,0,rand,la,3,3
h0502,9,la,535463.3,8,rand,la,3,3
h0502,9,la,536273.4,9,rand,la,3,3
h0502,9,1,538172.2,0,rand,la,3,3
h0502,9,la,541693.6,10,rand,la,3,3
h0502,9,la,543863.6,11,rand,la,3,3
h0502,9,1,544620.1,0,rand,la,3,3
h0502,9,1,546892,0,rand,la,3,3
h0502,9,la,548463.8,12,rand,la,3,3
h0502,9,1,548948,0,rand,la,3,3
h0502,9,la,549553.8,13,rand,la,3,3
h0502,9,la,553913.9,14,rand,la,3,3
h0502,9,1,554443.8,0,rand,la,3,3
h0502,9,la,556663.9,15,rand,la,3,3
h0502,9,1,557195.8,0,rand,la,3,3
h0502,9,la,560184.2,16,rand,la,3,3
h0502,9,1,560627.6,0,rand,la,3,3
h0502,9,la,562624.3,17,rand,la,3,3
h0502,9,1,563187.6,0,rand,la,3,3
h0502,9,la,565334.2,18,rand,la,3,3
h0502,9,1,565883.5,0,rand,la,3,3
h0502,10,po,575374.6,1,rand,po,3,2
h0502,10,1,575955.3,0,rand,po,3,2
h0502,10,po,577264.7,2,rand,po,3,2
h0502,10,1,577755.2,0,rand,po,3,2
h0502,10,po,580254.8,3,rand,po,3,2
h0502,10,1,580691.1,0,rand,po,3,2
h0502,10,po,584044.8,4,rand,po,3,2
h0502,10,1,584707,0,rand,po,3,2
h0502,10,po,586745,5,rand,po,3,2
h0502,10,1,588386.9,0,rand,po,3,2
h0502,10,po,591075.1,6,rand,po,3,2
h0502,10,1,591642.8,0,rand,po,3,2
h0502,10,po,592435.1,7,rand,po,3,2
h0502,10,1,592890.8,0,rand,po,3,2
h0502,10,po,595685.3,8,rand,po,3,2
h0502,10,1,596114.7,0,rand,po,3,2
h0502,10,po,598665.3,9,rand,po,3,2
h0502,10,po,602995.7,10,rand,po,3,2
h0502,10,1,603514.5,0,rand,po,3,2
h0502,10,po,605435.6,11,rand,po,3,2
h0502,10,po,609235.7,12,rand,po,3,2
h0502,10,1,609666.4,0,rand,po,3,2
h0502,10,po,611665.7,13,rand,po,3,2
h0502,10,1,612178.3,0,rand,po,3,2
h0502,10,1,615346.2,0,rand,po,3,2
h0502,10,po,617355.9,14,rand,po,3,2
h0502,10,po,621146.1,15,rand,po,3,2
h0502,10,1,622050,0,rand,po,3,2
h0502,10,po,623316.1,16,rand,po,3,2
h0502,10,po,624666.2,17,rand,po,3,2
h0502,10,1,625801.9,0,rand,po,3,2
h0502,10,po,627916.3,18,rand,po,3,2
h0502,10,1,628513.8,0,rand,po,3,2
h0502,10,1,630849.8,0,rand,po,3,2
h0502,11,tu,637856.6,1,rand,tu,4,3
h0502,11,1,639217.6,0,rand,tu,4,3
h0502,11,tu,640566.7,2,rand,tu,4,3
h0502,11,1,641201.5,0,rand,tu,4,3
h0502,11,tu,644626.8,3,rand,tu,4,3
h0502,11,1,645465.4,0,rand,tu,4,3
h0502,11,tu,646256.9,4,rand,tu,4,3
h0502,11,1,651409.2,0,rand,tu,4,3
h0502,11,tu,651947,5,rand,tu,4,3
h0502,11,tu,653567.1,6,rand,tu,4,3
h0502,11,1,655649.1,0,rand,tu,4,3
h0502,11,tu,656547.2,7,rand,tu,4,3
h0502,11,tu,660337.3,8,rand,tu,4,3
h0502,11,1,660793,0,rand,tu,4,3
h0502,11,tu,663317.4,9,rand,tu,4,3
h0502,11,1,663840.9,0,rand,tu,4,3
h0502,11,tu,667927.6,10,rand,tu,4,3
h0502,11,1,668376.8,0,rand,tu,4,3
h0502,11,tu,670087.6,11,rand,tu,4,3
h0502,11,tu,672527.8,12,rand,tu,4,3
h0502,11,tu,677137.9,13,rand,tu,4,3
h0502,11,tu,678757.9,14,rand,tu,4,3
h0502,11,tu,682818,15,rand,tu,4,3
h0502,11,1,683512.4,0,rand,tu,4,3
h0502,11,tu,686068.2,16,rand,tu,4,3
h0502,11,1,686456.3,0,rand,tu,4,3
h0502,11,tu,689048.3,17,rand,tu,4,3
h0502,11,1,689536.2,0,rand,tu,4,3
h0502,11,tu,692298.4,18,rand,tu,4,3
h0502,12,mi,701448.7,1,rand,mi,3,1
h0502,12,mi,701988.7,2,rand,mi,3,1
h0502,12,1,702319.9,0,rand,mi,3,1
h0502,12,1,702775.9,0,rand,mi,3,1
h0502,12,mi,708218.9,3,rand,mi,3,1
h0502,12,mi,709298.9,4,rand,mi,3,1
h0502,12,mi,714719.1,5,rand,mi,3,1
h0502,12,1,715271.5,0,rand,mi,3,1
h0502,12,mi,716609.1,6,rand,mi,3,1
h0502,12,mi,720939.3,7,rand,mi,3,1
h0502,12,1,723287.3,0,rand,mi,3,1
h0502,12,mi,723659.4,8,rand,mi,3,1
h0502,12,1,723831.3,0,rand,mi,3,1
h0502,12,mi,725279.5,9,rand,mi,3,1
h0502,12,mi,728529.5,10,rand,mi,3,1
h0502,12,mi,732319.7,11,rand,mi,3,1
h0502,12,1,734151,0,rand,mi,3,1
h0502,12,mi,736389.8,12,rand,mi,3,1
h0502,12,mi,737739.8,13,rand,mi,3,1
h0502,12,mi,740990,14,rand,mi,3,1
h0502,12,mi,746940.2,15,rand,mi,3,1
h0502,12,mi,749390.2,16,rand,mi,3,1
h0502,12,mi,750740.3,17,rand,mi,3,1
h0502,12,1,752358.6,0,rand,mi,3,1
h0502,12,mi,754260.4,18,rand,mi,3,1
h1209,1,di,30765,1,struct,di,1,3
h1209,1,1,31212.4,0,struct,di,1,3
h1209,1,di,33195.1,2,struct,di,1,3
h1209,1,1,33580.4,0,struct,di,1,3
h1209,1,di,34815.1,3,struct,di,1,3
h1209,1,1,35268.4,0,struct,di,1,3
h1209,1,1,37356.3,0,struct,di,1,3
h1209,1,di,38065.3,4,struct,di,1,3
h1209,1,1,38548.3,0,struct,di,1,3
h1209,1,di,42135.5,5,struct,di,1,3
h1209,1,1,42564.3,0,struct,di,1,3
h1209,1,di,45385.6,6,struct,di,1,3
h1209,1,1,45756.2,0,struct,di,1,3
h1209,1,di,47015.7,7,struct,di,1,3
