"subject","cond_order","sess","block","trial","target_num","target","tgt_word","tgt_pos","rt","rt_secs","exp"
"r6677",NA,NA,2,5,1,"po","3","2",NA,NA,"exp 3"
"r6677",NA,NA,2,5,4,"po","3","2",NA,NA,"exp 3"
"r6677",NA,NA,2,5,5,"po","3","2",662.7,0.6627,"exp 3"
"r6677",NA,NA,2,5,6,"po","3","2",584.6,0.5846,"exp 3"
"r6677",NA,NA,2,5,7,"po","3","2",876.6,0.8766,"exp 3"
"r6677",NA,NA,2,5,8,"po","3","2",688.4,0.6884,"exp 3"
"r6677",NA,NA,2,5,9,"po","3","2",310.5,0.3105,"exp 3"
"r6677",NA,NA,2,5,10,"po","3","2",534.4,0.5344,"exp 3"
"r6677",NA,NA,2,5,11,"po","3","2",568.3,0.5683,"exp 3"
"r6677",NA,NA,2,5,12,"po","3","2",726.1,0.7261,"exp 3"
"r6677",NA,NA,2,5,13,"po","3","2",906.1,0.9061,"exp 3"
"r6677",NA,NA,2,5,14,"po","3","2",477.9,0.4779,"exp 3"
"r6677",NA,NA,2,5,15,"po","3","2",754,0.754,"exp 3"
"r6677",NA,NA,2,5,16,"po","3","2",NA,NA,"exp 3"
"r6677",NA,NA,2,5,17,"po","3","2",781.8,0.7818,"exp 3"
"r6677",NA,NA,2,5,18,"po","3","2",NA,NA,"exp 3"
"r6677",NA,NA,2,6,1,"tu","4","3",NA,NA,"exp 3"
"r6677",NA,NA,2,6,2,"tu","4","3",387.3,0.3873,"exp 3"
"r6677",NA,NA,2,6,3,"tu","4","3",359.3,0.3593,"exp 3"
"r6677",NA,NA,2,6,4,"tu","4","3",539.3,0.5393,"exp 3"
"r6677",NA,NA,2,6,5,"tu","4","3",581.2,0.5812,"exp 3"
"r6677",NA,NA,2,6,6,"tu","4","3",409.2,0.4092,"exp 3"
"r6677",NA,NA,2,6,7,"tu","4","3",NA,NA,"exp 3"
"r6677",NA,NA,2,6,8,"tu","4","3",733,0.733,"exp 3"
"r6677",NA,NA,2,6,9,"tu","4","3",450.8,0.4508,"exp 3"
"r6677",NA,NA,2,6,11,"tu","4","3",582.7,0.5827,"exp 3"
"r6677",NA,NA,2,6,12,"tu","4","3",420.8,0.4208,"exp 3"
"r6677",NA,NA,2,6,13,"tu","4","3",434.6,0.4346,"exp 3"
"r6677",NA,NA,2,6,14,"tu","4","3",430.6,0.4306,"exp 3"
"r6677",NA,NA,2,6,15,"tu","4","3",660.5,0.6605,"exp 3"
"r6677",NA,NA,2,6,16,"tu","4","3",670.4,0.6704,"exp 3"
"r6677",NA,NA,2,6,17,"tu","4","3",516.2,0.5162,"exp 3"
"r6677",NA,NA,2,6,18,"tu","4","3",876.2,0.8762,"exp 3"
"r6677",NA,NA,3,7,1,"ro","2","1",785.8,0.7858,"exp 3"
"r6677",NA,NA,3,7,2,"ro","2","1",811.7,0.8117,"exp 3"
"r6677",NA,NA,3,7,3,"ro","2","1",831.5,0.8315,"exp 3"
"r6677",NA,NA,3,7,4,"ro","2","1",841.4,0.8414,"exp 3"
"r6677",NA,NA,3,7,5,"ro","2","1",765.4,0.7654,"exp 3"
"r6677",NA,NA,3,7,6,"ro","2","1",807.4,0.8074,"exp 3"
"r6677",NA,NA,3,7,7,"ro","2","1",877.2,0.8772,"exp 3"
"r6677",NA,NA,3,7,9,"ro","2","1",757.1,0.7571,"exp 3"
"r6677",NA,NA,3,7,10,"ro","2","1",585.1,0.5851,"exp 3"
"r6677",NA,NA,3,7,11,"ro","2","1",581,0.581,"exp 3"
"r6677",NA,NA,3,7,12,"ro","2","1",675,0.675,"exp 3"
"r6677",NA,NA,3,7,13,"ro","2","1",846.9,0.8469,"exp 3"
"r6677",NA,NA,3,7,14,"ro","2","1",738.9,0.7389,"exp 3"
"r6677",NA,NA,3,7,15,"ro","2","1",834.8,0.8348,"exp 3"
"r6677",NA,NA,3,7,16,"ro","2","1",502.6,0.5026,"exp 3"
"r6677",NA,NA,3,7,17,"ro","2","1",618.6,0.6186,"exp 3"
"r6677",NA,NA,3,7,18,"ro","2","1",NA,NA,"exp 3"
"r6677",NA,NA,3,8,1,"la","3","3",776.2,0.7762,"exp 3"
"r6677",NA,NA,3,8,2,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,3,8,3,"la","3","3",532,0.532,"exp 3"
"r6677",NA,NA,3,8,4,"la","3","3",616,0.616,"exp 3"
"r6677",NA,NA,3,8,5,"la","3","3",717.9,0.7179,"exp 3"
"r6677",NA,NA,3,8,6,"la","3","3",717.7,0.7177,"exp 3"
"r6677",NA,NA,3,8,7,"la","3","3",537.8,0.5378,"exp 3"
"r6677",NA,NA,3,8,8,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,3,8,9,"la","3","3",437.6,0.4376,"exp 3"
"r6677",NA,NA,3,8,10,"la","3","3",509.5,0.5095,"exp 3"
"r6677",NA,NA,3,8,11,"la","3","3",507.4,0.5074,"exp 3"
"r6677",NA,NA,3,8,12,"la","3","3",399.4,0.3994,"exp 3"
"r6677",NA,NA,3,8,13,"la","3","3",467.3,0.4673,"exp 3"
"r6677",NA,NA,3,8,14,"la","3","3",543.2,0.5432,"exp 3"
"r6677",NA,NA,3,8,15,"la","3","3",491.1,0.4911,"exp 3"
"r6677",NA,NA,3,8,16,"la","3","3",626.9,0.6269,"exp 3"
"r6677",NA,NA,3,8,17,"la","3","3",820.9,0.8209,"exp 3"
"r6677",NA,NA,3,8,18,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,3,9,1,"ga","1","2",766.7,0.7667,"exp 3"
"r6677",NA,NA,3,9,2,"ga","1","2",576.6,0.5766,"exp 3"
"r6677",NA,NA,3,9,3,"ga","1","2",512.4,0.5124,"exp 3"
"r6677",NA,NA,3,9,4,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,5,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,6,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,7,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,8,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,9,"ga","1","2",648,0.648,"exp 3"
"r6677",NA,NA,3,9,10,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,11,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,12,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,13,"ga","1","2",809.5,0.8095,"exp 3"
"r6677",NA,NA,3,9,14,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,3,9,15,"ga","1","2",381.4,0.3814,"exp 3"
"r6677",NA,NA,3,9,16,"ga","1","2",579.3,0.5793,"exp 3"
"r6677",NA,NA,3,9,17,"ga","1","2",607.2,0.6072,"exp 3"
"r6677",NA,NA,3,9,18,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,4,10,1,"ki","2","2",NA,NA,"exp 3"
"r6677",NA,NA,4,10,2,"ki","2","2",NA,NA,"exp 3"
"r6677",NA,NA,4,10,3,"ki","2","2",NA,NA,"exp 3"
"r6677",NA,NA,4,10,4,"ki","2","2",NA,NA,"exp 3"
"r6677",NA,NA,4,10,5,"ki","2","2",502.5,0.5025,"exp 3"
"r6677",NA,NA,4,10,6,"ki","2","2",460.4,0.4604,"exp 3"
"r6677",NA,NA,4,10,8,"ki","2","2",552.3,0.5523,"exp 3"
"r6677",NA,NA,4,10,9,"ki","2","2",428.3,0.4283,"exp 3"
"r6677",NA,NA,4,10,10,"ki","2","2",304.2,0.3042,"exp 3"
"r6677",NA,NA,4,10,11,"ki","2","2",214,0.214,"exp 3"
"r6677",NA,NA,4,10,12,"ki","2","2",370.1,0.3701,"exp 3"
"r6677",NA,NA,4,10,13,"ki","2","2",392,0.392,"exp 3"
"r6677",NA,NA,4,10,14,"ki","2","2",483.9,0.4839,"exp 3"
"r6677",NA,NA,4,10,15,"ki","2","2",409.8,0.4098,"exp 3"
"r6677",NA,NA,4,10,16,"ki","2","2",589.8,0.5898,"exp 3"
"r6677",NA,NA,4,10,17,"ki","2","2",449.8,0.4498,"exp 3"
"r6677",NA,NA,4,10,18,"ki","2","2",417.6,0.4176,"exp 3"
"r6677",NA,NA,4,11,1,"nu","1","1",865.1,0.8651,"exp 3"
"r6677",NA,NA,4,11,2,"nu","1","1",677.1,0.6771,"exp 3"
"r6677",NA,NA,4,11,3,"nu","1","1",577,0.577,"exp 3"
"r6677",NA,NA,4,11,4,"nu","1","1",809,0.809,"exp 3"
"r6677",NA,NA,4,11,5,"nu","1","1",718.9,0.7189,"exp 3"
"r6677",NA,NA,4,11,6,"nu","1","1",542.8,0.5428,"exp 3"
"r6677",NA,NA,4,11,7,"nu","1","1",686.7,0.6867,"exp 3"
"r6677",NA,NA,4,11,8,"nu","1","1",564.6,0.5646,"exp 3"
"r6677",NA,NA,4,11,9,"nu","1","1",508.5,0.5085,"exp 3"
"r6677",NA,NA,4,11,10,"nu","1","1",398.3,0.3983,"exp 3"
"r6677",NA,NA,4,11,11,"nu","1","1",484.2,0.4842,"exp 3"
"r6677",NA,NA,4,11,12,"nu","1","1",NA,NA,"exp 3"
"r6677",NA,NA,4,11,13,"nu","1","1",NA,NA,"exp 3"
"r6677",NA,NA,4,11,17,"nu","1","1",645.9,0.6459,"exp 3"
"r6677",NA,NA,4,11,18,"nu","1","1",497.8,0.4978,"exp 3"
"r6677",NA,NA,4,12,2,"di","1","3",397.4,0.3974,"exp 3"
"r6677",NA,NA,4,12,3,"di","1","3",381.3,0.3813,"exp 3"
"r6677",NA,NA,4,12,4,"di","1","3",381.2,0.3812,"exp 3"
"r6677",NA,NA,4,12,5,"di","1","3",649.2,0.6492,"exp 3"
"r6677",NA,NA,4,12,6,"di","1","3",423.1,0.4231,"exp 3"
"r6677",NA,NA,4,12,7,"di","1","3",231,0.231,"exp 3"
"r6677",NA,NA,4,12,8,"di","1","3",483,0.483,"exp 3"
"r6677",NA,NA,4,12,9,"di","1","3",694.9,0.6949,"exp 3"
"r6677",NA,NA,4,12,10,"di","1","3",406.9,0.4069,"exp 3"
"r6677",NA,NA,4,12,11,"di","1","3",112.7,0.1127,"exp 3"
"r6677",NA,NA,4,12,12,"di","1","3",304.8,0.3048,"exp 3"
"r6677",NA,NA,4,12,13,"di","1","3",574.6,0.5746,"exp 3"
"r6677",NA,NA,4,12,14,"di","1","3",390.6,0.3906,"exp 3"
"r6677",NA,NA,4,12,15,"di","1","3",428.4,0.4284,"exp 3"
"r6677",NA,NA,4,12,16,"di","1","3",456.3,0.4563,"exp 3"
"r6677",NA,NA,4,12,17,"di","1","3",NA,NA,"exp 3"
"r6677",NA,NA,4,12,18,"di","1","3",294.2,0.2942,"exp 3"
"r6677",NA,NA,5,13,1,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,5,13,2,"be","4","2",871.8,0.8718,"exp 3"
"r6677",NA,NA,5,13,3,"be","4","2",831.8,0.8318,"exp 3"
"r6677",NA,NA,5,13,4,"be","4","2",725.8,0.7258,"exp 3"
"r6677",NA,NA,5,13,5,"be","4","2",675.6,0.6756,"exp 3"
"r6677",NA,NA,5,13,6,"be","4","2",613.6,0.6136,"exp 3"
"r6677",NA,NA,5,13,8,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,5,13,9,"be","4","2",667.4,0.6674,"exp 3"
"r6677",NA,NA,5,13,12,"be","4","2",681.2,0.6812,"exp 3"
"r6677",NA,NA,5,13,13,"be","4","2",551,0.551,"exp 3"
"r6677",NA,NA,5,13,14,"be","4","2",681,0.681,"exp 3"
"r6677",NA,NA,5,13,15,"be","4","2",654.9,0.6549,"exp 3"
"r6677",NA,NA,5,13,16,"be","4","2",520.6,0.5206,"exp 3"
"r6677",NA,NA,5,13,17,"be","4","2",816.7,0.8167,"exp 3"
"r6677",NA,NA,5,13,18,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,5,14,1,"se","2","3",580.3,0.5803,"exp 3"
"r6677",NA,NA,5,14,2,"se","2","3",466.2,0.4662,"exp 3"
"r6677",NA,NA,5,14,3,"se","2","3",344.2,0.3442,"exp 3"
"r6677",NA,NA,5,14,4,"se","2","3",460,0.46,"exp 3"
"r6677",NA,NA,5,14,5,"se","2","3",354,0.354,"exp 3"
"r6677",NA,NA,5,14,6,"se","2","3",358,0.358,"exp 3"
"r6677",NA,NA,5,14,7,"se","2","3",582,0.582,"exp 3"
"r6677",NA,NA,5,14,8,"se","2","3",545.9,0.5459,"exp 3"
"r6677",NA,NA,5,14,9,"se","2","3",291.7,0.2917,"exp 3"
"r6677",NA,NA,5,14,10,"se","2","3",353.7,0.3537,"exp 3"
"r6677",NA,NA,5,14,11,"se","2","3",629.5,0.6295,"exp 3"
"r6677",NA,NA,5,14,12,"se","2","3",393.5,0.3935,"exp 3"
"r6677",NA,NA,5,14,13,"se","2","3",319.4,0.3194,"exp 3"
"r6677",NA,NA,5,14,14,"se","2","3",777.2,0.7772,"exp 3"
"r6677",NA,NA,5,14,15,"se","2","3",327.1,0.3271,"exp 3"
"r6677",NA,NA,5,14,16,"se","2","3",261.1,0.2611,"exp 3"
"r6677",NA,NA,5,14,17,"se","2","3",441,0.441,"exp 3"
"r6677",NA,NA,5,14,18,"se","2","3",NA,NA,"exp 3"
"r6677",NA,NA,5,15,1,"mi","3","1",NA,NA,"exp 3"
"r6677",NA,NA,5,15,2,"mi","3","1",NA,NA,"exp 3"
"r6677",NA,NA,5,15,3,"mi","3","1",NA,NA,"exp 3"
"r6677",NA,NA,5,15,4,"mi","3","1",450.6,0.4506,"exp 3"
"r6677",NA,NA,5,15,5,"mi","3","1",472.3,0.4723,"exp 3"
"r6677",NA,NA,5,15,6,"mi","3","1",580.3,0.5803,"exp 3"
"r6677",NA,NA,5,15,7,"mi","3","1",468.3,0.4683,"exp 3"
"r6677",NA,NA,5,15,8,"mi","3","1",694.1,0.6941,"exp 3"
"r6677",NA,NA,5,15,9,"mi","3","1",770.2,0.7702,"exp 3"
"r6677",NA,NA,5,15,11,"mi","3","1",842.1,0.8421,"exp 3"
"r6677",NA,NA,5,15,12,"mi","3","1",NA,NA,"exp 3"
"r6677",NA,NA,5,15,13,"mi","3","1",799.8,0.7998,"exp 3"
"r6677",NA,NA,5,15,14,"mi","3","1",469.9,0.4699,"exp 3"
"r6677",NA,NA,5,15,15,"mi","3","1",817.9,0.8179,"exp 3"
"r6677",NA,NA,5,15,16,"mi","3","1",509.7,0.5097,"exp 3"
"r6677",NA,NA,5,15,17,"mi","3","1",797.6,0.7976,"exp 3"
"r6677",NA,NA,5,15,18,"mi","3","1",905.4,0.9054,"exp 3"
"r6677",NA,NA,6,16,2,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,3,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,4,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,5,"be","4","2",416.8,0.4168,"exp 3"
"r6677",NA,NA,6,16,6,"be","4","2",14.6,0.0146,"exp 3"
"r6677",NA,NA,6,16,7,"be","4","2",562.6,0.5626,"exp 3"
"r6677",NA,NA,6,16,8,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,9,"be","4","2",18.5,0.0185,"exp 3"
"r6677",NA,NA,6,16,10,"be","4","2",720.5,0.7205,"exp 3"
"r6677",NA,NA,6,16,11,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,12,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,13,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,14,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,15,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,16,17,"be","4","2",NA,NA,"exp 3"
"r6677",NA,NA,6,17,1,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,6,17,2,"la","3","3",643.5,0.6435,"exp 3"
"r6677",NA,NA,6,17,3,"la","3","3",681.4,0.6814,"exp 3"
"r6677",NA,NA,6,17,4,"la","3","3",759.4,0.7594,"exp 3"
"r6677",NA,NA,6,17,5,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,6,17,6,"la","3","3",519.3,0.5193,"exp 3"
"r6677",NA,NA,6,17,7,"la","3","3",513.3,0.5133,"exp 3"
"r6677",NA,NA,6,17,8,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,6,17,9,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,6,17,10,"la","3","3",658.9,0.6589,"exp 3"
"r6677",NA,NA,6,17,11,"la","3","3",512.9,0.5129,"exp 3"
"r6677",NA,NA,6,17,12,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,6,17,13,"la","3","3",554.7,0.5547,"exp 3"
"r6677",NA,NA,6,17,14,"la","3","3",554.7,0.5547,"exp 3"
"r6677",NA,NA,6,17,15,"la","3","3",NA,NA,"exp 3"
"r6677",NA,NA,6,17,16,"la","3","3",614.4,0.6144,"exp 3"
"r6677",NA,NA,6,17,17,"la","3","3",686.4,0.6864,"exp 3"
"r6677",NA,NA,6,17,18,"la","3","3",540.1,0.5401,"exp 3"
"r6677",NA,NA,6,18,1,"nu","1","1",673.9,0.6739,"exp 3"
"r6677",NA,NA,6,18,2,"nu","1","1",543.9,0.5439,"exp 3"
"r6677",NA,NA,6,18,3,"nu","1","1",683.8,0.6838,"exp 3"
"r6677",NA,NA,6,18,4,"nu","1","1",601.8,0.6018,"exp 3"
"r6677",NA,NA,6,18,5,"nu","1","1",513.7,0.5137,"exp 3"
"r6677",NA,NA,6,18,6,"nu","1","1",757.7,0.7577,"exp 3"
"r6677",NA,NA,6,18,7,"nu","1","1",493.5,0.4935,"exp 3"
"r6677",NA,NA,6,18,8,"nu","1","1",563.4,0.5634,"exp 3"
"r6677",NA,NA,6,18,9,"nu","1","1",831.3,0.8313,"exp 3"
"r6677",NA,NA,6,18,10,"nu","1","1",629.3,0.6293,"exp 3"
"r6677",NA,NA,6,18,11,"nu","1","1",513.1,0.5131,"exp 3"
"r6677",NA,NA,6,18,12,"nu","1","1",639.1,0.6391,"exp 3"
"r6677",NA,NA,6,18,13,"nu","1","1",699,0.699,"exp 3"
"r6677",NA,NA,6,18,14,"nu","1","1",566.9,0.5669,"exp 3"
"r6677",NA,NA,6,18,15,"nu","1","1",500.9,0.5009,"exp 3"
"r6677",NA,NA,6,18,16,"nu","1","1",698.7,0.6987,"exp 3"
"r6677",NA,NA,6,18,17,"nu","1","1",650.7,0.6507,"exp 3"
"r6677",NA,NA,6,18,18,"nu","1","1",NA,NA,"exp 3"
"r6677",NA,NA,7,19,1,"po","3","2",688.4,0.6884,"exp 3"
"r6677",NA,NA,7,19,2,"po","3","2",810.3,0.8103,"exp 3"
"r6677",NA,NA,7,19,3,"po","3","2",694.2,0.6942,"exp 3"
"r6677",NA,NA,7,19,5,"po","3","2",478.1,0.4781,"exp 3"
"r6677",NA,NA,7,19,7,"po","3","2",541.9,0.5419,"exp 3"
"r6677",NA,NA,7,19,9,"po","3","2",717.8,0.7178,"exp 3"
"r6677",NA,NA,7,19,10,"po","3","2",729.7,0.7297,"exp 3"
"r6677",NA,NA,7,19,11,"po","3","2",697.5,0.6975,"exp 3"
"r6677",NA,NA,7,19,12,"po","3","2",479.3,0.4793,"exp 3"
"r6677",NA,NA,7,19,13,"po","3","2",605.3,0.6053,"exp 3"
"r6677",NA,NA,7,19,14,"po","3","2",NA,NA,"exp 3"
"r6677",NA,NA,7,19,15,"po","3","2",543.2,0.5432,"exp 3"
"r6677",NA,NA,7,19,17,"po","3","2",697.1,0.6971,"exp 3"
"r6677",NA,NA,7,19,18,"po","3","2",879.1,0.8791,"exp 3"
"r6677",NA,NA,7,20,1,"di","1","3",856.7,0.8567,"exp 3"
"r6677",NA,NA,7,20,2,"di","1","3",672.7,0.6727,"exp 3"
"r6677",NA,NA,7,20,3,"di","1","3",NA,NA,"exp 3"
"r6677",NA,NA,7,20,4,"di","1","3",380.6,0.3806,"exp 3"
"r6677",NA,NA,7,20,5,"di","1","3",574.5,0.5745,"exp 3"
"r6677",NA,NA,7,20,6,"di","1","3",NA,NA,"exp 3"
"r6677",NA,NA,7,20,7,"di","1","3",540.3,0.5403,"exp 3"
"r6677",NA,NA,7,20,8,"di","1","3",NA,NA,"exp 3"
"r6677",NA,NA,7,20,9,"di","1","3",NA,NA,"exp 3"
"r6677",NA,NA,7,20,10,"di","1","3",308,0.308,"exp 3"
"r6677",NA,NA,7,20,11,"di","1","3",553.8,0.5538,"exp 3"
"r6677",NA,NA,7,20,12,"di","1","3",525.8,0.5258,"exp 3"
"r6677",NA,NA,7,20,13,"di","1","3",517.7,0.5177,"exp 3"
"r6677",NA,NA,7,20,14,"di","1","3",425.6,0.4256,"exp 3"
"r6677",NA,NA,7,20,15,"di","1","3",419.6,0.4196,"exp 3"
"r6677",NA,NA,7,20,16,"di","1","3",771.4,0.7714,"exp 3"
"r6677",NA,NA,7,20,17,"di","1","3",329.4,0.3294,"exp 3"
"r6677",NA,NA,7,20,18,"di","1","3",391.4,0.3914,"exp 3"
"r6677",NA,NA,7,21,1,"za","4","1",457.3,0.4573,"exp 3"
"r6677",NA,NA,7,21,2,"za","4","1",477.1,0.4771,"exp 3"
"r6677",NA,NA,7,21,3,"za","4","1",443,0.443,"exp 3"
"r6677",NA,NA,7,21,4,"za","4","1",80.9,0.0809,"exp 3"
"r6677",NA,NA,7,21,5,"za","4","1",548.8,0.5488,"exp 3"
"r6677",NA,NA,7,21,6,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,7,21,7,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,7,21,8,"za","4","1",760.4,0.7604,"exp 3"
"r6677",NA,NA,7,21,9,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,7,21,10,"za","4","1",734.4,0.7344,"exp 3"
"r6677",NA,NA,7,21,11,"za","4","1",530.3,0.5303,"exp 3"
"r6677",NA,NA,7,21,12,"za","4","1",358.3,0.3583,"exp 3"
"r6677",NA,NA,7,21,13,"za","4","1",346.3,0.3463,"exp 3"
"r6677",NA,NA,7,21,14,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,7,21,16,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,7,21,17,"za","4","1",753.9,0.7539,"exp 3"
"r6677",NA,NA,7,21,18,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,22,1,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,8,22,2,"ga","1","2",619.6,0.6196,"exp 3"
"r6677",NA,NA,8,22,3,"ga","1","2",935.5,0.9355,"exp 3"
"r6677",NA,NA,8,22,4,"ga","1","2",643.4,0.6434,"exp 3"
"r6677",NA,NA,8,22,5,"ga","1","2",609.3,0.6093,"exp 3"
"r6677",NA,NA,8,22,7,"ga","1","2",539,0.539,"exp 3"
"r6677",NA,NA,8,22,8,"ga","1","2",630.9,0.6309,"exp 3"
"r6677",NA,NA,8,22,9,"ga","1","2",617,0.617,"exp 3"
"r6677",NA,NA,8,22,10,"ga","1","2",670.8,0.6708,"exp 3"
"r6677",NA,NA,8,22,11,"ga","1","2",690.7,0.6907,"exp 3"
"r6677",NA,NA,8,22,12,"ga","1","2",762.7,0.7627,"exp 3"
"r6677",NA,NA,8,22,13,"ga","1","2",756.6,0.7566,"exp 3"
"r6677",NA,NA,8,22,14,"ga","1","2",754.6,0.7546,"exp 3"
"r6677",NA,NA,8,22,15,"ga","1","2",724.4,0.7244,"exp 3"
"r6677",NA,NA,8,22,16,"ga","1","2",504.4,0.5044,"exp 3"
"r6677",NA,NA,8,22,17,"ga","1","2",464.2,0.4642,"exp 3"
"r6677",NA,NA,8,22,18,"ga","1","2",NA,NA,"exp 3"
"r6677",NA,NA,8,23,1,"se","2","3",891.9,0.8919,"exp 3"
"r6677",NA,NA,8,23,2,"se","2","3",565.8,0.5658,"exp 3"
"r6677",NA,NA,8,23,3,"se","2","3",457.7,0.4577,"exp 3"
"r6677",NA,NA,8,23,4,"se","2","3",327.7,0.3277,"exp 3"
"r6677",NA,NA,8,23,5,"se","2","3",559.6,0.5596,"exp 3"
"r6677",NA,NA,8,23,6,"se","2","3",565.6,0.5656,"exp 3"
"r6677",NA,NA,8,23,7,"se","2","3",393.5,0.3935,"exp 3"
"r6677",NA,NA,8,23,8,"se","2","3",427.4,0.4274,"exp 3"
"r6677",NA,NA,8,23,9,"se","2","3",647.3,0.6473,"exp 3"
"r6677",NA,NA,8,23,10,"se","2","3",545.2,0.5452,"exp 3"
"r6677",NA,NA,8,23,11,"se","2","3",557.2,0.5572,"exp 3"
"r6677",NA,NA,8,23,12,"se","2","3",353,0.353,"exp 3"
"r6677",NA,NA,8,23,13,"se","2","3",556.8,0.5568,"exp 3"
"r6677",NA,NA,8,23,14,"se","2","3",432.9,0.4329,"exp 3"
"r6677",NA,NA,8,23,15,"se","2","3",798.8,0.7988,"exp 3"
"r6677",NA,NA,8,23,16,"se","2","3",764.7,0.7647,"exp 3"
"r6677",NA,NA,8,23,17,"se","2","3",530.7,0.5307,"exp 3"
"r6677",NA,NA,8,23,18,"se","2","3",808.5,0.8085,"exp 3"
"r6677",NA,NA,8,24,1,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,2,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,3,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,4,"za","4","1",748,0.748,"exp 3"
"r6677",NA,NA,8,24,5,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,6,"za","4","1",95.9,0.0959,"exp 3"
"r6677",NA,NA,8,24,7,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,9,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,12,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,13,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,14,"za","4","1",367.4,0.3674,"exp 3"
"r6677",NA,NA,8,24,15,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,16,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,17,"za","4","1",NA,NA,"exp 3"
"r6677",NA,NA,8,24,18,"za","4","1",127,0.127,"exp 3"
"h9825",NA,NA,1,1,1,"ki","2","2",412.8,0.4128,"exp 3"
"h9825",NA,NA,1,1,2,"ki","2","2",344.6,0.3446,"exp 3"
"h9825",NA,NA,1,1,3,"ki","2","2",346.6,0.3466,"exp 3"
"h9825",NA,NA,1,1,4,"ki","2","2",NA,NA,"exp 3"
"h9825",NA,NA,1,1,5,"ki","2","2",378.3,0.3783,"exp 3"
"h9825",NA,NA,1,1,6,"ki","2","2",NA,NA,"exp 3"
"h9825",NA,NA,1,1,7,"ki","2","2",376.3,0.3763,"exp 3"
"h9825",NA,NA,1,1,8,"ki","2","2",668.2,0.6682,"exp 3"
"h9825",NA,NA,1,1,9,"ki","2","2",392.2,0.3922,"exp 3"
"h9825",NA,NA,1,1,10,"ki","2","2",220.1,0.2201,"exp 3"
"h9825",NA,NA,1,1,11,"ki","2","2",394,0.394,"exp 3"
"h9825",NA,NA,1,1,12,"ki","2","2",326,0.326,"exp 3"
"h9825",NA,NA,1,1,13,"ki","2","2",323.9,0.3239,"exp 3"
"h9825",NA,NA,1,1,14,"ki","2","2",375.8,0.3758,"exp 3"
"h9825",NA,NA,1,1,15,"ki","2","2",485.6,0.4856,"exp 3"
"h9825",NA,NA,1,1,16,"ki","2","2",401.6,0.4016,"exp 3"
"h9825",NA,NA,1,1,17,"ki","2","2",253.6,0.2536,"exp 3"
"h9825",NA,NA,1,1,18,"ki","2","2",277.5,0.2775,"exp 3"
