"rt","tgt_pos"
350.900000000023,"3"
330.70000000007,"3"
374.600000000093,"3"
332.600000000093,"3"
346.599999999977,"3"
256.5,"3"
406.300000000047,"3"
332.099999999977,"2"
256,"2"
305.800000000047,"2"
301.800000000047,"2"
265.70000000007,"2"
367.5,"2"
199.400000000023,"2"
483.400000000023,"2"
383.400000000023,"2"
355.400000000023,"2"
305.300000000047,"2"
237.20000000007,"2"
291.20000000007,"2"
231,"2"
356.900000000023,"2"
360.800000000047,"2"
292.800000000047,"2"
508.699999999953,"2"
664.400000000023,"1"
452.400000000023,"1"
456.099999999977,"1"
502.099999999977,"1"
302,"1"
342,"1"
459.699999999953,"1"
579.699999999953,"1"
437.400000000023,"1"
731.400000000023,"1"
405.199999999953,"1"
840.900000000023,"1"
704.900000000023,"1"
352.5,"3"
152.400000000023,"3"
206.199999999953,"3"
294.099999999977,"3"
228.099999999977,"3"
109.900000000023,"3"
120,"3"
107.79999999993,"3"
195.79999999993,"3"
103.699999999953,"3"
147.599999999977,"3"
159.599999999977,"3"
163.5,"3"
211.5,"3"
143.199999999953,"3"
335.099999999977,"3"
373.099999999977,"3"
384.5,"2"
492.5,"2"
200.5,"2"
144.29999999993,"2"
176.29999999993,"2"
484.199999999953,"2"
504.099999999977,"2"
276,"2"
408,"2"
511.900000000023,"2"
255.699999999953,"2"
217.70000000007,"2"
325.70000000007,"2"
239.5,"2"
315.400000000023,"2"
271.300000000047,"2"
389.199999999953,"2"
481.20000000007,"2"
532.800000000047,"3"
330.800000000047,"3"
166.600000000093,"3"
100.600000000093,"3"
320.40000000014,"3"
424.300000000047,"3"
260.40000000014,"3"
390.199999999953,"3"
372.199999999953,"3"
296,"3"
284,"3"
217.899999999907,"3"
235.699999999953,"3"
705.59999999986,"3"
423.5,"3"
475.300000000047,"3"
768.899999999907,"1"
602.59999999986,"1"
112.399999999907,"1"
628.399999999907,"1"
144.199999999953,"1"
153.399999999907,"3"
81.1999999999534,"3"
89,"3"
68.8999999999069,"3"
59,"3"
310.90000000014,"3"
322.699999999953,"3"
306.800000000047,"3"
340.600000000093,"3"
164.5,"3"
322.40000000014,"3"
146.40000000014,"3"
128.200000000186,"3"
340.200000000186,"3"
896.100000000093,"3"
105.800000000047,"2"
109.700000000186,"2"
83.7000000001863,"2"
297.40000000014,"2"
197.40000000014,"2"
207.300000000047,"2"
491.199999999953,"2"
503.100000000093,"2"
301.100000000093,"2"
205,"2"
214.899999999907,"2"
84.6999999999534,"2"
192.600000000093,"2"
220.699999999953,"2"
384.59999999986,"2"
300.399999999907,"2"
116.399999999907,"2"
96.1999999999534,"2"
649.799999999814,"1"
171.699999999953,"1"
784.899999999907,"1"
700.899999999907,"1"
843.600000000093,"2"
363,"2"
213.800000000047,"3"
57.8000000000466,"3"
151.399999999907,"3"
387.399999999907,"3"
83.3000000000466,"3"
303.199999999953,"3"
95.1000000000931,"3"
357,"3"
361,"3"
412.899999999907,"3"
112.699999999953,"3"
116.699999999953,"3"
340.699999999953,"3"
150.399999999907,"3"
566.199999999953,"1"
658.199999999953,"1"
464.199999999953,"1"
118,"1"
537.699999999953,"1"
399.600000000093,"1"
469.40000000014,"1"
573.5,"1"
627.300000000047,"1"
503.299999999814,"1"
467.199999999953,"1"
375.199999999953,"1"
577,"1"
343,"1"
678.799999999814,"1"
673,"2"
354.899999999994,"2"
394.800000000003,"2"
836.5,"2"
510.399999999994,"2"
302.399999999994,"2"
330.199999999997,"2"
358,"2"
315.899999999994,"2"
671.699999999997,"2"
401.600000000006,"2"
387.100000000006,"3"
411.100000000006,"3"
392.799999999988,"3"
456.600000000006,"3"
282.600000000006,"3"
326.600000000006,"3"
86.3999999999942,"3"
642.299999999988,"3"
902.299999999988,"3"
246.199999999983,"3"
265.799999999988,"3"
425.799999999988,"3"
263.699999999983,"3"
681.299999999988,"1"
707.099999999977,"1"
738.899999999994,"1"
712.5,"1"
427.5,"2"
495.399999999965,"2"
777.400000000023,"2"
829.299999999988,"2"
433.300000000047,"2"
879.099999999977,"2"
539,"2"
442.899999999965,"2"
732.900000000023,"2"
406.5,"2"
460.399999999965,"2"
472.5,"2"
428.399999999965,"2"
427.899999999965,"3"
423.899999999965,"3"
365.899999999965,"3"
731.900000000023,"3"
547.699999999953,"3"
509.699999999953,"3"
419.399999999965,"3"
443.400000000023,"3"
511.299999999988,"3"
649.099999999977,"3"
511,"3"
762.899999999965,"3"
610.799999999988,"3"
376.699999999953,"3"
426.699999999953,"3"
386.699999999953,"3"
440.5,"3"
476.099999999977,"3"
456,"3"
897.899999999965,"3"
433.699999999953,"3"
397.699999999953,"3"
749.599999999977,"3"
407.5,"3"
379.199999999953,"1"
647.099999999977,"1"
477,"1"
790.900000000023,"1"
502.699999999953,"1"
564.799999999988,"1"
514.599999999977,"1"
514.400000000023,"1"
520.400000000023,"1"
864.199999999953,"1"
844.199999999953,"1"
726.199999999953,"1"
564,"1"
421.900000000023,"1"
628,"1"
625.599999999977,"2"
733.400000000023,"2"
487.29999999993,"2"
425,"2"
894.900000000023,"2"
384.79999999993,"2"
480.79999999993,"2"
714.699999999953,"2"
488.599999999977,"2"
566.399999999907,"2"
470.199999999953,"2"
465.899999999907,"3"
405.699999999953,"3"
415.599999999977,"3"
327.599999999977,"3"
517.5,"3"
675.5,"3"
369.399999999907,"3"
539.100000000093,"3"
567,"3"
276.699999999953,"3"
404.699999999953,"3"
394.599999999977,"3"
530.099999999977,"2"
498.099999999977,"2"
490.100000000093,"2"
857.899999999907,"2"
441.79999999993,"2"
769.699999999953,"2"
641.5,"2"
729.399999999907,"2"
515.29999999993,"2"
409.099999999977,"2"
385,"2"
710.899999999907,"2"
433,"1"
440.79999999993,"1"
402.699999999953,"1"
448.699999999953,"1"
764.5,"1"
372.399999999907,"1"
390.399999999907,"1"
682.399999999907,"1"
502.29999999993,"1"
354.29999999993,"1"
538.199999999953,"1"
384.20000000007,"1"
546.099999999977,"1"
485.899999999907,"1"
461.79999999993,"1"
681.699999999953,"1"
415.29999999993,"2"
483.199999999953,"2"
413.199999999953,"2"
467.100000000093,"2"
411,"2"
282.899999999907,"2"
394.79999999993,"2"
454.599999999977,"2"
444.29999999993,"2"
466.399999999907,"2"
422.29999999993,"2"
628.199999999953,"2"
446.20000000007,"2"
436,"2"
693.79999999993,"3"
383.800000000047,"3"
451.699999999953,"3"
385.599999999977,"3"
393.5,"3"
359.29999999993,"3"
563.29999999993,"3"
693.300000000047,"3"
369.300000000047,"3"
579,"3"
623,"3"
403,"3"
470.79999999993,"3"
482.699999999953,"3"
448.599999999977,"3"
534.599999999977,"3"
548.600000000093,"3"
610.199999999953,"1"
474,"1"
375.899999999907,"1"
429.599999999977,"1"
509.599999999977,"1"
823.399999999907,"1"
511.099999999977,"1"
506.899999999907,"1"
394.300000000047,"3"
408.199999999953,"3"
402.09999999986,"3"
373.899999999907,"3"
421.899999999907,"3"
417.899999999907,"3"
459.699999999953,"3"
537.699999999953,"3"
397.59999999986,"3"
617.40000000014,"3"
423.09999999986,"3"
405.199999999953,"3"
625,"3"
596.300000000047,"2"
279,"2"
455,"2"
452.90000000014,"2"
192.199999999953,"2"
383.800000000047,"2"
415.699999999953,"2"
373.600000000093,"3"
281.399999999907,"3"
381.399999999907,"3"
385.5,"3"
339.199999999953,"3"
439.300000000047,"3"
279,"3"
354.899999999907,"3"
288.800000000047,"3"
368.800000000047,"3"
426.59999999986,"3"
392.59999999986,"3"
340.59999999986,"3"
378.5,"3"
356.5,"3"
386.299999999814,"3"
362.09999999986,"3"
815.299999999814,"1"
865.199999999953,"1"
457.100000000093,"1"
96.5,"1"
430.299999999814,"3"
394.199999999953,"3"
433.899999999907,"3"
845.899999999907,"3"
859.799999999814,"3"
395.699999999953,"3"
531.800000000047,"3"
363.59999999986,"3"
285.399999999907,"3"
333.399999999907,"3"
403.299999999814,"3"
517.09999999986,"3"
713.09999999986,"3"
355,"3"
510.59999999986,"1"
628.59999999986,"1"
712.59999999986,"1"
486.5,"1"
854.5,"1"
808.09999999986,"1"
869.899999999907,"1"
587.800000000047,"1"
473,"2"
458.59999999986,"2"
378.5,"2"
328.399999999907,"2"
280.399999999907,"2"
272.199999999953,"2"
748.09999999986,"2"
332,"2"
554.899999999994,"2"
470.800000000003,"2"
392.699999999997,"2"
436.5,"2"
536.400000000009,"2"
654.5,"2"
454.300000000003,"2"
346.200000000012,"2"
326.199999999997,"2"
266.100000000006,"2"
504,"2"
468,"2"
338.099999999991,"2"
429.800000000003,"2"
443.800000000003,"2"
447.699999999997,"2"
99.6999999999971,"2"
435.599999999991,"2"
521.199999999997,"3"
440.900000000023,"3"
488.800000000017,"3"
596.700000000012,"3"
410.700000000012,"3"
482.699999999983,"3"
374.5,"3"
522.5,"3"
338.400000000023,"3"
684.300000000017,"3"
444.300000000017,"3"
378.200000000012,"3"
322.100000000006,"3"
479.899999999994,"3"
608,"3"
425.900000000023,"3"
455.400000000023,"1"
507.400000000023,"1"
489.100000000006,"1"
695.200000000012,"1"
787.200000000012,"1"
475,"1"
468.800000000017,"1"
496.900000000023,"1"
468.800000000017,"1"
416.700000000012,"1"
560.600000000006,"1"
430.600000000006,"1"
524.600000000006,"1"
560.399999999994,"1"
644.400000000023,"1"
476.300000000017,"1"
600.100000000006,"1"
409.800000000017,"3"
383.600000000006,"3"
333.699999999983,"3"
351.5,"3"
407.400000000023,"3"
357.400000000023,"3"
331.299999999988,"3"
361.200000000012,"3"
605,"3"
347,"3"
430.799999999988,"3"
558.799999999988,"3"
354.799999999988,"3"
508.599999999977,"3"
364.400000000023,"3"
314.599999999977,"3"
336.399999999965,"3"
623.5,"1"
593.399999999965,"1"
72.7999999999884,"1"
436.5,"2"
464.5,"2"
236.399999999965,"2"
528.100000000035,"2"
587.900000000023,"2"
583.799999999988,"2"
369.799999999988,"2"
551.699999999953,"2"
595.700000000012,"2"
435.599999999977,"2"
477.5,"2"
355.5,"2"
389.299999999988,"2"
657.200000000012,"2"
542.699999999953,"2"
434.599999999977,"2"
254.700000000012,"2"
654.600000000035,"2"
358.400000000023,"2"
414.299999999988,"2"
506.200000000012,"2"
502,"2"
414,"2"
463.900000000023,"2"
547.799999999988,"2"
413.5,"2"
409.5,"2"
253.600000000035,"2"
523.5,"2"
503.400000000023,"2"
553.200000000012,"3"
429,"3"
522.900000000023,"3"
466.799999999988,"3"
504.799999999988,"3"
540.700000000012,"3"
366.600000000035,"3"
506.5,"3"
420.299999999988,"3"
536.399999999965,"3"
540.200000000012,"3"
536.099999999977,"3"
500,"3"
449.900000000023,"3"
463.799999999988,"3"
413.800000000047,"3"
491.800000000047,"3"
507.399999999907,"1"
463.400000000023,"1"
461.400000000023,"1"
763.20000000007,"1"
487.20000000007,"1"
431.100000000093,"1"
525,"1"
530.800000000047,"1"
498.70000000007,"1"
600.70000000007,"1"
524.600000000093,"1"
392.600000000093,"1"
308.400000000023,"1"
566.400000000023,"1"
388.300000000047,"1"
558.20000000007,"1"
588.100000000093,"1"
577.20000000007,"1"
719.099999999977,"1"
573,"1"
504.800000000047,"1"
644.800000000047,"1"
500.599999999977,"1"
352.5,"1"
348.5,"1"
294,"2"
332,"2"
313.900000000023,"2"
267.699999999953,"2"
289.699999999953,"2"
159.699999999953,"2"
177.400000000023,"2"
269.400000000023,"2"
465.400000000023,"2"
167.20000000007,"2"
197.199999999953,"2"
231.099999999977,"2"
157.099999999977,"2"
326.800000000047,"2"
342.699999999953,"2"
436.5,"3"
380.300000000047,"3"
514.199999999953,"3"
362.199999999953,"3"
536,"3"
364,"3"
321.900000000023,"3"
347.800000000047,"3"
367.800000000047,"3"
335.599999999977,"3"
451.699999999953,"3"
351.599999999977,"3"
331.599999999977,"3"
311.5,"3"
343.400000000023,"3"
355.199999999953,"3"
379.099999999977,"3"
369.099999999977,"3"
462.699999999953,"2"
402.599999999977,"2"
388.5,"2"
426.300000000047,"2"
154.400000000023,"2"
242.29999999993,"2"
228.099999999977,"2"
330.099999999977,"2"
390.099999999977,"2"
333.79999999993,"2"
251.599999999977,"2"
345.599999999977,"2"
525.5,"2"
291.5,"2"
231.5,"2"
205.29999999993,"2"
211.29999999993,"2"
429.099999999977,"3"
497,"3"
372.900000000023,"3"
546.899999999907,"3"
410.79999999993,"3"
398.5,"3"
390.5,"3"
730.400000000023,"3"
674.399999999907,"3"
720.199999999953,"3"
404.099999999977,"3"
376.099999999977,"3"
380,"3"
392.099999999977,"3"
408,"3"
585.699999999953,"3"
598.699999999953,"1"
272.699999999953,"1"
716.099999999977,"1"
870,"1"
551.599999999977,"1"
563.5,"1"
547.5,"1"
465.199999999953,"1"
657.29999999993,"1"
503.20000000007,"1"
599.100000000093,"1"
512.900000000023,"1"
542.699999999953,"1"
744.70000000007,"1"
804.5,"1"
684.399999999907,"1"
656.400000000023,"1"
516.400000000023,"1"
640.29999999993,"1"
692.400000000023,"1"
450.20000000007,"2"
502.100000000093,"2"
388,"2"
257.800000000047,"2"
325.70000000007,"2"
375.600000000093,"2"
435.600000000093,"2"
607.5,"2"
253.400000000023,"2"
357.400000000023,"2"
367.20000000007,"2"
385.100000000093,"2"
149,"2"
480.800000000047,"2"
380.699999999953,"2"
324.699999999953,"2"
288.600000000093,"2"
266.399999999907,"3"
246.199999999953,"3"
234.300000000047,"3"
332.100000000093,"3"
320.199999999953,"3"
296,"3"
347.800000000047,"3"
425.799999999814,"3"
321.799999999814,"3"
389.699999999953,"3"
323.699999999953,"3"
297.5,"3"
325.5,"3"
59.3999999999069,"3"
285.300000000047,"3"
339.199999999953,"3"
371,"3"
386.699999999953,"1"
480.59999999986,"1"
796.5,"1"
418.5,"1"
274.399999999907,"1"
614.399999999907,"1"
830.399999999907,"1"
396.199999999953,"1"
552,"1"
661.899999999907,"1"
537.799999999814,"1"
751.699999999953,"1"
747.59999999986,"1"
455.699999999953,"1"
789.59999999986,"1"
651.399999999907,"1"
691.299999999814,"1"
601,"3"
333,"3"
291,"3"
400.800000000047,"3"
404.699999999953,"3"
304.699999999953,"3"
162.699999999953,"3"
360.5,"3"
268.300000000047,"3"
490.199999999953,"3"
550.09999999986,"3"
244.09999999986,"3"
396.100000000093,"3"
480,"3"
655.800000000047,"3"
311.800000000047,"3"
421.600000000093,"3"
329.399999999907,"2"
331.199999999953,"2"
483.199999999953,"2"
573,"2"
570.899999999907,"2"
534.800000000047,"2"
414.899999999907,"2"
466.699999999953,"2"
570.59999999986,"2"
416.600000000093,"2"
526.399999999907,"2"
620.40000000014,"2"
404.09999999986,"2"
896.199999999953,"2"
392.09999999986,"2"
598,"2"
362.100000000093,"2"
329.90000000014,"2"
371.100000000093,"2"
887.199999999953,"2"
224.90000000014,"2"
665.90000000014,"1"
707.799999999814,"1"
67.6999999999534,"1"
699.5,"1"
753,"1"
909,"1"
518.199999999953,"3"
476.299999999814,"3"
418.100000000093,"3"
446.199999999953,"3"
436.09999999986,"3"
343.899999999907,"3"
351.799999999814,"3"
499.799999999814,"3"
477.799999999814,"3"
555.5,"3"
407.5,"3"
811.399999999907,"3"
417.299999999814,"3"
499.199999999953,"3"
633,"3"
554.899999999907,"3"
431.800000000003,"3"
357.699999999997,"3"
427.699999999997,"3"
423.600000000006,"3"
301.600000000006,"3"
377.599999999991,"3"
409.400000000009,"3"
485.400000000009,"3"
351.199999999997,"3"
549.199999999997,"3"
353,"3"
445.099999999991,"3"
418.800000000003,"3"
636.799999999988,"3"
402.699999999997,"3"
376.699999999997,"3"
412.599999999991,"3"
493.199999999983,"2"
761.099999999977,"2"
697,"2"
446.399999999994,"1"
396.199999999983,"1"
271.899999999994,"1"
619.799999999988,"1"
171.799999999988,"1"
175.799999999988,"1"
590.700000000012,"3"
142.599999999977,"3"
292.5,"3"
104.400000000023,"3"
244.299999999988,"3"
193.900000000023,"3"
742.299999999988,"1"
399.700000000012,"2"
259.599999999977,"2"
481.5,"2"
679.399999999965,"2"
699.200000000012,"2"
391.200000000012,"2"
571,"2"
666.900000000023,"2"
290.800000000047,"2"
480.700000000012,"2"
632.600000000035,"2"
400.200000000012,"2"
336,"2"
598,"2"
436,"2"
341.899999999965,"2"
323.800000000047,"2"
401.800000000047,"2"
331.600000000035,"2"
247.600000000035,"2"
361.400000000023,"2"
871.300000000047,"2"
377.200000000012,"2"
255.200000000012,"2"
261.900000000023,"3"
690,"3"
133.800000000047,"3"
145.300000000047,"3"
755.099999999977,"1"
486.900000000023,"1"
734.699999999953,"1"
718.599999999977,"1"
612.400000000023,"1"
906.300000000047,"1"
402.199999999953,"1"
560.099999999977,"1"
420.099999999977,"1"
622.099999999977,"1"
587.800000000047,"1"
405.699999999953,"1"
699.599999999977,"1"
899.5,"3"
783.300000000047,"3"
884.899999999907,"3"
471.699999999953,"1"
533.599999999977,"1"
633.599999999977,"1"
503.599999999977,"1"
559.5,"1"
547.399999999907,"1"
755.399999999907,"1"
469,"1"
619.100000000093,"1"
798.899999999907,"1"
836.900000000023,"1"
756.79999999993,"1"
632.600000000093,"1"
872.70000000007,"1"
666,"2"
359.899999999907,"2"
399.699999999953,"2"
287.599999999977,"2"
689.5,"2"
719.399999999907,"2"
523.5,"2"
515.300000000047,"2"
401.20000000007,"2"
735,"2"
626.899999999907,"2"
513,"2"
474.900000000023,"2"
404.400000000023,"2"
428.400000000023,"2"
852.20000000007,"2"
632.20000000007,"2"
684.20000000007,"2"
668,"2"
499.900000000023,"2"
479.400000000023,"2"
715.300000000047,"2"
737.099999999977,"3"
387,"3"
470.900000000023,"3"
356.800000000047,"3"
356.70000000007,"3"
362.599999999977,"3"
454.599999999977,"3"
480.5,"3"
436.20000000007,"3"
494.100000000093,"3"
578.20000000007,"3"
726.20000000007,"3"
633.900000000023,"3"
413.900000000023,"3"
515.800000000047,"3"
401.800000000047,"3"
495.70000000007,"3"
533.599999999977,"3"
737.099999999977,"1"
750.5,"1"
642.300000000047,"1"
635.800000000047,"1"
735.699999999953,"1"
517.599999999977,"1"
605.5,"1"
573.300000000047,"1"
627.20000000007,"1"
563.199999999953,"1"
597,"1"
490.900000000023,"1"
812.800000000047,"1"
664.400000000023,"1"
306,"3"
427.900000000023,"3"
569.800000000047,"3"
793.600000000093,"3"
449.199999999953,"3"
497,"3"
574.90000000014,"3"
794.300000000047,"2"
376.300000000047,"2"
800.100000000093,"2"
557.90000000014,"2"
347.5,"2"
687.40000000014,"2"
238.199999999953,"1"
829.899999999907,"1"
553.199999999953,"3"
453.100000000093,"3"
269,"3"
144.800000000047,"3"
104.699999999953,"3"
146.5,"3"
762.300000000047,"3"
737.800000000047,"2"
361.199999999953,"2"
895.100000000093,"2"
580.100000000093,"2"
438.100000000093,"2"
451.699999999953,"2"
675.699999999953,"2"
567.600000000093,"2"
547.5,"2"
335.5,"2"
213.5,"2"
313.399999999907,"2"
319.300000000047,"2"
627.100000000093,"2"
385.100000000093,"2"
425,"2"
640.899999999907,"2"
530.700000000186,"3"
682.300000000047,"3"
286.300000000047,"3"
156.199999999953,"3"
84.1000000000931,"3"
416.100000000093,"3"
292,"3"
187.899999999907,"3"
117.90000000014,"3"
307.600000000093,"3"
123.700000000186,"3"
113.600000000093,"3"
293.40000000014,"3"
573.100000000093,"1"
524.800000000047,"1"
568.90000000014,"1"
670.700000000186,"1"
884.700000000186,"1"
488.5,"1"
618.5,"1"
370.40000000014,"1"
462.40000000014,"1"
854.300000000047,"1"
460.200000000186,"1"
578.200000000186,"1"
766.100000000093,"1"
537.899999999907,"1"
665.800000000047,"1"
421.800000000047,"1"
388.099999999999,"2"
320.100000000006,"2"
306,"2"
589.899999999994,"2"
441.699999999997,"2"
543.699999999997,"2"
559.699999999997,"2"
587.5,"2"
327.5,"2"
67.5,"2"
217.400000000009,"2"
69.4000000000087,"2"
279.199999999997,"2"
92.9000000000087,"2"
505,"2"
109,"2"
164.899999999994,"2"
332.5,"1"
342.399999999994,"1"
346.200000000012,"1"
367.900000000023,"1"
475.900000000023,"1"
245.700000000012,"1"
491.600000000006,"1"
431.600000000006,"1"
347.600000000006,"1"
321.399999999994,"1"
311.300000000017,"1"
263.300000000017,"1"
689,"3"
360.800000000017,"3"
364.800000000017,"3"
336.800000000017,"3"
358.5,"3"
398.5,"3"
674.299999999988,"3"
402.200000000012,"3"
422.200000000012,"3"
526,"3"
395.899999999994,"3"
312,"3"
319.800000000017,"3"
227.700000000012,"3"
331.700000000012,"3"
335.200000000012,"3"
687,"3"
333.100000000006,"3"
371,"3"
370.600000000006,"3"
614.599999999977,"3"
386.5,"3"
280.199999999953,"3"
212.199999999953,"3"
476.099999999977,"3"
305.899999999965,"3"
217.799999999988,"3"
383.699999999953,"3"
309.900000000023,"3"
317.199999999953,"1"
837,"1"
368.800000000047,"1"
250.600000000035,"1"
598.600000000035,"1"
904,"1"
347.599999999977,"2"
383.5,"2"
219.5,"2"
287.299999999988,"2"
487,"2"
432.900000000023,"2"
694.700000000012,"2"
386.700000000012,"2"
370.599999999977,"2"
388.5,"2"
440.400000000023,"2"
392.299999999988,"2"
712,"1"
313.700000000012,"1"
597.700000000012,"1"
375.599999999977,"1"
723.300000000047,"1"
405.400000000023,"1"
395.400000000023,"1"
583.400000000023,"1"
379.200000000012,"1"
727,"1"
643.200000000012,"1"
400.900000000023,"1"
341,"1"
352.900000000023,"1"
400.799999999988,"1"
492.700000000012,"1"
360.5,"1"
618.5,"1"
366.299999999988,"3"
322.100000000035,"3"
850,"3"
281.900000000023,"3"
269.700000000012,"3"
323.700000000012,"3"
179.700000000012,"3"
319.700000000012,"3"
331.599999999977,"3"
435.5,"3"
221.299999999988,"3"
429.400000000023,"3"
195.199999999953,"3"
65.0999999999767,"3"
277,"3"
632.900000000023,"3"
274.800000000047,"3"
220,"2"
903.900000000023,"2"
193.800000000047,"2"
805.400000000023,"2"
292.800000000047,"2"
334.699999999953,"2"
294.599999999977,"2"
344.400000000023,"2"
526.400000000023,"2"
570.400000000023,"2"
426.199999999953,"2"
523.900000000023,"2"
385.900000000023,"2"
207.699999999953,"2"
491.699999999953,"2"
331.5,"2"
349.400000000023,"2"
345.199999999953,"3"
285.099999999977,"3"
169.099999999977,"3"
172.900000000023,"3"
342.899999999907,"3"
154.79999999993,"3"
122.599999999977,"3"
140.29999999993,"3"
304.29999999993,"3"
190.29999999993,"3"
172.199999999953,"3"
184.199999999953,"3"
126.099999999977,"3"
229.79999999993,"3"
577.099999999977,"1"
659.099999999977,"1"
666.899999999907,"1"
520.5,"1"
732.399999999907,"1"
339.599999999977,"2"
503.599999999977,"2"
299.400000000023,"2"
307.5,"2"
267.199999999953,"2"
671.29999999993,"2"
299.199999999953,"2"
527.199999999953,"2"
275.199999999953,"2"
419.099999999977,"2"
308.79999999993,"2"
432.699999999953,"2"
882.5,"2"
438.599999999977,"2"
258.29999999993,"2"
244.399999999907,"2"
467.79999999993,"3"
381.899999999907,"3"
281.699999999953,"3"
279.79999999993,"3"
223.5,"3"
325.5,"3"
345.5,"3"
259.29999999993,"3"
271.199999999953,"3"
301,"3"
265.100000000093,"3"
404.899999999907,"3"
368.79999999993,"3"
246.699999999953,"3"
276.70000000007,"3"
514.599999999977,"3"
280.5,"3"
342,"1"
406,"1"
745.899999999907,"1"
367.699999999953,"1"
693.699999999953,"1"
465.599999999977,"1"
377.600000000093,"1"
427.399999999907,"1"
203.399999999907,"1"
191.29999999993,"1"
471.199999999953,"1"
356.29999999993,"2"
268.29999999993,"2"
354.099999999977,"2"
200.099999999977,"2"
170.100000000093,"2"
95.7999999999302,"2"
171.699999999953,"2"
255.599999999977,"2"
349.5,"2"
331.5,"2"
85.2999999999302,"2"
227.199999999953,"2"
269,"2"
301,"2"
736.900000000023,"2"
408.70000000007,"3"
286.5,"3"
252.5,"3"
408.399999999907,"3"
214.40000000014,"3"
194.199999999953,"3"
554.199999999953,"3"
286.09999999986,"3"
400.100000000093,"3"
317.899999999907,"3"
361.800000000047,"3"
445.699999999953,"3"
251.699999999953,"3"
259.5,"3"
417.199999999953,"3"
821.300000000047,"3"
227,"3"
340.90000000014,"1"
336.90000000014,"1"
374.699999999953,"1"
500.699999999953,"1"
504.699999999953,"1"
416.600000000093,"1"
310.300000000047,"1"
404.199999999953,"1"
388.100000000093,"1"
554.199999999953,"1"
478.199999999953,"1"
306.100000000093,"1"
277.899999999907,"1"
415.90000000014,"1"
637.800000000047,"1"
383.699999999953,"1"
315.300000000047,"3"
147.199999999953,"3"
345,"3"
264.90000000014,"3"
190.800000000047,"3"
506.90000000014,"3"
232.800000000047,"3"
162.699999999953,"3"
278.59999999986,"3"
170.5,"3"
166.5,"3"
202,"3"
162,"3"
271.800000000047,"3"
295.5,"2"
283.5,"2"
385.40000000014,"2"
543.199999999953,"2"
283.100000000093,"2"
357.100000000093,"2"
425,"2"
660.90000000014,"2"
298.90000000014,"2"
298.699999999953,"2"
308.600000000093,"2"
322.700000000186,"2"
406.5,"2"
194.399999999907,"2"
638.300000000047,"2"
314.300000000047,"2"
826.100000000093,"2"
438.100000000093,"2"
291.5,"1"
813.300000000047,"1"
503,"1"
568.800000000047,"1"
60.6000000000931,"1"
337.899999999907,"2"
315.800000000047,"2"
335.800000000047,"2"
321.699999999953,"2"
255.5,"2"
87.3999999999069,"2"
331.200000000186,"2"
275,"2"
328.800000000047,"2"
206.600000000093,"2"
216.699999999953,"2"
172.700000000186,"2"
146.5,"2"
296.5,"2"
296.200000000186,"1"
332,"1"
544,"1"
341.90000000014,"1"
301.699999999953,"1"
357.800000000047,"1"
395.5,"1"
469.40000000014,"1"
488.90000000014,"1"
624.90000000014,"1"
684.700000000186,"1"
472.800000000047,"1"
314.600000000093,"3"
302.300000000047,"3"
300.40000000014,"3"
354.200000000186,"3"
286.200000000186,"3"
362.200000000186,"3"
476.100000000093,"3"
410,"3"
609.90000000014,"3"
285.800000000047,"3"
411.700000000186,"3"
287.600000000093,"3"
349.600000000093,"3"
269.5,"3"
529.5,"3"
321.300000000047,"3"
321.200000000186,"3"
447.100000000093,"3"
520.5,"3"
364.300000000003,"3"
436.199999999997,"3"
396.199999999997,"3"
344.100000000006,"3"
334,"3"
261.900000000009,"3"
857.900000000009,"3"
261.699999999997,"3"
381.699999999997,"3"
415.600000000006,"3"
439.5,"3"
429.400000000009,"3"
379.400000000009,"3"
367.300000000003,"3"
435.299999999988,"3"
325.199999999983,"3"
368.599999999977,"2"
360.599999999977,"2"
690.400000000023,"2"
720.300000000017,"2"
540.200000000012,"2"
388.200000000012,"2"
520.100000000006,"2"
864.100000000006,"2"
397.900000000023,"2"
707.900000000023,"2"
425.800000000017,"2"
433.700000000012,"2"
397.700000000012,"2"
453.5,"2"
631.5,"2"
607.300000000017,"2"
57,"1"
644.899999999994,"1"
710.800000000017,"1"
520.600000000006,"1"
454.5,"1"
436.100000000006,"1"
684,"1"
680.100000000006,"1"
593.400000000023,"3"
689.299999999988,"3"
493.299999999988,"3"
281.100000000035,"3"
463.099999999977,"3"
706.900000000023,"3"
794.799999999988,"3"
894.700000000012,"3"
464.5,"3"
372.5,"3"
488.400000000023,"3"
708.299999999988,"3"
364.299999999988,"3"
502,"3"
499.799999999988,"1"
563.699999999953,"1"
615.699999999953,"1"
501.5,"1"
611.400000000023,"1"
735.5,"1"
303.299999999988,"1"
641.299999999988,"1"
465.099999999977,"1"
309.099999999977,"1"
547,"1"
520.899999999965,"1"
584.699999999953,"1"
472.599999999977,"1"
692.599999999977,"1"
713.899999999965,"2"
391.799999999988,"2"
389.799999999988,"2"
273.699999999953,"2"
371.599999999977,"2"
839.5,"2"
377.299999999988,"2"
417.299999999988,"2"
411.199999999953,"2"
553,"2"
364.900000000023,"2"
241,"2"
412.799999999988,"2"
296.799999999988,"2"
400.699999999953,"2"
396.5,"2"
788.099999999977,"2"
416.099999999977,"2"
364,"2"
372,"2"
347.899999999965,"2"
399.899999999965,"2"
