"subject","block","trial","target_num","target","tgt_word","tgt_pos","detect","rt","rt_secs","rt_sc"
"f0329",1,2,2,"mi",3,1,0,NA,NA,NA
"f0329",1,2,3,"mi",3,1,1,767.100000000006,0.767100000000006,1.77901207830824
"f0329",1,2,4,"mi",3,1,0,NA,NA,NA
"f0329",1,2,5,"mi",3,1,1,665,0.665,1.18622353449278
"f0329",1,2,6,"mi",3,1,0,NA,NA,NA
"f0329",1,2,7,"mi",3,1,0,NA,NA,NA
"f0329",1,2,8,"mi",3,1,1,568.700000000012,0.568700000000012,0.627109560257541
"f0329",1,2,9,"mi",3,1,0,NA,NA,NA
"f0329",1,2,10,"mi",3,1,0,NA,NA,NA
"f0329",1,2,11,"mi",3,1,0,NA,NA,NA
"f0329",1,2,12,"mi",3,1,1,686.299999999988,0.686299999999988,1.30989048829554
"f0329",1,2,13,"mi",3,1,1,874.199999999983,0.874199999999983,2.4008304234857
"f0329",1,2,14,"mi",3,1,0,NA,NA,NA
"f0329",1,2,15,"mi",3,1,0,NA,NA,NA
"f0329",1,2,16,"mi",3,1,0,NA,NA,NA
"f0329",1,2,17,"mi",3,1,0,NA,NA,NA
"f0329",1,2,18,"mi",3,1,0,NA,NA,NA
"f0329",1,3,1,"ga",1,2,0,NA,NA,NA
"f0329",1,3,2,"ga",1,2,1,657.5,0.6575,1.14267883244953
"f0329",1,3,3,"ga",1,2,1,533.5,0.5335,0.422739758667825
"f0329",1,3,4,"ga",1,2,1,633.400000000023,0.633400000000023,1.00275518988403
"f0329",1,3,5,"ga",1,2,1,527.200000000012,0.527200000000012,0.386162208951566
"f0329",1,3,6,"ga",1,2,1,517.100000000006,0.517100000000006,0.327522010199957
"f0329",1,3,7,"ga",1,2,1,457.100000000006,0.457100000000006,-0.0208356061460316
"f0329",1,3,8,"ga",1,2,1,541,0.541,0.466284460711074
"f0329",1,3,9,"ga",1,2,1,519,0.519,0.338553334717545
"f0329",1,3,10,"ga",1,2,1,636.800000000017,0.636800000000017,1.02249545481027
"f0329",1,3,11,"ga",1,2,0,NA,NA,NA
"f0329",1,3,12,"ga",1,2,1,280.799999999988,0.280799999999988,-1.0444264021761
"f0329",1,3,13,"ga",1,2,1,514.799999999988,0.514799999999988,0.314168301573256
"f0329",1,3,14,"ga",1,2,1,496.600000000006,0.496600000000006,0.208499824615077
"f0329",1,3,15,"ga",1,2,1,618.5,0.6185,0.916246381824642
"f0329",1,3,16,"ga",1,2,1,446.400000000023,0.446400000000023,-0.0829593810609674
"f0329",1,3,17,"ga",1,2,1,622.200000000012,0.622200000000012,0.937728434832714
"f0329",1,3,18,"ga",1,2,0,NA,NA,NA
"f0329",2,4,1,"ki",2,2,1,478,0.478,0.100508963547786
"f0329",2,4,2,"ki",2,2,0,NA,NA,NA
"f0329",2,4,3,"ki",2,2,0,NA,NA,NA
"f0329",2,4,4,"ki",2,2,1,477.799999999988,0.477799999999988,0.09934777149323
"f0329",2,4,5,"ki",2,2,1,645.699999999983,0.645699999999983,1.07416850123472
"f0329",2,4,6,"ki",2,2,0,NA,NA,NA
"f0329",2,4,7,"ki",2,2,1,501.5,0.5015,0.236949029949965
"f0329",2,4,8,"ki",2,2,1,529.5,0.5295,0.399515917578093
"f0329",2,4,9,"ki",2,2,1,557.5,0.5575,0.562082805206221
"f0329",2,4,10,"ki",2,2,1,541.299999999988,0.541299999999988,0.468026248792734
"f0329",2,4,11,"ki",2,2,1,757.299999999988,0.757299999999988,1.72211366763829
"f0329",2,4,12,"ki",2,2,1,471,0.471,0.0598672416407542
"f0329",2,4,13,"ki",2,2,1,539.099999999977,0.539099999999977,0.455253136193317
"f0329",2,4,14,"ki",2,2,1,316.899999999965,0.316899999999965,-0.834831236341396
"f0329",2,4,15,"ki",2,2,1,472.799999999988,0.472799999999988,0.0703179701310643
"f0329",2,4,16,"ki",2,2,1,460.799999999988,0.460799999999988,0.000646446861866656
"f0329",2,4,17,"ki",2,2,0,NA,NA,NA
"f0329",2,4,18,"ki",2,2,1,462.700000000012,0.462700000000012,0.0116777713796288
"f0329",2,5,1,"la",3,3,1,492.5,0.4925,0.184695387498067
"f0329",2,5,2,"la",3,3,1,432.399999999965,0.432399999999965,-0.164242824875368
"f0329",2,5,3,"la",3,3,1,438.399999999965,0.438399999999965,-0.129407063240769
"f0329",2,5,4,"la",3,3,1,732.299999999988,0.732299999999988,1.57696466082746
"f0329",2,5,5,"la",3,3,1,464.299999999988,0.464299999999988,0.0209673078153826
"f0329",2,5,6,"la",3,3,1,476.200000000012,0.476200000000012,0.0900582350574761
"f0329",2,5,7,"la",3,3,1,438.099999999977,0.438099999999977,-0.13114885132243
"f0329",2,5,8,"la",3,3,1,460,0.46,-0.00399832135601028
"f0329",2,5,9,"la",3,3,1,635.899999999965,0.635899999999965,1.01727009056478
"f0329",2,5,10,"la",3,3,1,431.699999999953,0.431699999999953,-0.168306997066141
"f0329",2,5,11,"la",3,3,1,549.699999999953,0.549699999999953,0.516796315080969
"f0329",2,5,12,"la",3,3,1,849.599999999977,0.849599999999977,2.25800380078381
"f0329",2,5,13,"la",3,3,1,391.5,0.3915,-0.40170660001768
"f0329",2,5,14,"la",3,3,1,375.5,0.3755,-0.49460196437661
"f0329",2,5,15,"la",3,3,1,579.399999999965,0.579399999999965,0.689233335172303
"f0329",2,5,16,"la",3,3,1,707.299999999988,0.707299999999988,1.43181565401664
"f0329",2,5,17,"la",3,3,1,427.199999999953,0.427199999999953,-0.19443381829209
"f0329",2,5,18,"la",3,3,1,497.099999999977,0.497099999999977,0.211402804751126
"f0329",2,6,1,"ro",2,1,1,554.799999999988,0.554799999999988,0.546406712470582
"f0329",2,6,2,"ro",2,1,1,660.5,0.6605,1.16009671326683
"f0329",2,6,3,"ro",2,1,1,752.599999999977,0.752599999999977,1.69482565435779
"f0329",2,6,4,"ro",2,1,1,466.399999999965,0.466399999999965,0.0331598243873587
"f0329",2,6,5,"ro",2,1,1,702.399999999965,0.702399999999965,1.40336644868158
"f0329",2,6,6,"ro",2,1,1,560.199999999953,0.560199999999953,0.577758897941517
"f0329",2,6,7,"ro",2,1,1,542.199999999953,0.542199999999953,0.473251613037721
"f0329",2,6,8,"ro",2,1,1,794.199999999953,0.794199999999953,1.93635360169087
"f0329",2,6,9,"ro",2,1,0,NA,NA,NA
"f0329",2,6,10,"ro",2,1,1,386,0.386,-0.433639381516063
"f0329",2,6,11,"ro",2,1,1,566,0.566,0.611433467521902
"f0329",2,6,12,"ro",2,1,1,531.899999999965,0.531899999999965,0.413450222231729
"f0329",2,6,13,"ro",2,1,1,823.899999999965,0.823899999999965,2.10879062178221
"f0329",2,6,14,"ro",2,1,1,811.899999999965,0.811899999999965,2.03911909851301
"f0329",2,6,16,"ro",2,1,0,NA,NA,NA
"f0329",2,6,17,"ro",2,1,1,403.600000000035,0.403600000000035,-0.331454480721036
"f0329",2,6,18,"ro",2,1,1,725.5,0.7255,1.53748413097499
"f0329",3,7,1,"be",4,2,0,NA,NA,NA
"f0329",3,7,2,"be",4,2,0,NA,NA,NA
"f0329",3,7,3,"be",4,2,0,NA,NA,NA
"f0329",3,7,4,"be",4,2,0,NA,NA,NA
"f0329",3,7,5,"be",4,2,0,NA,NA,NA
"f0329",3,7,6,"be",4,2,0,NA,NA,NA
"f0329",3,7,7,"be",4,2,1,536.799999999988,0.536799999999988,0.441899427566785
"f0329",3,7,8,"be",4,2,0,NA,NA,NA
"f0329",3,7,9,"be",4,2,1,296.599999999977,0.296599999999977,-0.952692229871719
"f0329",3,7,10,"be",4,2,1,388.600000000035,0.388600000000035,-0.418543884807533
"f0329",3,7,11,"be",4,2,0,NA,NA,NA
"f0329",3,7,12,"be",4,2,0,NA,NA,NA
"f0329",3,7,13,"be",4,2,1,404.400000000023,0.404400000000023,-0.326809712503159
"f0329",3,7,14,"be",4,2,1,318.400000000023,0.318400000000023,-0.826122295932409
"f0329",3,7,15,"be",4,2,1,356.199999999953,0.356199999999953,-0.606656997634843
"f0329",3,7,16,"be",4,2,1,725.900000000023,0.725900000000023,1.5398065150841
"f0329",3,7,17,"be",4,2,0,NA,NA,NA
"f0329",3,7,18,"be",4,2,1,313.700000000012,0.313700000000012,-0.853410309212909
"f0329",3,8,1,"nu",1,1,1,405.600000000035,0.405600000000035,-0.31984256017617
"f0329",3,8,2,"nu",1,1,1,387.5,0.3875,-0.424930441107413
"f0329",3,8,3,"nu",1,1,1,663.5,0.6635,1.17751459408413
"f0329",3,8,4,"nu",1,1,1,621.400000000023,0.621400000000023,0.933083666614832
"f0329",3,8,5,"nu",1,1,1,493.299999999988,0.493299999999988,0.189340155715944
"f0329",3,8,6,"nu",1,1,1,593.299999999988,0.593299999999988,0.769936182959257
"f0329",3,8,7,"nu",1,1,1,465.200000000012,0.465200000000012,0.0261926720607116
"f0329",3,8,8,"nu",1,1,1,479.100000000035,0.479100000000035,0.106895519847666
"f0329",3,8,9,"nu",1,1,1,490.900000000023,0.490900000000023,0.175405851062307
"f0329",3,8,10,"nu",1,1,1,560.900000000023,0.560900000000023,0.581823070132627
"f0329",3,8,11,"nu",1,1,1,604.700000000012,0.604700000000012,0.836124130065134
"f0329",3,8,12,"nu",1,1,1,650.700000000012,0.650700000000012,1.10319830259706
"f0329",3,8,13,"nu",1,1,1,630.700000000012,0.630700000000012,0.987079097148396
"f0329",3,8,14,"nu",1,1,1,578.600000000035,0.578600000000035,0.684588566954763
"f0329",3,8,15,"nu",1,1,1,640.600000000035,0.640600000000035,1.04455810384562
"f0329",3,8,16,"nu",1,1,0,NA,NA,NA
"f0329",3,8,17,"nu",1,1,1,446.299999999988,0.446299999999988,-0.0835399770884138
"f0329",3,8,18,"nu",1,1,0,NA,NA,NA
"f0329",3,9,1,"se",2,3,0,NA,NA,NA
"f0329",3,9,2,"se",2,3,1,547.79999999993,0.54779999999993,0.505764990563213
"f0329",3,9,3,"se",2,3,1,369.79999999993,0.36979999999993,-0.527695937929886
"f0329",3,9,4,"se",2,3,1,333.79999999993,0.33379999999993,-0.736710507737479
"f0329",3,9,5,"se",2,3,1,515.699999999953,0.515699999999953,0.319393665818243
"f0329",3,9,6,"se",2,3,1,575.599999999977,0.575599999999977,0.667170686137127
"f0329",3,9,8,"se",2,3,1,755.399999999907,0.755399999999907,1.7110823431202
"f0329",3,9,9,"se",2,3,1,405.400000000023,0.405400000000023,-0.321003752230726
"f0329",3,9,10,"se",2,3,1,587.29999999993,0.58729999999993,0.735100421324322
"f0329",3,9,11,"se",2,3,0,NA,NA,NA
"f0329",3,9,12,"se",2,3,1,643.099999999977,0.643099999999977,1.05907300452636
"f0329",3,9,13,"se",2,3,1,729,0.729,1.5578049919285
"f0329",3,9,14,"se",2,3,1,354.79999999993,0.35479999999993,-0.614785342016383
"f0329",3,9,15,"se",2,3,1,784.699999999953,0.784699999999953,1.88119697910276
"f0329",3,9,16,"se",2,3,1,726.599999999977,0.726599999999977,1.54387068727453
"f0329",3,9,17,"se",2,3,1,754.599999999977,0.754599999999977,1.70643757490266
"f0329",3,9,18,"se",2,3,0,NA,NA,NA
"f0329",4,10,1,"ki",2,2,1,400.400000000023,0.400400000000023,-0.350033553592892
"f0329",4,10,2,"ki",2,2,1,420.20000000007,0.42020000000007,-0.235075540198443
"f0329",4,10,3,"ki",2,2,1,582.20000000007,0.58220000000007,0.705490023935725
"f0329",4,10,4,"ki",2,2,1,722,0.722,1.51716327002147
"f0329",4,10,5,"ki",2,2,1,646,0.646,1.07591028931655
"f0329",4,10,6,"ki",2,2,0,NA,NA,NA
"f0329",4,10,7,"ki",2,2,1,363.699999999953,0.363699999999953,-0.563112295591594
"f0329",4,10,8,"ki",2,2,1,631.70000000007,0.63170000000007,0.992885057421166
"f0329",4,10,9,"ki",2,2,1,363.599999999977,0.363599999999977,-0.563692891618698
"f0329",4,10,10,"ki",2,2,1,391.70000000007,0.39170000000007,-0.400545407962787
"f0329",4,10,11,"ki",2,2,1,317.600000000093,0.317600000000093,-0.830767064149949
"f0329",4,10,12,"ki",2,2,1,369.600000000093,0.369600000000093,-0.528857129983426
"f0329",4,10,13,"ki",2,2,1,375.5,0.3755,-0.49460196437661
"f0329",4,10,14,"ki",2,2,1,659.400000000023,0.659400000000023,1.15371015696729
"f0329",4,10,15,"ki",2,2,1,465.20000000007,0.46520000000007,0.0261926720610486
"f0329",4,10,16,"ki",2,2,0,NA,NA,NA
"f0329",4,10,17,"ki",2,2,1,273.20000000007,0.27320000000007,-1.08855170024611
"f0329",4,10,18,"ki",2,2,1,441.099999999977,0.441099999999977,-0.11373097050513
"f0329",4,11,1,"di",1,3,1,498.70000000007,0.49870000000007,0.220692341187559
"f0329",4,11,2,"di",1,3,1,466.70000000007,0.46670000000007,0.0349016124696983
"f0329",4,11,3,"di",1,3,1,680.70000000007,0.68070000000007,1.27737711077039
"f0329",4,11,4,"di",1,3,1,486.599999999977,0.486599999999977,0.150440221890578
"f0329",4,11,5,"di",1,3,1,368.400000000023,0.368400000000023,-0.535824282310752
"f0329",4,11,6,"di",1,3,1,408.5,0.4085,-0.303005275386317
"f0329",4,11,7,"di",1,3,1,358.300000000047,0.358300000000047,-0.594464481062187
"f0329",4,11,8,"di",1,3,1,436.20000000007,0.43620000000007,-0.142180175839512
"f0329",4,11,9,"di",1,3,0,NA,NA,NA
"f0329",4,11,10,"di",1,3,1,350.099999999977,0.350099999999977,-0.642073355296546
"f0329",4,11,11,"di",1,3,1,275.800000000047,0.275800000000047,-1.07345620353792
"f0329",4,11,12,"di",1,3,1,375.800000000047,0.375800000000047,-0.492860176294608
"f0329",4,11,13,"di",1,3,1,327.70000000007,0.32770000000007,-0.772126865398508
"f0329",4,11,14,"di",1,3,1,475.70000000007,0.47570000000007,0.0871552549215965
"f0329",4,11,15,"di",1,3,1,421.599999999977,0.421599999999977,-0.226947195817576
"f0329",4,11,16,"di",1,3,1,477.400000000023,0.477400000000023,0.0970253873844599
"f0329",4,11,17,"di",1,3,1,347.400000000023,0.347400000000023,-0.657749448031848
"f0329",4,11,18,"di",1,3,0,NA,NA,NA
"f0329",4,12,1,"za",4,1,0,NA,NA,NA
"f0329",4,12,2,"za",4,1,0,NA,NA,NA
"f0329",4,12,3,"za",4,1,0,NA,NA,NA
"f0329",4,12,5,"za",4,1,0,NA,NA,NA
"f0329",4,12,6,"za",4,1,1,74.6999999999534,0.0746999999999534,-2.24103481432477
"f0329",4,12,7,"za",4,1,0,NA,NA,NA
"f0329",4,12,9,"za",4,1,1,46.5,0.0465,-2.40476289400711
"f0329",4,12,10,"za",4,1,1,594.400000000023,0.594400000000023,0.776322739259137
"f0329",4,12,11,"za",4,1,0,NA,NA,NA
"f0329",4,12,12,"za",4,1,1,282.300000000047,0.282300000000047,-1.03571746176711
"f0329",4,12,13,"za",4,1,0,NA,NA,NA
"f0329",4,12,14,"za",4,1,0,NA,NA,NA
"f0329",4,12,15,"za",4,1,0,NA,NA,NA
"f0329",4,12,16,"za",4,1,0,NA,NA,NA
"f0329",4,12,17,"za",4,1,0,NA,NA,NA
"f0329",4,12,18,"za",4,1,0,NA,NA,NA
"f0329",5,13,1,"nu",1,1,0,NA,NA,NA
"f0329",5,13,2,"nu",1,1,1,481.5,0.4815,0.120829824501302
"f0329",5,13,3,"nu",1,1,1,373.300000000047,0.373300000000047,-0.50737507697569
"f0329",5,13,4,"nu",1,1,1,541.300000000047,0.541300000000047,0.468026248793077
"f0329",5,13,5,"nu",1,1,1,411.199999999953,0.411199999999953,-0.28732918265102
"f0329",5,13,6,"nu",1,1,1,571,0.571,0.640463268884068
"f0329",5,13,7,"nu",1,1,1,619.099999999977,0.619099999999977,0.919729957987968
"f0329",5,13,8,"nu",1,1,1,568.900000000023,0.568900000000023,0.628270752312092
"f0329",5,13,9,"nu",1,1,1,601,0.601,0.814642077057062
"f0329",5,13,10,"nu",1,1,1,586.800000000047,0.586800000000047,0.732197441188785
"f0329",5,13,11,"nu",1,1,1,528.599999999977,0.528599999999977,0.394290553332769
"f0329",5,13,12,"nu",1,1,1,466.5,0.4665,0.0337404204148051
"f0329",5,13,13,"nu",1,1,1,470.5,0.4705,0.0569642615045377
"f0329",5,13,14,"nu",1,1,1,742.5,0.7425,1.63618545560635
"f0329",5,13,15,"nu",1,1,1,698.300000000047,0.698300000000047,1.37956201156508
"f0329",5,13,16,"nu",1,1,1,566.300000000047,0.566300000000047,0.613175255603905
"f0329",5,13,17,"nu",1,1,1,594.199999999953,0.594199999999953,0.775161547204244
"f0329",5,13,18,"nu",1,1,1,510.199999999953,0.510199999999953,0.28746088431986
"f0329",5,14,1,"se",2,3,0,NA,NA,NA
"f0329",5,14,2,"se",2,3,1,473.900000000023,0.473900000000023,0.0767045264309439
"f0329",5,14,3,"se",2,3,1,645.800000000047,0.645800000000047,1.07474909726234
"f0329",5,14,4,"se",2,3,1,459.800000000047,0.459800000000047,-0.00515951341022391
"f0329",5,14,5,"se",2,3,1,467.699999999953,0.467699999999953,0.0407075727414519
"f0329",5,14,6,"se",2,3,1,737.5,0.7375,1.60715565424419
"f0329",5,14,7,"se",2,3,1,933.400000000023,0.933400000000023,2.74454327161397
"f0329",5,14,8,"se",2,3,1,463.400000000023,0.463400000000023,0.0157419435703959
"f0329",5,14,9,"se",2,3,1,443.199999999953,0.443199999999953,-0.10153845393316
"f0329",5,14,11,"se",2,3,1,673.099999999977,0.673099999999977,1.23325181269936
"f0329",5,14,12,"se",2,3,1,637,0.637,1.02365664686466
"f0329",5,14,13,"se",2,3,1,840.900000000023,0.840900000000023,2.20749194641391
"f0329",5,14,14,"se",2,3,1,604.800000000047,0.604800000000047,0.836704726092581
"f0329",5,14,15,"se",2,3,1,434.699999999953,0.434699999999953,-0.150889116248842
"f0329",5,14,16,"se",2,3,1,424.699999999953,0.424699999999953,-0.208948718973173
"f0329",5,14,17,"se",2,3,1,430.599999999977,0.430599999999977,-0.174693553365678
"f0329",5,14,18,"se",2,3,1,820.5,0.8205,2.08905035685614
"f0329",5,15,2,"be",4,2,0,NA,NA,NA
"f0329",5,15,3,"be",4,2,0,NA,NA,NA
"f0329",5,15,4,"be",4,2,0,NA,NA,NA
"f0329",5,15,5,"be",4,2,0,NA,NA,NA
"f0329",5,15,6,"be",4,2,0,NA,NA,NA
"f0329",5,15,7,"be",4,2,1,329.699999999953,0.329699999999953,-0.760514944854321
"f0329",5,15,9,"be",4,2,0,NA,NA,NA
"f0329",5,15,10,"be",4,2,1,407.599999999977,0.407599999999977,-0.30823063963164
"f0329",5,15,11,"be",4,2,0,NA,NA,NA
"f0329",5,15,15,"be",4,2,0,NA,NA,NA
"f0329",5,15,17,"be",4,2,0,NA,NA,NA
"f0329",6,16,1,"ga",1,2,1,356.599999999977,0.356599999999977,-0.60433461352573
"f0329",6,16,2,"ga",1,2,1,334.599999999977,0.334599999999977,-0.732065739519259
"f0329",6,16,3,"ga",1,2,1,342.400000000023,0.342400000000023,-0.686779249394014
"f0329",6,16,4,"ga",1,2,1,472.199999999953,0.472199999999953,0.066834393967401
"f0329",6,16,5,"ga",1,2,0,NA,NA,NA
"f0329",6,16,6,"ga",1,2,1,442.099999999977,0.442099999999977,-0.107925010232697
"f0329",6,16,7,"ga",1,2,1,674,0.674,1.23847717694468
"f0329",6,16,8,"ga",1,2,1,518,0.518,0.332747374445112
"f0329",6,16,9,"ga",1,2,1,469.900000000023,0.469900000000023,0.0534806853412113
"f0329",6,16,11,"ga",1,2,1,697.699999999953,0.697699999999953,1.37607843540107
"f0329",6,16,12,"ga",1,2,1,487.5,0.4875,0.155665586135901
"f0329",6,16,13,"ga",1,2,1,351.5,0.3515,-0.633945010915006
"f0329",6,16,14,"ga",1,2,1,715.5,0.7155,1.47942452825066
"f0329",6,16,15,"ga",1,2,1,555.400000000023,0.555400000000023,0.549890288634245
"f0329",6,16,16,"ga",1,2,1,345.29999999993,0.34529999999993,-0.669941964604498
"f0329",6,16,17,"ga",1,2,1,309.199999999953,0.309199999999953,-0.879537130439201
"f0329",6,16,18,"ga",1,2,0,NA,NA,NA
"f0329",6,17,1,"mi",3,1,1,312.900000000023,0.312900000000023,-0.858055077430791
"f0329",6,17,2,"mi",3,1,1,440.79999999993,0.44079999999993,-0.115472758587133
"f0329",6,17,3,"mi",3,1,1,404.699999999953,0.404699999999953,-0.325067924421836
"f0329",6,17,4,"mi",3,1,1,370.599999999977,0.370599999999977,-0.523051169711666
"f0329",6,17,5,"mi",3,1,1,384.5,0.3845,-0.442348321924712
"f0329",6,17,6,"mi",3,1,0,NA,NA,NA
"f0329",6,17,7,"mi",3,1,1,388.400000000023,0.388400000000023,-0.419705076862089
"f0329",6,17,8,"mi",3,1,0,NA,NA,NA
"f0329",6,17,9,"mi",3,1,1,442.29999999993,0.44229999999993,-0.106763818178483
"f0329",6,17,10,"mi",3,1,0,NA,NA,NA
"f0329",6,17,11,"mi",3,1,1,378.29999999993,0.37829999999993,-0.478345275614204
"f0329",6,17,12,"mi",3,1,1,458.199999999953,0.458199999999953,-0.0144490498466629
"f0329",6,17,13,"mi",3,1,0,NA,NA,NA
"f0329",6,17,14,"mi",3,1,1,398,0.398,-0.363967858246865
"f0329",6,17,15,"mi",3,1,0,NA,NA,NA
"f0329",6,17,16,"mi",3,1,1,333.70000000007,0.33370000000007,-0.737291103763909
"f0329",6,17,17,"mi",3,1,1,485.699999999953,0.485699999999953,0.145214857645248
"f0329",6,17,18,"mi",3,1,1,489.5,0.4895,0.167277506680767
"f0329",6,18,1,"tu",4,3,1,501.200000000186,0.501200000000186,0.235207241869315
"f0329",6,18,2,"tu",4,3,1,385.200000000186,0.385200000000186,-0.438284149732929
"f0329",6,18,3,"tu",4,3,1,269.200000000186,0.269200000000186,-1.11177554133517
"f0329",6,18,4,"tu",4,3,1,265.100000000093,0.265100000000093,-1.13557997845269
"f0329",6,18,5,"tu",4,3,1,355.199999999953,0.355199999999953,-0.612462957907276
"f0329",6,18,6,"tu",4,3,1,351.09999999986,0.35109999999986,-0.636267395024792
"f0329",6,18,7,"tu",4,3,1,382.899999999907,0.382899999999907,-0.451637858361145
"f0329",6,18,8,"tu",4,3,1,290.700000000186,0.290700000000186,-0.986947395477861
"f0329",6,18,9,"tu",4,3,1,384.699999999953,0.384699999999953,-0.441187129870499
"f0329",6,18,10,"tu",4,3,1,544.5,0.5445,0.48660532166459
"f0329",6,18,11,"tu",4,3,1,452.5,0.4525,-0.0475430233992588
"f0329",6,18,12,"tu",4,3,1,482.399999999907,0.482399999999907,0.126055188745952
"f0329",6,18,13,"tu",4,3,1,392.40000000014,0.39240000000014,-0.396481235771678
"f0329",6,18,14,"tu",4,3,1,428.5,0.4285,-0.186886069937654
"f0329",6,18,15,"tu",4,3,1,266.300000000047,0.266300000000047,-1.12861282612604
"f0329",6,18,16,"tu",4,3,1,396.300000000047,0.396300000000047,-0.373837990709728
"f0329",6,18,17,"tu",4,3,0,NA,NA,NA
"f0329",6,18,18,"tu",4,3,1,354,0.354,-0.619430110233923
"f0329",7,19,1,"po",3,2,0,NA,NA,NA
"f0329",7,19,2,"po",3,2,1,405.5,0.4055,-0.320423156203616
"f0329",7,19,3,"po",3,2,1,401.5,0.4015,-0.343646997293349
"f0329",7,19,4,"po",3,2,1,395.600000000093,0.395600000000093,-0.377902162900164
"f0329",7,19,5,"po",3,2,1,465.5,0.4655,0.027934460142372
"f0329",7,19,6,"po",3,2,1,353.199999999953,0.353199999999953,-0.624074878452142
"f0329",7,19,7,"po",3,2,1,377.199999999953,0.377199999999953,-0.484731831913747
"f0329",7,19,8,"po",3,2,0,NA,NA,NA
"f0329",7,19,9,"po",3,2,1,801,0.801,1.97583413154369
"f0329",7,19,10,"po",3,2,1,564.899999999907,0.564899999999907,0.605046911221686
"f0329",7,19,11,"po",3,2,1,732.800000000047,0.732800000000047,1.57986764096402
"f0329",7,19,12,"po",3,2,1,98.5999999998603,0.0985999999998603,-2.10227236381416
"f0329",7,19,13,"po",3,2,1,0.5,5e-04,-2.67183706653904
"f0329",7,19,14,"po",3,2,0,NA,NA,NA
"f0329",7,19,15,"po",3,2,1,442.5,0.4425,-0.10560262612359
"f0329",7,19,17,"po",3,2,0,NA,NA,NA
"f0329",7,19,18,"po",3,2,1,450.199999999953,0.450199999999953,-0.060896732026128
"f0329",7,20,1,"tu",4,3,1,432,0.432,-0.166565208984138
"f0329",7,20,2,"tu",4,3,1,320,0.32,-0.81683275949665
"f0329",7,20,3,"tu",4,3,1,285.899999999907,0.285899999999907,-1.01481600478716
"f0329",7,20,4,"tu",4,3,1,285.699999999953,0.285699999999953,-1.01597719684138
"f0329",7,20,5,"tu",4,3,1,379.699999999953,0.379699999999953,-0.470216931232664
"f0329",7,20,6,"tu",4,3,1,551.699999999953,0.551699999999953,0.528408235625835
"f0329",7,20,7,"tu",4,3,1,789.59999999986,0.78959999999986,1.90964618443714
"f0329",7,20,9,"tu",4,3,1,419.399999999907,0.419399999999907,-0.239720308417336
"f0329",7,20,10,"tu",4,3,1,427.5,0.4275,-0.192692030210087
"f0329",7,20,11,"tu",4,3,1,615.199999999953,0.615199999999953,0.89708671292534
"f0329",7,20,12,"tu",4,3,0,NA,NA,NA
"f0329",7,20,13,"tu",4,3,1,39.3000000000466,0.0393000000000466,-2.44656580796836
"f0329",7,20,14,"tu",4,3,1,179.199999999953,0.179199999999953,-1.63431196585551
"f0329",7,20,15,"tu",4,3,0,NA,NA,NA
"f0329",7,20,16,"tu",4,3,1,446.90000000014,0.44690000000014,-0.0800564009240717
"f0329",7,20,17,"tu",4,3,1,390.90000000014,0.39090000000014,-0.405190176180327
"f0329",7,20,18,"tu",4,3,1,468.699999999953,0.468699999999953,0.046513533013885
"f0329",7,21,1,"za",4,1,1,414.5,0.4145,-0.268169513751718
"f0329",7,21,2,"za",4,1,1,410.399999999907,0.410399999999907,-0.291973950869234
"f0329",7,21,3,"za",4,1,1,368.40000000014,0.36840000000014,-0.535824282310073
"f0329",7,21,4,"za",4,1,1,614.199999999953,0.614199999999953,0.891280752652907
"f0329",7,21,5,"za",4,1,1,746.09999999986,0.74609999999986,1.6570869125863
"f0329",7,21,6,"za",4,1,1,498.100000000093,0.498100000000093,0.217208765024232
"f0329",7,21,7,"za",4,1,1,439.899999999907,0.439899999999907,-0.120698122832456
"f0329",7,21,8,"za",4,1,1,637.699999999953,0.637699999999953,1.02772081905509
"f0329",7,21,9,"za",4,1,1,421.800000000047,0.421800000000047,-0.225786003762683
"f0329",7,21,10,"za",4,1,1,539.600000000093,0.539600000000093,0.458156116330208
"f0329",7,21,11,"za",4,1,1,447.600000000093,0.447600000000093,-0.0759922287336411
"f0329",7,21,12,"za",4,1,1,451.600000000093,0.451600000000093,-0.0527683876439086
"f0329",7,21,13,"za",4,1,1,431.5,0.4315,-0.169468189120355
"f0329",7,21,14,"za",4,1,1,585.399999999907,0.585399999999907,0.724069096806565
"f0329",7,21,15,"za",4,1,1,535.300000000047,0.535300000000047,0.433190487158478
"f0329",7,21,16,"za",4,1,1,929.199999999953,0.929199999999953,2.72015823846935
"f0329",7,21,17,"za",4,1,0,NA,NA,NA
"f0329",7,21,18,"za",4,1,0,NA,NA,NA
"f0329",8,22,1,"la",3,3,1,714.899999999907,0.714899999999907,1.47594095208666
"f0329",8,22,2,"la",3,3,1,418.699999999953,0.418699999999953,-0.243784480607772
"f0329",8,22,3,"la",3,3,1,478.59999999986,0.47859999999986,0.103992539710433
"f0329",8,22,4,"la",3,3,1,434.59999999986,0.43459999999986,-0.151469712276625
"f0329",8,22,5,"la",3,3,1,528.5,0.5285,0.39370995730566
"f0329",8,22,6,"la",3,3,1,504.5,0.5045,0.254366910767264
"f0329",8,22,7,"la",3,3,1,764.199999999953,0.764199999999953,1.76217479351788
"f0329",8,22,8,"la",3,3,1,684.199999999953,0.684199999999953,1.29769797172323
