"subject","block","trial","target_num","stream_pos","target","tgt_word","tgt_pos","detect","rt","rt_secs","rt_sc"
"j4050",1,1,8,101,"ki",2,2,1,587.5,0.5875,0.77388763146031
"j4050",1,1,9,107,"ki",2,2,1,327.5,0.3275,-0.748344184940771
"j4050",1,1,10,113,"ki",2,2,1,67.5,0.0675,-2.27057600134185
"j4050",1,1,11,122,"ki",2,2,1,217.400000000009,0.217400000000009,-1.39295081180902
"j4050",1,1,12,128,"ki",2,2,1,69.4000000000087,0.0694000000000087,-2.25945199960656
"j4050",1,1,13,137,"ki",2,2,1,35.3000000000029,0.0353000000000029,-2.45909855706535
"j4050",1,1,14,167,"ki",2,2,1,279.199999999997,0.279199999999997,-1.03112801852607
"j4050",1,1,15,176,"ki",2,2,1,92.9000000000087,0.0929000000000087,-2.12186566235493
"j4050",1,1,16,182,"ki",2,2,1,505,0.505,0.290871766640736
"j4050",1,1,17,188,"ki",2,2,1,109,0.109,-2.02760438449322
"j4050",1,1,18,200,"ki",2,2,1,164.899999999994,0.164899999999994,-1.70032454396702
"j4050",1,2,1,14,"nu",1,1,0,NA,NA,NA
"j4050",1,2,2,23,"nu",1,1,1,332.5,0.3325,-0.719070496163827
"j4050",1,2,3,29,"nu",1,1,0,NA,NA,NA
"j4050",1,2,4,38,"nu",1,1,1,342.399999999994,0.342399999999994,-0.661108592385514
"j4050",1,2,5,50,"nu",1,1,0,NA,NA,NA
"j4050",1,2,6,56,"nu",1,1,1,346.200000000012,0.346200000000012,-0.638860588914931
"j4050",1,2,7,68,"nu",1,1,0,NA,NA,NA
"j4050",1,2,8,89,"nu",1,1,1,367.900000000023,0.367900000000023,-0.51181277962293
"j4050",1,2,9,107,"nu",1,1,1,475.900000000023,0.475900000000023,0.120498897959057
"j4050",1,2,10,116,"nu",1,1,0,NA,NA,NA
"j4050",1,2,11,134,"nu",1,1,1,245.700000000012,0.245700000000012,-1.2272617333315
"j4050",1,2,12,143,"nu",1,1,1,491.600000000006,0.491600000000006,0.212418280718561
"j4050",1,2,13,149,"nu",1,1,1,431.600000000006,0.431600000000006,-0.138865984604765
"j4050",1,2,14,155,"nu",1,1,1,347.600000000006,0.347600000000006,-0.630663956057422
"j4050",1,2,15,164,"nu",1,1,1,321.399999999994,0.321399999999994,-0.784058085248678
"j4050",1,2,16,185,"nu",1,1,1,311.300000000017,0.311300000000017,-0.84319093657797
"j4050",1,2,17,197,"nu",1,1,1,263.300000000017,0.263300000000017,-1.12421834883663
"j4050",1,2,18,215,"nu",1,1,0,NA,NA,NA
"j4050",1,3,1,3,"la",3,3,1,689,0.689,1.36814351363227
"j4050",1,3,2,15,"la",3,3,1,360.800000000017,0.360800000000017,-0.553381417686226
"j4050",1,3,3,21,"la",3,3,1,364.800000000017,0.364800000000017,-0.529962466664671
"j4050",1,3,4,27,"la",3,3,1,336.800000000017,0.336800000000017,-0.693895123815556
"j4050",1,3,5,60,"la",3,3,1,358.5,0.3585,-0.566847314523719
"j4050",1,3,6,72,"la",3,3,1,398.5,0.3985,-0.332657804308168
"j4050",1,3,7,78,"la",3,3,1,674.299999999988,0.674299999999988,1.28207886862798
"j4050",1,3,8,102,"la",3,3,1,402.200000000012,0.402200000000012,-0.31099527461316
"j4050",1,3,9,108,"la",3,3,1,422.200000000012,0.422200000000012,-0.193900519505384
"j4050",1,3,10,120,"la",3,3,1,526,0.526,0.4138212595039
"j4050",1,3,11,129,"la",3,3,1,395.899999999994,0.395899999999994,-0.347880122472214
"j4050",1,3,12,135,"la",3,3,1,312,0.312,-0.839092620149297
"j4050",1,3,13,141,"la",3,3,1,28,0.028,-2.50183814267971
"j4050",1,3,14,159,"la",3,3,1,319.800000000017,0.319800000000017,-0.793425665657165
"j4050",1,3,15,165,"la",3,3,1,227.700000000012,0.227700000000012,-1.3326470129285
"j4050",1,3,16,177,"la",3,3,1,331.700000000012,0.331700000000012,-0.723754286368068
"j4050",1,3,17,204,"la",3,3,0,NA,NA,NA
"j4050",1,3,18,216,"la",3,3,0,NA,NA,NA
"j4050",2,4,1,9,"di",1,3,1,335.200000000012,0.335200000000012,-0.703262704224208
"j4050",2,4,2,21,"di",1,3,1,687,0.687,1.35643403812149
"j4050",2,4,3,30,"di",1,3,1,333.100000000006,0.333100000000006,-0.715557653510559
"j4050",2,4,4,39,"di",1,3,1,371,0.371,-0.49366309258136
"j4050",2,4,5,54,"di",1,3,0,NA,NA,NA
"j4050",2,4,6,66,"di",1,3,0,NA,NA,NA
"j4050",2,4,7,75,"di",1,3,1,370.600000000006,0.370600000000006,-0.49600498768348
"j4050",2,4,8,84,"di",1,3,0,NA,NA,NA
"j4050",2,4,9,93,"di",1,3,1,614.599999999977,0.614599999999977,0.93255102463121
"j4050",2,4,10,111,"di",1,3,1,386.5,0.3865,-0.402914657372834
"j4050",2,4,11,144,"di",1,3,1,280.199999999953,0.280199999999953,-1.02527328077094
"j4050",2,4,12,150,"di",1,3,1,212.199999999953,0.212199999999953,-1.42339544813737
"j4050",2,4,13,162,"di",1,3,1,476.099999999977,0.476099999999977,0.121669845509866
"j4050",2,4,14,168,"di",1,3,0,NA,NA,NA
"j4050",2,4,15,183,"di",1,3,1,305.899999999965,0.305899999999965,-0.874806520457374
"j4050",2,4,16,195,"di",1,3,1,217.799999999988,0.217799999999988,-1.39060891670699
"j4050",2,4,17,204,"di",1,3,1,383.699999999953,0.383699999999953,-0.419307923088198
"j4050",2,4,18,213,"di",1,3,1,309.900000000023,0.309900000000023,-0.851387569435479
"j4050",2,5,1,7,"ro",2,1,0,NA,NA,NA
"j4050",2,5,2,25,"ro",2,1,0,NA,NA,NA
"j4050",2,5,3,31,"ro",2,1,1,317.199999999953,0.317199999999953,-0.808647983821551
"j4050",2,5,4,49,"ro",2,1,0,NA,NA,NA
"j4050",2,5,5,55,"ro",2,1,1,837,0.837,2.23464470142981
"j4050",2,5,6,64,"ro",2,1,0,NA,NA,NA
"j4050",2,5,7,73,"ro",2,1,0,NA,NA,NA
"j4050",2,5,8,85,"ro",2,1,1,368.800000000047,0.368800000000047,-0.50654351564294
"j4050",2,5,9,91,"ro",2,1,0,NA,NA,NA
"j4050",2,5,10,112,"ro",2,1,1,250.600000000035,0.250600000000035,-1.19857351832996
"j4050",2,5,11,118,"ro",2,1,1,598.600000000035,0.598600000000035,0.83887522054533
"j4050",2,5,12,124,"ro",2,1,0,NA,NA,NA
"j4050",2,5,13,133,"ro",2,1,0,NA,NA,NA
"j4050",2,5,15,178,"ro",2,1,0,NA,NA,NA
"j4050",2,5,16,190,"ro",2,1,0,NA,NA,NA
"j4050",2,5,17,205,"ro",2,1,1,904,0.904,2.62691213104086
"j4050",2,5,18,211,"ro",2,1,0,NA,NA,NA
"j4050",2,6,1,2,"ga",1,2,0,NA,NA,NA
"j4050",2,6,2,14,"ga",1,2,1,347.599999999977,0.347599999999977,-0.630663956057592
"j4050",2,6,3,20,"ga",1,2,1,383.5,0.3835,-0.420478870639
"j4050",2,6,4,26,"ga",1,2,1,219.5,0.2195,-1.38065586252276
"j4050",2,6,5,47,"ga",1,2,0,NA,NA,NA
"j4050",2,6,6,68,"ga",1,2,1,287.299999999988,0.287299999999988,-0.98370464270747
"j4050",2,6,7,86,"ga",1,2,0,NA,NA,NA
"j4050",2,6,8,92,"ga",1,2,1,487,0.487,0.185486487043738
"j4050",2,6,9,107,"ga",1,2,1,432.900000000023,0.432900000000023,-0.13125482552266
"j4050",2,6,10,116,"ga",1,2,1,694.700000000012,0.694700000000012,1.40151551883806
"j4050",2,6,11,122,"ga",1,2,0,NA,NA,NA
"j4050",2,6,12,134,"ga",1,2,1,386.700000000012,0.386700000000012,-0.401743709821686
"j4050",2,6,13,149,"ga",1,2,0,NA,NA,NA
"j4050",2,6,14,158,"ga",1,2,1,370.599999999977,0.370599999999977,-0.49600498768365
"j4050",2,6,15,173,"ga",1,2,1,388.5,0.3885,-0.391205181862056
"j4050",2,6,16,179,"ga",1,2,1,440.400000000023,0.440400000000023,-0.0873442923572441
"j4050",2,6,17,203,"ga",1,2,1,392.299999999988,0.392299999999988,-0.368957178391649
"j4050",2,6,18,215,"ga",1,2,0,NA,NA,NA
"j4050",3,7,1,15,"ro",2,1,1,712,0.712,1.50280248200621
"j4050",3,7,2,42,"ro",2,1,1,313.700000000012,0.313700000000012,-0.829139565965066
"j4050",3,7,3,48,"ro",2,1,1,597.700000000012,0.597700000000012,0.833605956565345
"j4050",3,7,4,63,"ro",2,1,1,375.599999999977,0.375599999999977,-0.466731298906706
"j4050",3,7,5,69,"ro",2,1,1,723.300000000047,0.723300000000047,1.56896101864238
"j4050",3,7,6,84,"ro",2,1,1,405.400000000023,0.405400000000023,-0.292260113795851
"j4050",3,7,7,93,"ro",2,1,1,395.400000000023,0.395400000000023,-0.350807491349739
"j4050",3,7,8,99,"ro",2,1,1,583.400000000023,0.583400000000023,0.749883206663351
"j4050",3,7,9,105,"ro",2,1,1,379.200000000012,0.379200000000012,-0.445654242987102
"j4050",3,7,10,123,"ro",2,1,1,727,0.727,1.59062354833704
"j4050",3,7,11,129,"ro",2,1,1,643.200000000012,0.643200000000012,1.09999652443553
"j4050",3,7,12,138,"ro",2,1,1,400.900000000023,0.400900000000023,-0.318606433695101
"j4050",3,7,13,144,"ro",2,1,1,341,0.341,-0.669305225243023
"j4050",3,7,14,150,"ro",2,1,1,352.900000000023,0.352900000000023,-0.599633845953762
"j4050",3,7,15,174,"ro",2,1,1,400.799999999988,0.400799999999988,-0.319191907470844
"j4050",3,7,16,192,"ro",2,1,1,492.700000000012,0.492700000000012,0.218858492249524
"j4050",3,7,17,198,"ro",2,1,1,360.5,0.3605,-0.555137839012942
"j4050",3,7,18,213,"ro",2,1,1,618.5,0.6185,0.955384501877362
"j4050",3,8,1,9,"di",1,3,1,366.299999999988,0.366299999999988,-0.521180360031757
"j4050",3,8,2,15,"di",1,3,1,322.100000000035,0.322100000000035,-0.779959768819666
"j4050",3,8,3,51,"di",1,3,1,850,0.85,2.31075629224986
"j4050",3,8,4,63,"di",1,3,1,281.900000000023,0.281900000000023,-1.01532022658636
"j4050",3,8,5,69,"di",1,3,1,269.700000000012,0.269700000000012,-1.08674802720217
"j4050",3,8,6,78,"di",1,3,1,323.700000000012,0.323700000000012,-0.770592188411178
"j4050",3,8,7,90,"di",1,3,1,179.700000000012,0.179700000000012,-1.61367442518716
"j4050",3,8,8,96,"di",1,3,1,319.700000000012,0.319700000000012,-0.794011139432733
"j4050",3,8,9,102,"di",1,3,1,331.599999999977,0.331599999999977,-0.724339760143812
"j4050",3,8,10,114,"di",1,3,1,435.5,0.4355,-0.116032507358784
"j4050",3,8,11,129,"di",1,3,1,221.299999999988,0.221299999999988,-1.37011733456313
"j4050",3,8,12,141,"di",1,3,1,429.400000000023,0.429400000000023,-0.151746407666521
"j4050",3,8,13,150,"di",1,3,0,NA,NA,NA
"j4050",3,8,14,162,"di",1,3,1,195.199999999953,0.195199999999953,-1.52292598997898
"j4050",3,8,15,171,"di",1,3,1,65.0999999999767,0.0650999999999767,-2.28462737195492
"j4050",3,8,16,189,"di",1,3,1,277,0.277,-1.0440084415879
"j4050",3,8,17,195,"di",1,3,1,632.900000000023,0.632900000000023,1.03969272555509
"j4050",3,8,18,210,"di",1,3,1,274.800000000047,0.274800000000047,-1.05688886464948
"j4050",3,9,2,20,"be",4,2,0,NA,NA,NA
"j4050",3,9,3,26,"be",4,2,0,NA,NA,NA
"j4050",3,9,4,35,"be",4,2,0,NA,NA,NA
"j4050",3,9,5,68,"be",4,2,0,NA,NA,NA
"j4050",3,9,6,77,"be",4,2,0,NA,NA,NA
"j4050",3,9,7,83,"be",4,2,1,220,0.22,-1.37772849364506
"j4050",3,9,8,89,"be",4,2,1,903.900000000023,0.903900000000023,2.62632665726545
"j4050",3,9,9,95,"be",4,2,0,NA,NA,NA
"j4050",3,9,10,116,"be",4,2,1,193.800000000047,0.193800000000047,-1.53112262283597
"j4050",3,9,11,122,"be",4,2,0,NA,NA,NA
"j4050",3,9,15,155,"be",4,2,0,NA,NA,NA
"j4050",3,9,16,170,"be",4,2,1,805.400000000023,0.805400000000023,2.04963498835966
"j4050",3,9,17,182,"be",4,2,0,NA,NA,NA
"j4050",4,10,1,5,"ga",1,2,1,292.800000000047,0.292800000000047,-0.951503585052486
"j4050",4,10,2,20,"ga",1,2,1,334.699999999953,0.334699999999953,-0.706190073102247
"j4050",4,10,3,32,"ga",1,2,1,294.599999999977,0.294599999999977,-0.940965057093197
"j4050",4,10,4,59,"ga",1,2,1,344.400000000023,0.344400000000023,-0.649399116874566
"j4050",4,10,5,68,"ga",1,2,1,526.400000000023,0.526400000000023,0.416163154606191
"j4050",4,10,6,74,"ga",1,2,1,570.400000000023,0.570400000000023,0.673771615843297
"j4050",4,10,7,86,"ga",1,2,1,426.199999999953,0.426199999999953,-0.170481568484175
"j4050",4,10,8,92,"ga",1,2,0,NA,NA,NA
"j4050",4,10,9,104,"ga",1,2,0,NA,NA,NA
"j4050",4,10,10,125,"ga",1,2,1,523.900000000023,0.523900000000023,0.401526310217719
"j4050",4,10,11,134,"ga",1,2,1,385.900000000023,0.385900000000023,-0.406427500025932
"j4050",4,10,12,155,"ga",1,2,1,207.699999999953,0.207699999999953,-1.44974176803662
"j4050",4,10,13,167,"ga",1,2,0,NA,NA,NA
"j4050",4,10,14,173,"ga",1,2,1,491.699999999953,0.491699999999953,0.21300375449379
"j4050",4,10,15,185,"ga",1,2,1,331.5,0.3315,-0.724925233919216
"j4050",4,10,16,194,"ga",1,2,0,NA,NA,NA
"j4050",4,10,17,200,"ga",1,2,0,NA,NA,NA
"j4050",4,10,18,212,"ga",1,2,1,349.400000000023,0.349400000000023,-0.620125428097622
"j4050",4,11,1,9,"tu",4,3,1,345.199999999953,0.345199999999953,-0.644715326670665
"j4050",4,11,2,15,"tu",4,3,1,285.099999999977,0.285099999999977,-0.99658506576939
"j4050",4,11,3,21,"tu",4,3,1,169.099999999977,0.169099999999977,-1.67573464539449
"j4050",4,11,4,27,"tu",4,3,1,172.900000000023,0.172900000000023,-1.65348664192374
"j4050",4,11,5,42,"tu",4,3,1,342.899999999907,0.342899999999907,-0.658181223508329
"j4050",4,11,6,48,"tu",4,3,1,154.79999999993,0.15479999999993,-1.75945739529682
"j4050",4,11,7,72,"tu",4,3,1,122.599999999977,0.122599999999977,-1.94797995102007
"j4050",4,11,8,90,"tu",4,3,0,NA,NA,NA
"j4050",4,11,9,99,"tu",4,3,0,NA,NA,NA
"j4050",4,11,10,111,"tu",4,3,1,140.29999999993,0.14029999999993,-1.84435109274996
"j4050",4,11,11,117,"tu",4,3,1,304.29999999993,0.30429999999993,-0.884174100866201
"j4050",4,11,12,126,"tu",4,3,1,190.29999999993,0.19029999999993,-1.55161420498052
"j4050",4,11,13,135,"tu",4,3,1,172.199999999953,0.172199999999953,-1.65758495835292
"j4050",4,11,14,141,"tu",4,3,1,184.199999999953,0.184199999999953,-1.58732810528826
"j4050",4,11,15,150,"tu",4,3,1,126.099999999977,0.126099999999977,-1.9274883688762
"j4050",4,11,16,165,"tu",4,3,1,8.09999999997672,0.00809999999997672,-2.61834742401208
"j4050",4,11,17,186,"tu",4,3,1,229.79999999993,0.22979999999993,-1.32035206364266
"j4050",4,11,18,210,"tu",4,3,0,NA,NA,NA
"j4050",4,12,2,13,"mi",3,1,0,NA,NA,NA
"j4050",4,12,3,31,"mi",3,1,1,577.099999999977,0.577099999999977,0.712998358804131
"j4050",4,12,4,40,"mi",3,1,0,NA,NA,NA
"j4050",4,12,5,46,"mi",3,1,1,659.099999999977,0.659099999999977,1.19308685474601
"j4050",4,12,6,58,"mi",3,1,0,NA,NA,NA
"j4050",4,12,7,73,"mi",3,1,0,NA,NA,NA
"j4050",4,12,8,82,"mi",3,1,1,666.899999999907,0.666899999999907,1.23875380923763
"j4050",4,12,9,103,"mi",3,1,0,NA,NA,NA
"j4050",4,12,10,118,"mi",3,1,0,NA,NA,NA
"j4050",4,12,11,139,"mi",3,1,0,NA,NA,NA
"j4050",4,12,12,151,"mi",3,1,1,520.5,0.5205,0.381620201849262
"j4050",4,12,13,157,"mi",3,1,1,732.399999999907,0.732399999999907,1.6222391322156
"j4050",4,12,14,169,"mi",3,1,0,NA,NA,NA
"j4050",4,12,15,181,"mi",3,1,0,NA,NA,NA
"j4050",4,12,16,190,"mi",3,1,0,NA,NA,NA
"j4050",4,12,17,196,"mi",3,1,0,NA,NA,NA
"j4050",4,12,18,205,"mi",3,1,0,NA,NA,NA
"j4050",5,13,1,26,"ki",2,2,1,339.599999999977,0.339599999999977,-0.677501858100702
"j4050",5,13,2,32,"ki",2,2,1,503.599999999977,0.503599999999977,0.282675133783057
"j4050",5,13,3,38,"ki",2,2,1,299.400000000023,0.299400000000023,-0.912862315867061
"j4050",5,13,4,50,"ki",2,2,1,307.5,0.3075,-0.865438940048547
"j4050",5,13,5,62,"ki",2,2,1,267.199999999953,0.267199999999953,-1.10138487159099
"j4050",5,13,6,68,"ki",2,2,1,671.29999999993,0.67129999999993,1.26451465536148
"j4050",5,13,7,86,"ki",2,2,1,299.199999999953,0.299199999999953,-0.914033263418549
"j4050",5,13,8,92,"ki",2,2,1,527.199999999953,0.527199999999953,0.420846944810091
"j4050",5,13,9,98,"ki",2,2,1,275.199999999953,0.275199999999953,-1.05454696954788
"j4050",5,13,10,122,"ki",2,2,1,419.099999999977,0.419099999999977,-0.212050206547294
"j4050",5,13,11,134,"ki",2,2,0,NA,NA,NA
"j4050",5,13,12,149,"ki",2,2,1,308.79999999993,0.30879999999993,-0.857827780966951
"j4050",5,13,13,155,"ki",2,2,1,432.699999999953,0.432699999999953,-0.132425773074148
"j4050",5,13,14,182,"ki",2,2,1,882.5,0.8825,2.5010352693
"j4050",5,13,15,188,"ki",2,2,1,438.599999999977,0.438599999999977,-0.0978828203172132
"j4050",5,13,16,194,"ki",2,2,1,258.29999999993,0.25829999999993,-1.15349203761408
"j4050",5,13,18,209,"ki",2,2,1,244.399999999907,0.244399999999907,-1.23487289241412
"j4050",5,14,1,3,"se",2,3,1,467.79999999993,0.46779999999993,0.0730755221398636
"j4050",5,14,2,18,"se",2,3,1,381.899999999907,0.381899999999907,-0.429846451048167
"j4050",5,14,3,24,"se",2,3,1,281.699999999953,0.281699999999953,-1.01649117413785
"j4050",5,14,4,33,"se",2,3,1,279.79999999993,0.27979999999993,-1.02761517587323
"j4050",5,14,5,45,"se",2,3,1,223.5,0.2235,-1.3572369115012
"j4050",5,14,6,66,"se",2,3,1,325.5,0.3255,-0.760053660451549
"j4050",5,14,7,72,"se",2,3,1,345.5,0.3455,-0.642958905343773
"j4050",5,14,8,87,"se",2,3,1,259.29999999993,0.25929999999993,-1.1476372998587
"j4050",5,14,9,105,"se",2,3,1,271.199999999953,0.271199999999953,-1.07796592056943
"j4050",5,14,10,120,"se",2,3,0,NA,NA,NA
"j4050",5,14,11,126,"se",2,3,1,301,0.301,-0.903494735458574
"j4050",5,14,12,132,"se",2,3,1,265.100000000093,0.265100000000093,-1.11367982087649
"j4050",5,14,13,162,"se",2,3,1,404.899999999907,0.404899999999907,-0.295187482674225
"j4050",5,14,14,168,"se",2,3,1,368.79999999993,0.36879999999993,-0.506543515643625
"j4050",5,14,15,177,"se",2,3,1,246.699999999953,0.246699999999953,-1.22140699557646
"j4050",5,14,16,186,"se",2,3,1,276.70000000007,0.27670000000007,-1.04576486291411
"j4050",5,14,17,195,"se",2,3,1,514.599999999977,0.514599999999977,0.347077249092333
"j4050",5,14,18,204,"se",2,3,1,280.5,0.2805,-1.02351685944404
"j4050",5,15,1,15,"mi",3,1,1,342,0.342,-0.663450487487634
"j4050",5,15,2,27,"mi",3,1,1,406,0.406,-0.288747271142753
"j4050",5,15,3,33,"mi",3,1,1,745.899999999907,0.745899999999907,1.70127809191335
"j4050",5,15,4,54,"mi",3,1,1,367.699999999953,0.367699999999953,-0.512983727174418
"j4050",5,15,5,63,"mi",3,1,1,693.699999999953,0.693699999999953,1.39566078108232
"j4050",5,15,6,69,"mi",3,1,1,465.599999999977,0.465599999999977,0.0601950990782836
"j4050",5,15,7,81,"mi",3,1,1,377.600000000093,0.377600000000093,-0.455021823395249
"j4050",5,15,8,96,"mi",3,1,1,427.399999999907,0.427399999999907,-0.163455883177977
"j4050",5,15,9,102,"mi",3,1,0,NA,NA,NA
"j4050",5,15,10,108,"mi",3,1,1,203.399999999907,0.203399999999907,-1.47491714038506
"j4050",5,15,11,114,"mi",3,1,1,191.29999999993,0.19129999999993,-1.54575946722513
"j4050",5,15,12,126,"mi",3,1,1,471.199999999953,0.471199999999953,0.0929816305083201
"j4050",5,15,13,135,"mi",3,1,0,NA,NA,NA
"j4050",5,15,14,144,"mi",3,1,0,NA,NA,NA
"j4050",5,15,15,150,"mi",3,1,0,NA,NA,NA
"j4050",5,15,16,180,"mi",3,1,0,NA,NA,NA
"j4050",5,15,17,192,"mi",3,1,0,NA,NA,NA
"j4050",5,15,18,198,"mi",3,1,0,NA,NA,NA
"j4050",6,16,1,1,"be",4,2,0,NA,NA,NA
"j4050",6,16,2,13,"be",4,2,1,356.29999999993,0.35629999999993,-0.579727737585985
"j4050",6,16,3,25,"be",4,2,1,268.29999999993,0.26829999999993,-1.0949446600602
"j4050",6,16,4,34,"be",4,2,1,354.099999999977,0.354099999999977,-0.592608160647565
"j4050",6,16,5,43,"be",4,2,1,200.099999999977,0.200099999999977,-1.49423777497744
"j4050",6,16,6,58,"be",4,2,1,170.100000000093,0.170100000000093,-1.66987990763842
"j4050",6,16,7,67,"be",4,2,0,NA,NA,NA
"j4050",6,16,8,76,"be",4,2,1,29.8999999999069,0.0298999999999069,-2.49071414094501
"j4050",6,16,9,91,"be",4,2,1,95.7999999999302,0.0957999999999302,-2.10488692286476
"j4050",6,16,10,109,"be",4,2,1,171.699999999953,0.171699999999953,-1.66051232723062
"j4050",6,16,11,115,"be",4,2,1,255.599999999977,0.255599999999977,-1.16929982955336
"j4050",6,16,12,124,"be",4,2,1,349.5,0.3495,-0.619539954322218
"j4050",6,16,13,133,"be",4,2,1,331.5,0.3315,-0.724925233919216
"j4050",6,16,14,148,"be",4,2,1,85.2999999999302,0.0852999999999302,-2.16636166929634
"j4050",6,16,15,157,"be",4,2,1,227.199999999953,0.227199999999953,-1.33557438180654
"j4050",6,16,16,196,"be",4,2,1,269,0.269,-1.09084634363101
"j4050",6,16,17,208,"be",4,2,1,301,0.301,-0.903494735458574
"j4050",6,16,18,214,"be",4,2,1,736.900000000023,0.736900000000023,1.64858545211553
"j4050",6,17,1,18,"se",2,3,1,408.70000000007,0.40870000000007,-0.272939479202793
"j4050",6,17,2,27,"se",2,3,1,286.5,0.2865,-0.988388432911711
"j4050",6,17,3,36,"se",2,3,1,252.5,0.2525,-1.18744951659493
"j4050",6,17,4,42,"se",2,3,1,408.399999999907,0.408399999999907,-0.274695900530364
"j4050",6,17,5,51,"se",2,3,1,214.40000000014,0.21440000000014,-1.41051502507442
"j4050",6,17,6,69,"se",2,3,1,194.199999999953,0.194199999999953,-1.52878072773437
"j4050",6,17,7,81,"se",2,3,1,554.199999999953,0.554199999999953,0.578924864205588
"j4050",6,17,8,87,"se",2,3,1,286.09999999986,0.28609999999986,-0.990730328014686
"j4050",6,17,9,102,"se",2,3,1,400.100000000093,0.400100000000093,-0.323290223899002
"j4050",6,17,10,111,"se",2,3,1,317.899999999907,0.317899999999907,-0.804549667393048
"j4050",6,17,11,129,"se",2,3,1,361.800000000047,0.361800000000047,-0.547526679930661
"j4050",6,17,12,135,"se",2,3,1,445.699999999953,0.445699999999953,-0.0563141822540936
"j4050",6,17,13,156,"se",2,3,1,251.699999999953,0.251699999999953,-1.19213330679952
"j4050",6,17,14,171,"se",2,3,0,NA,NA,NA
"j4050",6,17,15,192,"se",2,3,1,259.5,0.2595,-1.14646635230721
"j4050",6,17,16,201,"se",2,3,1,417.199999999953,0.417199999999953,-0.223174208282674
"j4050",6,17,17,207,"se",2,3,1,821.300000000047,0.821300000000047,2.14272531867048
"j4050",6,17,18,216,"se",2,3,1,227,0.227,-1.33674532935734
"j4050",6,18,1,6,"za",4,1,1,340.90000000014,0.34090000000014,-0.669890699017742
"j4050",6,18,2,12,"za",4,1,1,336.90000000014,0.33690000000014,-0.693309650039297
"j4050",6,18,3,21,"za",4,1,1,374.699999999953,0.374699999999953,-0.472000562886696
"j4050",6,18,4,42,"za",4,1,1,500.699999999953,0.500699999999953,0.265696394292289
"j4050",6,18,5,48,"za",4,1,1,504.699999999953,0.504699999999953,0.289115345313844
"j4050",6,18,6,60,"za",4,1,1,416.600000000093,0.416600000000093,-0.226687050935087
"j4050",6,18,7,81,"za",4,1,1,310.300000000047,0.310300000000047,-0.849045674333183
"j4050",6,18,8,102,"za",4,1,1,404.199999999953,0.404199999999953,-0.299285799102728
"j4050",6,18,9,114,"za",4,1,1,388.100000000093,0.388100000000093,-0.393547076963667
"j4050",6,18,10,123,"za",4,1,1,554.199999999953,0.554199999999953,0.578924864205588
"j4050",6,18,11,129,"za",4,1,1,478.199999999953,0.478199999999953,0.133964794796042
"j4050",6,18,12,135,"za",4,1,1,306.100000000093,0.306100000000093,-0.873635572905546
"j4050",6,18,13,141,"za",4,1,1,277.899999999907,0.277899999999907,-1.0387391776086
"j4050",6,18,14,156,"za",4,1,1,415.90000000014,0.41590000000014,-0.230785367363584
"j4050",6,18,15,177,"za",4,1,1,637.800000000047,0.637800000000047,1.06838094055664
"j4050",6,18,16,192,"za",4,1,1,383.699999999953,0.383699999999953,-0.419307923088198
"j4050",6,18,17,201,"za",4,1,0,NA,NA,NA
"j4050",6,18,18,216,"za",4,1,0,NA,NA,NA
"j4050",7,19,1,7,"tu",4,3,1,315.300000000047,0.315300000000047,-0.819771985556239
"j4050",7,19,2,19,"tu",4,3,1,147.199999999953,0.147199999999953,-1.80395340223764
"j4050",7,19,3,40,"tu",4,3,1,345,0.345,-0.645886274221468
"j4050",7,19,4,52,"tu",4,3,1,264.90000000014,0.26490000000014,-1.11485076842729
"j4050",7,19,5,61,"tu",4,3,1,190.800000000047,0.190800000000047,-1.54868683610214
"j4050",7,19,6,67,"tu",4,3,1,506.90000000014,0.50690000000014,0.301995768376794
"j4050",7,19,7,76,"tu",4,3,1,232.800000000047,0.232800000000047,-1.30278785037581
"j4050",7,19,8,91,"tu",4,3,1,162.699999999953,0.162699999999953,-1.71320496702912
"j4050",7,19,9,97,"tu",4,3,1,278.59999999986,0.27859999999986,-1.0346408611801
"j4050",7,19,10,109,"tu",4,3,1,54.6000000000931,0.0546000000000931,-2.34610211838582
"j4050",7,19,11,115,"tu",4,3,1,170.5,0.1705,-1.66753801253681
"j4050",7,19,12,121,"tu",4,3,1,166.5,0.1665,-1.69095696355836
"j4050",7,19,13,127,"tu",4,3,1,42.4000000001397,0.0424000000001397,-2.41752991900129
"j4050",7,19,14,133,"tu",4,3,0,NA,NA,NA
"j4050",7,19,15,145,"tu",4,3,0,NA,NA,NA
"j4050",7,19,16,187,"tu",4,3,1,202,0.202,-1.48311377324206
"j4050",7,19,17,199,"tu",4,3,1,162,0.162,-1.71730328345761
"j4050",7,19,18,208,"tu",4,3,1,271.800000000047,0.271800000000047,-1.07445307791565
"j4050",7,20,1,6,"po",3,2,1,295.5,0.2955,-0.935695793113212
"j4050",7,20,2,12,"po",3,2,1,283.5,0.2835,-1.00595264617788
"j4050",7,20,3,21,"po",3,2,1,385.40000000014,0.38540000000014,-0.409354868902942
"j4050",7,20,4,42,"po",3,2,1,543.199999999953,0.543199999999953,0.514522748896312
"j4050",7,20,5,48,"po",3,2,1,283.100000000093,0.283100000000093,-1.00829454127949
"j4050",7,20,6,63,"po",3,2,1,357.100000000093,0.357100000000093,-0.575043947380719
