"subject","subjID","block","code","stream_pos","target_syll","sequence_file","tgt_word","tgt_pos","detect","rt"
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,7,86,"ga","cue_linfade_exp_seq_A_23.wav",1,2,0,NA
19,"d2018",12,8,92,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,435.400000000023
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,9,107,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,965.400000000023
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,10,116,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,539.300000000047
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,11,122,"ga","cue_linfade_exp_seq_A_23.wav",1,2,0,NA
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,2,NA
19,"d2018",12,12,134,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,511.100000000093
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,2,NA
19,"d2018",12,13,149,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,497.100000000093
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,14,158,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,430.900000000023
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,15,173,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,72.9000000000233
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,16,179,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,508.800000000047
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,17,203,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,476.70000000007
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",12,18,215,"ga","cue_linfade_exp_seq_A_23.wav",1,2,1,500.100000000093
19,"d2018",12,0,0,"ga","cue_linfade_exp_seq_A_23.wav",1,2,NA,NA
19,"d2018",13,1,9,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,361.900000000023
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,2,21,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,417.800000000047
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,3,30,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,351.800000000047
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,4,39,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,421.699999999953
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,5,54,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,415.600000000093
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,2,NA
19,"d2018",13,6,66,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,319.600000000093
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,7,75,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,341.400000000023
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,8,84,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,419.400000000023
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,9,93,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,409.300000000047
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,10,111,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,373.300000000047
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,11,144,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,331.099999999977
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,12,150,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,343
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,13,162,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,414.800000000047
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,14,168,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,394.800000000047
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,15,183,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,476.800000000047
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,16,195,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,612.600000000093
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,17,204,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,394.600000000093
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",13,18,213,"di","cue_linfade_exp_seq_A_10.wav",1,3,1,528.5
19,"d2018",13,0,0,"di","cue_linfade_exp_seq_A_10.wav",1,3,NA,NA
19,"d2018",14,1,4,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,606.400000000023
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,2,22,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,730.20000000007
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,3,28,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,550.20000000007
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,4,40,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,1190.09999999998
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,5,49,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,820
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,6,61,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,804
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,7,73,"nu","cue_linfade_exp_seq_A_06.wav",1,1,0,NA
19,"d2018",14,8,94,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,489.800000000047
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,9,106,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,817.70000000007
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,10,133,"nu","cue_linfade_exp_seq_A_06.wav",1,1,0,NA
19,"d2018",14,11,142,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,545.400000000023
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,12,169,"nu","cue_linfade_exp_seq_A_06.wav",1,1,0,NA
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,2,NA
19,"d2018",14,13,175,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,1239.20000000007
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,14,187,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,751.100000000093
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,15,193,"nu","cue_linfade_exp_seq_A_06.wav",1,1,0,NA
19,"d2018",14,16,199,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,1119
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,17,205,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,611
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",14,18,211,"nu","cue_linfade_exp_seq_A_06.wav",1,1,1,902.800000000047
19,"d2018",14,0,0,"nu","cue_linfade_exp_seq_A_06.wav",1,1,NA,NA
19,"d2018",15,1,8,"po","cue_linfade_exp_seq_A_04.wav",3,2,0,NA
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,2,NA
19,"d2018",15,2,23,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,604.5
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,3,29,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,376.600000000093
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,4,44,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,386.400000000023
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,5,53,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,384.400000000023
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,6,65,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,392.300000000047
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,7,77,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,520.20000000007
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,8,92,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,506.20000000007
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,9,101,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,328.099999999977
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,10,119,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,347.900000000023
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,11,143,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,539.70000000007
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,12,164,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,465.599999999977
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,13,173,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,575.5
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,14,179,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,459.599999999977
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,15,188,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,337.400000000023
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,16,194,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,517.300000000047
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,17,203,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,371.300000000047
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",15,18,212,"po","cue_linfade_exp_seq_A_04.wav",3,2,1,593.20000000007
19,"d2018",15,0,0,"po","cue_linfade_exp_seq_A_04.wav",3,2,NA,NA
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,2,NA
19,"d2018",16,1,17,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,699
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,2,35,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,374.800000000047
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,2,NA
19,"d2018",16,3,50,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,488.800000000047
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,4,56,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,1020.60000000009
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,5,74,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,872.599999999977
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,6,83,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,534.59999999986
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,7,95,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,622.40000000014
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,8,101,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,514.300000000047
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,9,107,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,782.399999999907
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,10,113,"ki","cue_linfade_exp_seq_A_05.wav",2,2,0,NA
19,"d2018",16,11,122,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,608.299999999814
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,12,128,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,788.299999999814
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,13,137,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,482.199999999953
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,14,167,"ki","cue_linfade_exp_seq_A_05.wav",2,2,0,NA
19,"d2018",16,15,176,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,515.899999999907
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,16,182,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,751.899999999907
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,17,188,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,787.799999999814
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,18,200,"ki","cue_linfade_exp_seq_A_05.wav",2,2,1,467.699999999953
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,NA,NA
19,"d2018",16,0,0,"ki","cue_linfade_exp_seq_A_05.wav",2,2,2,NA
19,"d2018",17,1,9,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,764.899999999907
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,2,15,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,376.800000000047
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,3,21,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,364.800000000047
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,4,27,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,376.799999999814
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,5,42,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,394.699999999953
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,6,48,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,526.799999999814
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,7,72,"tu","cue_linfade_exp_seq_A_17.wav",4,3,0,NA
19,"d2018",17,8,90,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,554.399999999907
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,9,99,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,864.399999999907
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,10,111,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,336.299999999814
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,11,117,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,412.299999999814
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,12,126,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,354.199999999953
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,13,135,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,640.09999999986
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,14,141,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,532.09999999986
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,15,150,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,522
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,16,165,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,515.899999999907
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,17,186,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,425.799999999814
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,2,NA
19,"d2018",17,18,210,"tu","cue_linfade_exp_seq_A_17.wav",4,3,1,593.59999999986
19,"d2018",17,0,0,"tu","cue_linfade_exp_seq_A_17.wav",4,3,NA,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,1,7,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,2,25,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,3,31,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,919.199999999953
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
19,"d2018",18,4,49,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,5,55,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,1175
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
19,"d2018",18,6,64,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,7,73,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,8,85,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,298.899999999907
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
19,"d2018",18,9,91,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,10,112,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,468.699999999953
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
19,"d2018",18,11,118,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,96.5999999998603
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
19,"d2018",18,12,124,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,13,133,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,14,157,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,1226.39999999991
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,15,178,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,16,190,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,2,NA
19,"d2018",18,17,205,"ro","cue_linfade_exp_seq_A_22.wav",2,1,1,1138.10000000009
19,"d2018",18,0,0,"ro","cue_linfade_exp_seq_A_22.wav",2,1,NA,NA
19,"d2018",18,18,211,"ro","cue_linfade_exp_seq_A_22.wav",2,1,0,NA
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,2,NA
19,"d2018",19,1,18,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,2,27,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,3,36,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,4,42,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,5,51,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,6,69,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,977.399999999907
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,7,81,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,8,87,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,9,102,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,503.199999999953
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,10,111,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",19,11,129,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,425
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,12,135,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,645
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,13,156,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,378.800000000047
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,14,171,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,428.600000000093
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,15,192,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,1066.5
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,16,201,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,480.5
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,17,207,"se","cue_linfade_exp_seq_A_08.wav",2,3,1,564.300000000047
19,"d2018",19,0,0,"se","cue_linfade_exp_seq_A_08.wav",2,3,NA,NA
19,"d2018",19,18,216,"se","cue_linfade_exp_seq_A_08.wav",2,3,0,NA
19,"d2018",20,1,6,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,488.200000000186
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,2,12,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,524.100000000093
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,3,21,"za","cue_linfade_exp_seq_A_19.wav",4,1,0,NA
19,"d2018",20,4,42,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,696
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,5,48,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,499.90000000014
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,6,60,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,411.800000000047
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,7,81,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,1209.70000000019
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,8,102,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,607.5
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,9,114,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,519.5
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,10,123,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,661.5
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,11,129,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,537.399999999907
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,12,135,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,429.200000000186
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,13,141,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,377.300000000047
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
19,"d2018",20,14,156,"za","cue_linfade_exp_seq_A_19.wav",4,1,1,779.300000000047
19,"d2018",20,0,0,"za","cue_linfade_exp_seq_A_19.wav",4,1,NA,NA
