data,test,n,w,CI.low,CI.hi,p
corr,transitional probability,239,641317440,0.055604457116551646,0.06569620939972788,2.7171976145940907e-120
corr,word identity,468,2186357752.5,-0.001666956497531789,0.00536461464937275,0.30566378171467984
corr,duplet identity,156,238641182,-0.01337762505941715,-0.0012132500919509372,0.018708886921929742
corr,ordinal position,468,2305115212,0.0233070489891023,0.03037523283458226,9.282637630680965e-50
corr,transitional probability,239,640958608,0.055026630042584644,0.06507529929191785,9.712919880092912e-119
corr,word identity,468,2190134219,-5.025535649798574e-4,0.006574466994949757,0.09470594017453242
corr,duplet identity,156,240734167.5,-0.009226254146704353,0.003030557155778702,0.3209137457312308
corr,ordinal position,468,2311446460,0.02465563244466297,0.03174556444955879,1.8793180035611554e-54
corr,transitional probability,239,638045737,0.052960795274530015,0.0631119920552053,1.0456167750520605e-109
corr,word identity,468,2165575896.5,-0.006051580159601446,9.527129815076509e-4,0.15690028827866648
corr,duplet identity,156,236588576.5,-0.016605296873848457,-0.004317528903684101,8.479472955801384e-4
corr,ordinal position,468,2314124835,0.02533554943638914,0.03242920397589113,3.6126014792499956e-57
corr,transitional probability,239,636655599,0.05169586381606657,0.061893324408224704,1.2279132634956298e-104
corr,word identity,468,2180252368.5,-0.002793019286224333,0.004226356176191631,0.6919803163236393
corr,duplet identity,156,238569590.5,-0.013065866271181862,-8.325640495727565e-4,0.026302727145336546
corr,ordinal position,468,2307177077.5,0.023996549399555665,0.031094070564116658,6.174955766211315e-52
corr,transitional probability,239,638483358,0.05334549997522286,0.06351566165154253,1.0702696240641422e-110
corr,word identity,468,2164500224.5,-0.006615756292869167,4.1008759077824745e-4,0.08521149878168599
corr,duplet identity,156,237219936,-0.014923686212475184,-0.002689393998347105,0.004775975803743377
corr,ordinal position,468,2301621527.5,0.022732366307373054,0.029841852647267242,7.728838043983814e-48
corr,transitional probability,239,644015724,0.058437972979149405,0.06859887693616554,1.522599123621011e-129
corr,word identity,468,2171659384,-0.0044758550705733865,0.0025404144460811073,0.588845885396781
corr,duplet identity,156,237035081.5,-0.015665905263759022,-0.003365851843663215,0.002402607229086166
corr,ordinal position,468,2306589831.5,0.02379134666457207,0.03086219413846631,1.822535107590763e-51
corr,transitional probability,239,643171547,0.05719003416352091,0.06726955973239422,1.60178135570971e-126
corr,word identity,468,2177599446.5,-0.003598969110735732,0.0033927837658504767,0.9548459885990641
corr,duplet identity,156,238450156.5,-0.013759404122092925,-0.0014760795895459664,0.014977147061047415
corr,ordinal position,468,2309865954.5,0.02452016296256811,0.031609908394359405,4.9007407497751514e-54
corr,transitional probability,239,637579993,0.05242569025363206,0.06257489356734017,5.7307996624814665e-108
corr,word identity,468,2177144538.5,-0.003366083343974091,0.0036395735463737085,0.9400477320004164
corr,duplet identity,156,238988331.5,-0.011851403313626753,5.172336654978675e-4,0.07312272781485284
corr,ordinal position,468,2304407664,0.023437908385502283,0.03052779409327671,5.252222488331651e-50
corr,transitional probability,239,641633700,0.055814752021427216,0.0659025439616723,4.288430291237552e-121
corr,word identity,468,2176224183.5,-0.0037559383538871716,0.003259684345384404,0.8896985498717569
corr,duplet identity,156,240022095,-0.009504026605740741,0.002742536607526814,0.27989081579437824
corr,ordinal position,468,2314114551,0.025595085256299884,0.032716307379227615,9.748562207875762e-58
corr,transitional probability,239,637421380,0.05220775804145407,0.06236233697110942,3.2379681814116474e-107
corr,word identity,468,2170337700,-0.005209844105784728,0.0018230830286127472,0.3478569327161224
corr,duplet identity,156,239227282.5,-0.012289939686842217,-5.053124868695594e-5,0.048606921745052774
corr,ordinal position,468,2302153140.5,0.02261343431784098,0.029689064890381766,3.3443610185048815e-47
corr,transitional probability,239,634632434,0.04977629725709282,0.059937659371362244,1.7949194625673322e-98
corr,word identity,468,2180353511,-0.002906545398665054,0.004131834454242584,0.7335927624566615
corr,duplet identity,156,237104237,-0.01590264662509365,-0.003646107498852475,0.0017654800762700155
corr,ordinal position,468,2314882469.5,0.02543728242665,0.03250885260808096,9.098730810124112e-58
corr,transitional probability,239,639905291,0.05444961430370936,0.064548419544237165,3.687475410435779e-115
corr,word identity,468,2174665467.5,-0.004278267951254631,0.0027580131554607746,0.6754393390186393
corr,duplet identity,156,238008030,-0.014587227167513438,-0.0023819241331802456,0.006312015045241079
corr,ordinal position,468,2303990523.5,0.02344658894709996,0.030536506340535775,5.522887625402742e-50
corr,transitional probability,239,638586533,0.05315152232135069,0.06326844099263114,2.7809679423680774e-111
corr,word identity,468,2184811327,-0.0016975011436556487,0.005342482952542589,0.31391605958688285
corr,duplet identity,156,237438957.5,-0.01580948342741746,-0.003543717685212803,0.002001888426651025
corr,ordinal position,468,2304338824.5,0.023207719308536243,0.030277031705693444,1.7090631435266798e-49
corr,transitional probability,239,640888946,0.05574297938289689,0.06596389772582456,7.436333894551114e-119
corr,word identity,468,2176951698.5,-0.003751158451949123,0.003282398154505926,0.8968501289496578
corr,duplet identity,156,239048724,-0.011788929765854547,3.832285876934696e-4,0.0669818270961708
corr,ordinal position,468,2308778813,0.024170139507781647,0.031242836758763277,5.946579393786745e-53
corr,transitional probability,239,641106906,0.0553582402077601,0.06549990454381338,2.534097699801978e-119
corr,word identity,468,2171979096,-0.004651618342644527,0.002375471551068601,0.5274844365231983
corr,duplet identity,156,239394951,-0.011798409877410548,4.803767995551836e-4,0.07061650379731156
corr,ordinal position,468,2306348867,0.02366999887968563,0.030744121421120554,4.8478570480379394e-51
corr,transitional probability,239,643842588,0.05837453532301489,0.06854789760193654,4.958791556496893e-129
corr,word identity,468,2188395986.5,-9.372127903776051e-4,0.006079956906496551,0.15397166665360837
corr,duplet identity,156,236660752.5,-0.016473811537048987,-0.004193695100289658,9.64321605445905e-4
corr,ordinal position,468,2310271717,0.024685558692140907,0.031793730122432196,2.0770882740614205e-54
corr,transitional probability,239,643486695,0.057869602223220094,0.06801841193052525,4.5760651498108465e-128
corr,word identity,468,2161663974,-0.006975019121917659,5.430780000563115e-5,0.05496992111722195
corr,duplet identity,156,238671168,-0.012756423318579867,-6.036857289425934e-4,0.03172190329234298
corr,ordinal position,468,2303807569.5,0.023241784638071267,0.030339553923480457,3.1319504274174823e-49
corr,transitional probability,239,643127143,0.057432935742336225,0.06756770523239204,3.4530265104932026e-126
corr,word identity,468,2181901815,-0.002688686705097037,0.004348824245941902,0.645273907565778
corr,duplet identity,156,238237785,-0.013931671189733055,-0.0016613624827720025,0.01279965099683693
corr,ordinal position,468,2311716824,0.024864435355293917,0.03195275836357928,2.1180051784092558e-55
corr,transitional probability,239,641791034,0.05634615101487659,0.0664611197341163,3.714406605972726e-122
corr,word identity,468,2175984946.5,-0.0038636816934618737,0.0031346295876160807,0.8401087322406815
corr,duplet identity,156,239973454.5,-0.010647699413054742,0.0015917936848959466,0.14900201235990976
corr,ordinal position,468,2306773518,0.023879735425562588,0.030993130273113553,2.2250754260059136e-51
corr,transitional probability,239,637845520,0.052981012486254773,0.06321495559363259,1.7499742227734892e-108
corr,word identity,468,2180371536,-0.002611214999176957,0.004402667718763747,0.6200264582701551
corr,duplet identity,156,239838609,-0.010845378336355939,0.001442426345747625,0.1339042889613911
corr,ordinal position,468,2297907234.5,0.02195735900889749,0.029040975387250718,5.937895005383658e-45
corr,transitional probability,239,639348150,0.054285249736984606,0.06441555642220331,7.619863602484508e-114
corr,word identity,468,2175025611.5,-0.003719768965961512,0.0032903841465956457,0.9045003496388295
corr,duplet identity,156,238782072.5,-0.01244719551575811,-2.1323782673336177e-4,0.042427028995723995
corr,ordinal position,468,2300858350.5,0.02261955553373546,0.029747448810357003,4.1861620474636273e-47
corr,transitional probability,239,636680247,0.051587732551046636,0.06174556864687285,1.0277825665297106e-104
corr,word identity,468,2184172542.5,-0.001994887003989544,0.005040146719422298,0.39859351962707434
corr,duplet identity,156,236237496.5,-0.01752895105766225,-0.00531683508026087,2.4786852442402254e-4
corr,ordinal position,468,2313369755,0.025158503803446183,0.03225823679382129,1.8793799166550452e-56
corr,transitional probability,239,640723864,0.055431712123804336,0.06563421823455498,2.646886988409119e-118
corr,word identity,468,2176833786,-0.00379041641959783,0.003218279272020754,0.8721204163297712
corr,duplet identity,156,237601508,-0.015382250101332788,-0.0030768244211104123,0.003291826032373134
corr,ordinal position,468,2310916636,0.02457539117579718,0.03168191450301424,5.602267209774694e-54
corr,transitional probability,239,637654006,0.052310131479120545,0.06244680048139787,4.875369844129635e-108
corr,word identity,468,2176123504,-0.003641262029877088,0.0033848711547637845,0.9429484385771449
corr,duplet identity,156,239264521,-0.011600155164121986,7.207120177692833e-4,0.08282821277214117
corr,ordinal position,468,2300238522.5,0.022154621151927872,0.02926519329357421,9.432024379715101e-46
corr,transitional probability,239,637620470,0.05255752616413126,0.06272325070254632,6.234748906382757e-108
corr,word identity,468,2179718090.5,-0.002935220866239945,0.00409327713318774,0.7490498576074696
corr,duplet identity,156,239616325.5,-0.010766277186956427,0.0015068445512225609,0.14062798286726116
corr,ordinal position,468,2294780173.5,0.021061386425153875,0.02818567441385878,6.416285701946488e-42
corr,transitional probability,239,641862167,0.0561643878337819,0.06627021178471508,4.818628180557503e-122
corr,word identity,468,2169573437.5,-0.004966383190417386,0.002065377413651896,0.4205950790969529
corr,duplet identity,156,240095756,-0.009833937496947075,0.0024460829047147567,0.23778365335795865
corr,ordinal position,468,2304488345,0.02355290451226178,0.030713477668445947,4.956290216607205e-50
corr,transitional probability,239,638330483,0.05293498505724361,0.06305890213291157,3.3266138651154896e-110
corr,word identity,468,2183912276,-0.00216991604677118,0.004826943686224369,0.4601237092692898
corr,duplet identity,156,238581838.5,-0.013147416602328578,-7.439957294520111e-4,0.02750526317328368
corr,ordinal position,468,2309166920.5,0.02423991274180942,0.03129834495033524,2.8796308579210797e-53
corr,transitional probability,239,636202324,0.05110099967686528,0.06122919672278376,3.8517542078753484e-103
corr,word identity,468,2171396495.5,-0.00467758096139757,0.0023406971263948365,0.5145865672978707
corr,duplet identity,156,236292026.5,-0.017633224584012903,-0.005337803664366416,2.5323519562166804e-4
corr,ordinal position,468,2300908294.5,0.022720029391769384,0.02986420909466357,2.2946661651318457e-47
corr,transitional probability,239,641458423,0.05583071055677959,0.06594475369556273,2.0468135216072862e-120
corr,word identity,468,2170910167.5,-0.005010989946653199,0.0020045461575802295,0.40356073337632775
corr,duplet identity,156,235413573.5,-0.018604100860847732,-0.006431984904710196,5.56569899915089e-5
corr,ordinal position,468,2296404987,0.021849178205491142,0.028956451610306414,2.421850495294292e-44
corr,transitional probability,239,642246356,0.057015830954054186,0.0671889816526583,1.2885998982042977e-123
corr,word identity,468,2192650100,-9.915782971631551e-5,0.006925603756774394,0.05857649839584345
corr,duplet identity,156,234093966,-0.022016032544791155,-0.00971585922492342,4.289873553531233e-7
corr,ordinal position,468,2309300917,0.02411732694045976,0.031171167540978047,4.646973823245854e-53
corr,transitional probability,239,636947852,0.052081861958106684,0.06225864320448062,2.2490205505064127e-106
corr,word identity,468,2193157571.5,-2.3629411425768812e-4,0.006819424240478196,0.06846599464819426
corr,duplet identity,156,238321007.5,-0.013625182241418345,-0.0013322501712218736,0.017379436878821847
corr,ordinal position,468,2309477612,0.024309218709218258,0.03140484013371349,3.6590067415707365e-53
corr,transitional probability,239,643178597,0.057173016089789,0.0672568769791533,1.2301304891708582e-126
corr,word identity,468,2190416866.5,-7.412410570473756e-4,0.006311177866173639,0.12349941194608836
corr,duplet identity,156,235861909.5,-0.018435827801714152,-0.006208164250809618,7.826637120375263e-5
corr,ordinal position,468,2301879974,0.022853967584245603,0.029944764267239195,6.901542894040967e-48
corr,transitional probability,239,644621296,0.05875519824548661,0.06888612584208512,1.4153774007248894e-131
corr,word identity,468,2171908920,-0.0045741354998974845,0.0024299485664411487,0.5517781941625273
corr,duplet identity,156,235901537.5,-0.01810505405806736,-0.005927580108105367,1.102471688614303e-4
corr_z,ordinal position,460,2284113092,0.04006158429378374,0.04794577114003988,3.6273171218436412e-106
corr_z,transitional probability,234,629388818,0.07755833919026063,0.08911549710742214,1.9429812081803372e-172
corr_z,word identity,460,2121359972.5,2.6386001071272453e-4,0.008031103325282573,0.03653100573625819
corr_z,duplet identity,154,231281563,-0.017213803013666547,-0.0036444916602126295,0.0025720665825764346
corr_z,ordinal position,460,2290645764,0.04115386813473591,0.04899928258866267,3.361552954619906e-112
corr_z,transitional probability,234,632976880,0.08037586580098238,0.09180335352817123,1.0410537595200996e-187
corr_z,word identity,460,2116976643,-5.929284656179765e-4,0.007200604474588701,0.09586273371057501
corr_z,duplet identity,154,226112817.5,-0.02892102767467972,-0.015324993238108212,1.909603552915525e-10
corr_z,ordinal position,460,2299456283,0.04366598603762571,0.05154265105032904,1.6209017910574674e-124
corr_z,transitional probability,234,631569985,0.07926637341812187,0.09073799640014137,1.2111862728232267e-181
corr_z,word identity,460,2101870300,-0.004473311654549887,0.0033070009032044336,0.7698311444673235
corr_z,duplet identity,154,230671438.5,-0.018647694473106942,-0.005200148209592166,5.292492268079011e-4
corr_z,ordinal position,460,2292002497,0.04230748212536107,0.050258206421785453,1.1422654203445547e-115
corr_z,transitional probability,234,634743988,0.08247192901907126,0.09393530515784171,1.804208802666974e-195
corr_z,word identity,460,2101048891.5,-0.004573312167966851,0.003246650426338318,0.739772962915016
corr_z,duplet identity,154,231405745,-0.016823586872553403,-0.0033015871835365435,0.003552685043354414
corr_z,ordinal position,460,2288984379,0.0411740499905686,0.04905865103022824,2.617270145295483e-111
corr_z,transitional probability,234,632842121,0.08015178566189926,0.09159239687433239,4.0071049212083835e-187
corr_z,word identity,460,2116897967,-7.962181638469674e-4,0.007042343947204132,0.11928552246635891
corr_z,duplet identity,154,231351092.5,-0.017086323082216536,-0.003501053042190643,0.0029779569091166577
corr_z,ordinal position,460,2279602517,0.039170288690104985,0.0470848077118888,3.168583641184278e-101
corr_z,transitional probability,234,633316809,0.08044419106131581,0.09185594779148366,3.4420258330685994e-189
corr_z,word identity,460,2093285427.5,-0.00649384218200229,0.0012798909198484297,0.18968301464330317
corr_z,duplet identity,154,228637480,-0.02333466302108938,-0.00974362773639364,1.8989650955574943e-6
corr_z,ordinal position,460,2296836809,0.043418042752782306,0.051310695016380956,4.164621469282543e-122
corr_z,transitional probability,234,634012065,0.08128600024939847,0.09268177168181353,3.0913706486595723e-192
corr_z,word identity,460,2091844608,-0.007043529380441808,7.316093926342494e-4,0.11229958433384346
corr_z,duplet identity,154,236385893.5,-0.005668155392158397,0.00796368112468275,0.7427563307390802
corr_z,ordinal position,460,2280513664.5,0.03885450489440714,0.046695149309768626,3.750240271450016e-101
corr_z,transitional probability,234,632231715,0.07898091484550894,0.0903247327099847,1.7487364112133368e-184
corr_z,word identity,460,2107550611,-0.0029332283404826264,0.004900789163972639,0.6241690262203368
corr_z,duplet identity,154,231233726.5,-0.017779160692842653,-0.0041235737412339095,0.0016733839069789016
corr_z,ordinal position,460,2281103999.5,0.03926145998028425,0.04712393472533856,2.1072037135808016e-102
corr_z,transitional probability,234,628787420,0.07567076197080004,0.08701987646098769,6.0825269183351774e-170
corr_z,word identity,460,2094899789,-0.006084874909973573,0.001740887229350895,0.27684318676019243
corr_z,duplet identity,154,231017876.5,-0.017902496525120444,-0.00431606783344994,0.0013562221337089972
corr_z,ordinal position,460,2291065763,0.04185575017212923,0.04974976692399644,2.163384472415592e-114
corr_z,transitional probability,234,626818299,0.07496207677013884,0.08655019911796615,6.711561358973199e-162
corr_z,word identity,460,2105555687,-0.0036278242846591474,0.004207639308649403,0.8855465937222612
corr_z,duplet identity,154,232445743,-0.013902312359252638,-4.452042150162518e-4,0.03663166414344518
corr_z,ordinal position,460,2282524089.5,0.03974966117018414,0.047659166177843104,1.832408599686597e-104
corr_z,transitional probability,234,625621513,0.07322515569753667,0.08471228034561534,4.157448634784216e-157
corr_z,word identity,460,2099121051,-0.00496248570273683,0.00287162233359459,0.6022742216440744
corr_z,duplet identity,154,234193234,-0.010438901836621875,0.003079946607908563,0.2877552042698069
corr_z,ordinal position,460,2284957255,0.04026198276010517,0.048163821709765915,2.0448873605902836e-106
corr_z,transitional probability,234,636897432,0.08440732197424092,0.09585368262594542,3.8363997330299437e-205
corr_z,word identity,460,2098985431,-0.005217729993711832,0.002576092545104199,0.5069212768353359
corr_z,duplet identity,154,234335444,-0.010640087588275128,0.0029089104410259005,0.26313903576482073
corr_z,ordinal position,460,2284152605.5,0.03963290474769343,0.04752251004877571,8.989085766251473e-105
corr_z,transitional probability,234,632588397,0.08015139350406862,0.09161346866221767,5.0400883708783935e-186
corr_z,word identity,460,2103093608.5,-0.003944949854436773,0.0038081045302597043,0.9703349828089554
corr_z,duplet identity,154,232399912.5,-0.014578948615322315,-9.708783549083454e-4,0.02467493268251852
corr_z,ordinal position,460,2264992767,0.035233998083323725,0.04317446954712853,8.323557836015922e-84
corr_z,transitional probability,234,630753446,0.07841847156507292,0.08989662250104495,3.610525141577813e-178
corr_z,word identity,460,2096182365.5,-0.005419386370611207,0.0023338105552309697,0.43924128578603083
corr_z,duplet identity,154,233889924.5,-0.011407675109282998,0.0021177918360959064,0.17810301610037432
corr_z,ordinal position,460,2284373913,0.04037759293974996,0.04830144803129667,1.1919677044699207e-106
corr_z,transitional probability,234,635439538,0.08293608300674724,0.09437646997775392,1.4385285929869121e-198
corr_z,word identity,460,2097646550.5,-0.005173812630081844,0.002569494817974761,0.5096770285891404
corr_z,duplet identity,154,233525543,-0.011859435259717393,0.0017124429676075583,0.14338214120640316
corr_z,ordinal position,460,2299992799,0.04433192488111489,0.0522555125210174,6.652652502208114e-126
corr_z,transitional probability,234,634397131,0.08141032613992512,0.09277239513451453,6.197274095650285e-194
corr_z,word identity,460,2112317932.5,-0.0017463413316280048,0.006089954963712499,0.2782000080170333
corr_z,duplet identity,154,231672530,-0.016325669080985306,-0.0025553651077187775,0.007039200755946735
corr_z,ordinal position,460,2277260541,0.038637319142073044,0.046561976790132714,4.334676702786425e-98
corr_z,transitional probability,234,633252504,0.08078540030926626,0.0922223591374302,6.566941962901681e-189
corr_z,word identity,460,2108539529,-0.0025813658420085974,0.005201041484603446,0.5098381433365853
corr_z,duplet identity,154,232950983,-0.013583867903513054,-9.770075308743325e-5,0.04661960007200737
corr_z,ordinal position,460,2286506946.5,0.0405233959135117,0.04841134835513329,1.482874447841655e-108
corr_z,transitional probability,234,634238896,0.0817325137591722,0.09319019766853162,3.0963501916113243e-193
corr_z,word identity,460,2112095319,-0.0020354122128348816,0.005730679439890299,0.3521372569037204
corr_z,duplet identity,154,230174914.5,-0.01942538278714643,-0.005896702930743136,2.4405778855121637e-4
corr_z,ordinal position,460,2274230543,0.03759916518973746,0.045547569474628166,2.1311048973030563e-94
corr_z,transitional probability,234,632004899,0.08025452985824513,0.09180890317632963,1.6551611526015492e-183
corr_z,word identity,460,2093399167,-0.006461936040627112,0.0013472530192979385,0.2004594607965286
corr_z,duplet identity,154,233589431,-0.011968969192833646,0.0017855286885514752,0.1466044354028665
corr_z,ordinal position,460,2279649199,0.03902102984145815,0.04693500625659245,7.896984485717186e-101
corr_z,transitional probability,234,632071071,0.07937978203075793,0.09079275100176104,8.596766057456789e-184
corr_z,word identity,460,2094530662,-0.005967786687741642,0.0017912432133443072,0.29204421352946375
corr_z,duplet identity,154,233673162.5,-0.011786932383817473,0.0016185836533229834,0.1372652195636258
corr_z,ordinal position,460,2277161461,0.038379295462307415,0.0462902074277161,1.0630378050387993e-97
corr_z,transitional probability,234,631400256,0.0791867162677541,0.09067250449142941,6.429723059795192e-181
corr_z,word identity,460,2096772844,-0.005806304737472848,0.00196964029495867,0.33306193309737475
corr_z,duplet identity,154,231676265,-0.016407640552458996,-0.002831050826204653,0.00559580889729019
corr_z,ordinal position,460,2282925240,0.040211460717172805,0.04815608398260338,6.472737845215096e-106
corr_z,transitional probability,234,630067520,0.07737708201740967,0.08877047701106337,2.818434571193966e-175
corr_z,word identity,460,2109964079,-0.0024649293927876755,0.005309442602111022,0.47375929945186335
corr_z,duplet identity,154,232321481.5,-0.014504940768652453,-8.93844455795184e-4,0.026504616583406096
corr_z,ordinal position,460,2273464411.5,0.037523974658848255,0.045420018905747046,7.206092514454023e-94
corr_z,transitional probability,234,635849483,0.08329497891577425,0.09472548078473704,2.0906761237497055e-200
corr_z,word identity,460,2120929280,3.4346666127404784e-4,0.008124012209405888,0.03275475507524556
corr_z,duplet identity,154,229866283.5,-0.01966961558302002,-0.0061272572835456675,1.9054135700378926e-4
corr_z,ordinal position,460,2269597921,0.03646125366528918,0.044389085147654626,2.3852728810559626e-89
corr_z,transitional probability,234,631247202,0.07837443740911872,0.08977634018019168,2.8886410012730532e-180
corr_z,word identity,460,2108401000.5,-0.0024435209921218524,0.005385317742108774,0.46325151038880463
corr_z,duplet identity,154,231514529.5,-0.01602798953629508,-0.002468290259909377,0.007369742990513092
corr_z,ordinal position,460,2290878211.5,0.04194305795277295,0.04985821550876198,1.3948034435560031e-114
corr_z,transitional probability,234,635078676,0.08318338199629388,0.09470172954465195,5.867677660893932e-197
corr_z,word identity,460,2102211621,-0.004098598118452106,0.0036980732415360274,0.9237466356095778
corr_z,duplet identity,154,232661456,-0.01469959154060017,-0.001061660935084871,0.02298649844972544
corr_z,ordinal position,460,2291905319,0.04203940012224068,0.04992477203085846,3.4750048730931445e-115
corr_z,transitional probability,234,633708998,0.08084264092172021,0.09223246905751982,6.625688685653484e-191
corr_z,word identity,460,2107730325,-0.003019828360078699,0.004741522490015877,0.6656031407091466
corr_z,duplet identity,154,230720712.5,-0.018455170304350975,-0.004980871065039889,6.624446844260154e-4
corr_z,ordinal position,460,2272019243.5,0.03681301561227222,0.044691143954334954,2.6487092514877275e-91
corr_z,transitional probability,234,635281329,0.08273604205248945,0.09415790932726008,7.325350918955755e-198
corr_z,word identity,460,2103678109.5,-0.0038900675550534018,0.00388906777674386,0.9965401157502212
corr_z,duplet identity,154,230559521,-0.018442290843539468,-0.004786654460419786,8.577161856348094e-4
corr_z,ordinal position,460,2289086281.5,0.041223032570170466,0.0491315748575458,5.119168539077048e-111
corr_z,transitional probability,234,643527648,0.09178154322720003,0.10330531260381752,2.1129315207055257e-236
corr_z,word identity,460,2120612614.5,3.2338787534139487e-4,0.008131686968279525,0.033639934764329256
corr_z,duplet identity,154,233774832,-0.011960970885099774,0.0015714351972788072,0.13383988648249626
corr_z,ordinal position,460,2292541005.5,0.04229823032009005,0.05022143126978289,7.507667856992179e-116
corr_z,transitional probability,234,630843685,0.07783509313710368,0.08921233782558065,1.4971628048386051e-178
corr_z,word identity,460,2094193275,-0.006261206320051039,0.0015759447330797,0.24206879769367778
corr_z,duplet identity,154,233055521.5,-0.013107508403497291,5.646540895794122e-4,0.07261828576818578
corr_z,ordinal position,460,2283599216,0.03999343116021012,0.04789231045878893,3.725195460000028e-105
corr_z,transitional probability,234,633926520,0.08044528711078194,0.09173888760547555,7.35089024009591e-192
corr_z,word identity,460,2111796360,-0.0016231281018748618,0.00619399373904617,0.2496141251487022
corr_z,duplet identity,154,233097247.5,-0.01331647823125424,2.513049065509162e-4,0.05931060743686607
corr_z,ordinal position,460,2296392109.5,0.04355022955893726,0.05150259320174161,5.547057864312492e-121
corr_z,transitional probability,234,630748827,0.0782088202843905,0.08964112429749685,3.7768335171659287e-178
corr_z,word identity,460,2090659924.5,-0.00741952318173757,4.0910416022054395e-4,0.07965804064528642
corr_z,duplet identity,154,232729749,-0.013982164266959722,-3.416943813600898e-4,0.03905859798743151
corr_z,ordinal position,460,2294157136.5,0.0431297453065109,0.05104029843395123,6.852233674921678e-120
corr_z,transitional probability,234,635741808,0.08326967012841312,0.09471561937132851,6.364735994678121e-200
corr_z,word identity,460,2103868655,-0.0040368208399612256,0.0037607280296673117,0.9470990135330682
corr_z,duplet identity,154,228196174.5,-0.024017145881190204,-0.010447394996310578,6.350212106380073e-7
corr_z,ordinal position,460,2277907831.5,0.03866738488127494,0.04662043685142644,1.9389425252100617e-98
corr_z,transitional probability,234,629238918,0.0765591680318761,0.08800885743476976,8.17006354996796e-172
corr_z,word identity,460,2098266272.5,-0.005379311883741012,0.0023767827481119283,0.4478569864634448
corr_z,duplet identity,154,232487047,-0.014603467813490624,-0.0010101913302273397,0.02451060159453292
corr_z,ordinal position,460,2283794899,0.039764904136688595,0.04768339242741321,2.367901804657551e-104
corr_z,transitional probability,234,629924790,0.0776965421834066,0.08917216982788956,1.119113492789014e-174
corr_z,word identity,460,2095956380.5,-0.005803813706569052,0.0019805734230461786,0.3363518607948397
corr_z,duplet identity,154,230597587.5,-0.018340841801669176,-0.0046763518358619695,9.69483698048763e-4
corr_z,ordinal position,460,2289532503,0.0418644162615555,0.04975417162158524,2.3871720026670297e-113
corr_z,transitional probability,234,628597822,0.07568824366060563,0.08711240819333091,3.690197043812152e-169
corr_z,word identity,460,2108650933.5,-0.0025799283620976696,0.0052307079717016725,0.5082773651529271
corr_z,duplet identity,154,231637722,-0.01640696937644118,-0.0027825209427715936,0.005672660553405816
corr_z,ordinal position,460,2277664496,0.03839976946558274,0.04631925578396144,3.633775037076141e-97
corr_z,transitional probability,234,632108613,0.0796908044150599,0.09113035693340846,5.926867014972269e-184
corr_z,word identity,460,2098042966,-0.005237404070905852,0.002531823925942732,0.49390512815524795
corr_z,duplet identity,154,234367769,-0.01035740375375042,0.003225085095824481,0.3032866490978366
corr_z,ordinal position,460,2280993936.5,0.03946789662189821,0.04738519936834131,2.829931999352085e-102
corr_z,transitional probability,234,634088520,0.08144651447461099,0.09289350460513145,1.424365682350319e-192
corr_z,word identity,460,2105774159.5,-0.002717140177896807,0.005040462621022096,0.555764571043452
corr_z,duplet identity,154,230737838,-0.018604340272790478,-0.004868979714807923,8.226251588892135e-4
corr_z,ordinal position,460,2283543740.5,0.03970123414594095,0.04757031353846361,1.2479986416688964e-104
corr_z,transitional probability,234,630136382,0.07792790740205996,0.08941834144006992,1.4477948321467065e-175
corr_z,word identity,460,2101987012.5,-0.004344789539132016,0.0034852351904773654,0.8296217820193664
corr_z,duplet identity,154,235445203.5,-0.007436559319418996,0.00611103604245749,0.8506744615636821
corr_z,ordinal position,460,2279514827.5,0.039080117126084855,0.047001074597912126,1.893663983260762e-100
corr_z,transitional probability,234,628569792,0.07636786254146351,0.08787077776968634,4.815569085803883e-169
corr_z,word identity,460,2102993425,-0.00424466375923455,0.0035860136347976163,0.8697166933049871
corr_z,duplet identity,154,231658888.5,-0.016477052559694033,-0.002880577618129006,0.005246532358296257
corr_z,ordinal position,460,2286109397.5,0.04045578741692517,0.04834330400802697,8.68846885742194e-108
corr_z,transitional probability,234,630431647,0.07757142149593055,0.0889621835919758,8.270257522656233e-177
corr_z,word identity,460,2126049243.5,0.0015285417831884273,0.00932976290534599,0.006385148759571947
corr_z,duplet identity,154,231438752,-0.017307076265982782,-0.0037605535764657014,0.002364419185588959
corr_z,ordinal position,460,2280369890,0.039185734051219785,0.04707637518418754,1.946683976499702e-101
corr_z,transitional probability,234,628816924,0.07598161694934082,0.08739998922326547,4.592825614261629e-170
corr_z,word identity,460,2106675269,-0.003546758277286109,0.004241566093360736,0.8612467368440793
corr_z,duplet identity,154,230185281.5,-0.019367114527597346,-0.005773828741282377,3.0242028576692376e-4
corr_z,ordinal position,460,2270359807,0.036840252992810345,0.04478609680891523,1.5025021553038917e-90
corr_z,transitional probability,234,628753077,0.07677937392626358,0.08830718132284934,8.434173956296314e-170
corr_z,word identity,460,2103482486.5,-0.003908927318727239,0.003887407957417652,0.999892848797104
corr_z,duplet identity,154,232781832,-0.014058912415796055,-5.499863641399471e-4,0.03416813555873978
corr_z,ordinal position,460,2279754140,0.039068394833818916,0.04697652916206719,5.973494126341123e-101
corr_z,transitional probability,234,631455477,0.07881850881399953,0.09024250097576757,3.736642450010479e-181
